"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0004027020","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","112","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","3","食品衛生 許可を要しない食品関係営業施設数・処分・告発件数・監視指導施設数，営業の種類別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","食品衛生","許可を要しない食品関係営業施設数・処分・告発件数・監視指導施設数，営業の種類別","",""
"0004026998","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","512","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","3-1","生活衛生 特定建築物施設数・管理技術者選任建築物数・立入検査等回数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","特定建築物施設数・管理技術者選任建築物数・立入検査等回数，都道府県－指定都市－中核市（再掲）別","",""
"0004026998","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","512","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","3-1","生活衛生 特定建築物施設数・管理技術者選任建築物数・立入検査等回数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","特定建築物施設数・管理技術者選任建築物数・立入検査等回数，都道府県－指定都市－中核市（再掲）別","",""
"0004026999","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","9984","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","3-2","生活衛生 特定建築物に係る立入検査等調査項目・調査件数－不適件数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","特定建築物に係る立入検査等調査項目・調査件数－不適件数，都道府県－指定都市－中核市（再掲）別","注：１．「空気環境の測定実施」には、「ホルムアルデヒド量の測定実施」を含まない。<BR>　　２．「飲料水の管理」の「遊離残留塩素の含有率の検査実施」、「遊離残留塩素の含有率」、「水質検査実施」及び「水質基準」には、中央式給湯設備におけるものは含まない。<BR>　　３．「飲料水の管理」の「水質検査実施」及び「中央式給湯設備における給湯水質検査実施」には、遊離残留塩素含有率の検査実施を含まない。<BR>　　４．「飲料水の管理」の「水質基準」及び「中央式給湯設備における給湯水質基準」には、遊離残留塩素含有率を含まない。<BR>　　５．「貯水槽の清掃」には「貯湯槽の清掃」を含まない。",""
"0004026999","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","9984","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","3-2","生活衛生 特定建築物に係る立入検査等調査項目・調査件数－不適件数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","特定建築物に係る立入検査等調査項目・調査件数－不適件数，都道府県－指定都市－中核市（再掲）別","注：１．「空気環境の測定実施」には、「ホルムアルデヒド量の測定実施」を含まない。<BR>　　２．「飲料水の管理」の「遊離残留塩素の含有率の検査実施」、「遊離残留塩素の含有率」、「水質検査実施」及び「水質基準」には、中央式給湯設備におけるものは含まない。<BR>　　３．「飲料水の管理」の「水質検査実施」及び「中央式給湯設備における給湯水質検査実施」には、遊離残留塩素含有率の検査実施を含まない。<BR>　　４．「飲料水の管理」の「水質基準」及び「中央式給湯設備における給湯水質基準」には、遊離残留塩素含有率を含まない。<BR>　　５．「貯水槽の清掃」には「貯湯槽の清掃」を含まない。",""
"0004026868","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","98","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4","医療 准看護師免許交付数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","医療","准看護師免許交付数，都道府県別","注：「関西広域連合」は滋賀県、京都府、大阪府、兵庫県、和歌山県、徳島県分の数字である。",""
"0004026868","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","98","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4","医療 准看護師免許交付数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","医療","准看護師免許交付数，都道府県別","注：「関西広域連合」は滋賀県、京都府、大阪府、兵庫県、和歌山県、徳島県分の数字である。",""
"0004026875","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","1536","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4","薬事 医薬品等営業許可・登録・届出施設数・薬事監視立入検査施行施設数・違反発見施設数・特定販売実施施設数・違反・処分・告発件数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","薬事","医薬品等営業許可・登録・届出施設数・薬事監視立入検査施行施設数・違反発見施設数・特定販売実施施設数・違反・処分・告発件数，都道府県別","",""
"0004026875","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","1536","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4","薬事 医薬品等営業許可・登録・届出施設数・薬事監視立入検査施行施設数・違反発見施設数・特定販売実施施設数・違反・処分・告発件数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","薬事","医薬品等営業許可・登録・届出施設数・薬事監視立入検査施行施設数・違反発見施設数・特定販売実施施設数・違反・処分・告発件数，都道府県別","",""
"0004026884","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","357","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4","母体保護 人工妊娠中絶件数，年齢階級・妊娠週数・事由別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","母体保護","人工妊娠中絶件数，年齢階級・妊娠週数・事由別","",""
"0004026893","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","1360","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","難病・小児慢性特定疾病 特定医療（医療給付）の支払決定件数・支払決定金額，入院－入院外－調剤－訪問看護・都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療（医療給付）の支払決定件数・支払決定金額，入院－入院外－調剤－訪問看護・都道府県－指定都市（再掲）別","",""
"0004026893","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","1360","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","難病・小児慢性特定疾病 特定医療（医療給付）の支払決定件数・支払決定金額，入院－入院外－調剤－訪問看護・都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療（医療給付）の支払決定件数・支払決定金額，入院－入院外－調剤－訪問看護・都道府県－指定都市（再掲）別","",""
"0004026985","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","1792","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","栄養 特定給食施設に対する指導・監督数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","栄養","特定給食施設に対する指導・監督数，都道府県－指定都市－中核市（再掲）別","",""
"0004026985","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","1792","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","栄養 特定給食施設に対する指導・監督数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","栄養","特定給食施設に対する指導・監督数，都道府県－指定都市－中核市（再掲）別","",""
"0004026992","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","2304","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","衛生検査 地方衛生研究所における職種別職員配置状況，職種・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","衛生検査","地方衛生研究所における職種別職員配置状況，職種・都道府県－指定都市－中核市（再掲）別","注：１．地方衛生研究所には、これに準ずる施設も含まれる。<BR>　　２．データは各年度末現在の数値である。",""
"0004026992","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","2304","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","衛生検査 地方衛生研究所における職種別職員配置状況，職種・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","衛生検査","地方衛生研究所における職種別職員配置状況，職種・都道府県－指定都市－中核市（再掲）別","注：１．地方衛生研究所には、これに準ずる施設も含まれる。<BR>　　２．データは各年度末現在の数値である。",""
"0004027021","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","2048","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","食品衛生 許可を要しない食品関係営業施設数，営業の種類・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","食品衛生","許可を要しない食品関係営業施設数，営業の種類・都道府県－指定都市－中核市（再掲）別","注：データは各年度末現在の数値である。",""
"0004027021","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","2048","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","4","食品衛生 許可を要しない食品関係営業施設数，営業の種類・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","食品衛生","許可を要しない食品関係営業施設数，営業の種類・都道府県－指定都市－中核市（再掲）別","注：データは各年度末現在の数値である。",""
"0004026966","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","1700","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-1","精神保健福祉 精神医療審査会の審査状況（定期の報告等），都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神医療審査会の審査状況（定期の報告等），都道府県－指定都市（再掲）別","",""
"0004026966","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","1700","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-1","精神保健福祉 精神医療審査会の審査状況（定期の報告等），都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神医療審査会の審査状況（定期の報告等），都道府県－指定都市（再掲）別","",""
"0004027000","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","3024","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-1","生活衛生 建築物環境衛生に係る登録営業所数・登録・廃止・取消・有効期間満了件数・立入検査等回数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","建築物環境衛生に係る登録営業所数・登録・廃止・取消・有効期間満了件数・立入検査等回数，都道府県別","",""
"0004027000","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","3024","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-1","生活衛生 建築物環境衛生に係る登録営業所数・登録・廃止・取消・有効期間満了件数・立入検査等回数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","建築物環境衛生に係る登録営業所数・登録・廃止・取消・有効期間満了件数・立入検査等回数，都道府県別","",""
"0004026967","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","12240","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-2","精神保健福祉 精神医療審査会の審査状況（退院等の請求件数），都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神医療審査会の審査状況（退院等の請求件数），都道府県－指定都市（再掲）別","",""
"0004026967","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","12240","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-2","精神保健福祉 精神医療審査会の審査状況（退院等の請求件数），都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神医療審査会の審査状況（退院等の請求件数），都道府県－指定都市（再掲）別","",""
"0004027001","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","2592","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-2","生活衛生 建築物環境衛生に係る立入検査等調査項目・調査件数－不適件数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","建築物環境衛生に係る立入検査等調査項目・調査件数－不適件数，都道府県別","",""
"0004027001","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","2592","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-2","生活衛生 建築物環境衛生に係る立入検査等調査項目・調査件数－不適件数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","建築物環境衛生に係る立入検査等調査項目・調査件数－不適件数，都道府県別","",""
"0004026968","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","4760","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-3","精神保健福祉 精神医療審査会の審査状況（退院等の審査件数），都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神医療審査会の審査状況（退院等の審査件数），都道府県－指定都市（再掲）別","",""
"0004026968","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","4760","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","4-3","精神保健福祉 精神医療審査会の審査状況（退院等の審査件数），都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神医療審査会の審査状況（退院等の審査件数），都道府県－指定都市（再掲）別","",""
"0004026869","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","96","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","5","医療 助産所数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","医療","助産所数，都道府県別","注：データは各年度末現在の数値である。",""
"0004026869","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","96","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","5","医療 助産所数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","医療","助産所数，都道府県別","注：データは各年度末現在の数値である。",""
"0004026876","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","280","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","5","薬事 毒物劇物営業等登録・届出・許可施設数・毒物劇物監視立入検査施行施設数・違反発見施設数・違反・処分・告発件数，営業の種類別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","薬事","毒物劇物営業等登録・届出・許可施設数・毒物劇物監視立入検査施行施設数・違反発見施設数・違反・処分・告発件数，営業の種類別","注：１．「特定毒物研究者」のみは人員数であり、「総数」には含まれていない。<BR>　　２．令和２年度（2020年度）より、原体を製造・輸入する毒物劇物製造業・輸入業登録等に係る事務権限が国から都道府県へ移譲されたため、「製造業」、「輸入業」の内訳を大臣登録分及び知事登録分から「原体製造業者登録分」、「製剤製造業者等登録分」、「原体輸入業者登録分」、「製剤輸入業者登録分」へ変更している。<BR>　　３．原体及び製剤登録分を分けて把握できない自治体についてはいずれか一方へ総数を計上している。",""
"0004026886","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","144","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","5","母体保護 人工妊娠中絶件数，事由・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","母体保護","人工妊娠中絶件数，事由・都道府県別","",""
"0004026886","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","144","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","5","母体保護 人工妊娠中絶件数，事由・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","母体保護","人工妊娠中絶件数，事由・都道府県別","",""
"0004026894","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","272","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","5","難病・小児慢性特定疾病 特定医療（介護給付）の支払決定件数・支払決定金額，都道府県ー指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療（介護給付）の支払決定件数・支払決定金額，都道府県ー指定都市（再掲）別","",""
"0004026894","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","272","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","5","難病・小児慢性特定疾病 特定医療（介護給付）の支払決定件数・支払決定金額，都道府県ー指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療（介護給付）の支払決定件数・支払決定金額，都道府県ー指定都市（再掲）別","",""
"0004026969","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","2720","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","5","精神保健福祉 精神障害者保健福祉手帳交付台帳登載数，障害の等級区分・都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神障害者保健福祉手帳交付台帳登載数，障害の等級区分・都道府県－指定都市（再掲）別","注：「前年度末現在」は、本年度中に遡及更新を行った場合を除き、前年度末までに有効期限が切れた精神障害者保健福祉手帳所持者の数は含まれない。",""
"0004026969","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","2720","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","5","精神保健福祉 精神障害者保健福祉手帳交付台帳登載数，障害の等級区分・都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神障害者保健福祉手帳交付台帳登載数，障害の等級区分・都道府県－指定都市（再掲）別","注：「前年度末現在」は、本年度中に遡及更新を行った場合を除き、前年度末までに有効期限が切れた精神障害者保健福祉手帳所持者の数は含まれない。",""
"0004027002","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","2688","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","5","生活衛生 墓地・火葬場・納骨堂数，経営主体・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","墓地・火葬場・納骨堂数，経営主体・都道府県－指定都市－中核市（再掲）別","注：１．「恒常的に使用している火葬場」とは、過去１年以内に稼働実績のある火葬場をいう。<BR>　　２．データは各年度末現在の数値である。",""
"0004027002","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","2688","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","5","生活衛生 墓地・火葬場・納骨堂数，経営主体・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","墓地・火葬場・納骨堂数，経営主体・都道府県－指定都市－中核市（再掲）別","注：１．「恒常的に使用している火葬場」とは、過去１年以内に稼働実績のある火葬場をいう。<BR>　　２．データは各年度末現在の数値である。",""
"0004027040","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","80","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","5","食品衛生 食品衛生管理者数，資格・業種別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","食品衛生","食品衛生管理者数，資格・業種別","注：データは各年度末現在の数値である。",""
"0004026877","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","960","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","6","薬事 毒物劇物営業等登録・届出・許可施設数・毒物劇物監視立入検査施行施設数・違反発見施設数・違反・処分・告発件数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","薬事","毒物劇物営業等登録・届出・許可施設数・毒物劇物監視立入検査施行施設数・違反発見施設数・違反・処分・告発件数，都道府県別","",""
"0004026877","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","960","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","6","薬事 毒物劇物営業等登録・届出・許可施設数・毒物劇物監視立入検査施行施設数・違反発見施設数・違反・処分・告発件数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","薬事","毒物劇物営業等登録・届出・許可施設数・毒物劇物監視立入検査施行施設数・違反発見施設数・違反・処分・告発件数，都道府県別","",""
"0004026887","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","816","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","6","母体保護 人工妊娠中絶件数，年齢階級・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","母体保護","人工妊娠中絶件数，年齢階級・都道府県別","",""
"0004026887","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","816","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","6","母体保護 人工妊娠中絶件数，年齢階級・都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","母体保護","人工妊娠中絶件数，年齢階級・都道府県別","",""
"0004027003","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","1408","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","6","生活衛生 埋葬及び火葬の死体・死胎数並びに改葬数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","埋葬及び火葬の死体・死胎数並びに改葬数，都道府県－指定都市－中核市（再掲）別","",""
"0004027003","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","1408","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","6","生活衛生 埋葬及び火葬の死体・死胎数並びに改葬数，都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","生活衛生","埋葬及び火葬の死体・死胎数並びに改葬数，都道府県－指定都市－中核市（再掲）別","",""
"0004027041","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","1280","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","6","食品衛生 食品衛生管理者数，資格・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","食品衛生","食品衛生管理者数，資格・都道府県－指定都市－中核市（再掲）別","注：データは各年度末現在の数値である。",""
"0004027041","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","1280","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","6","食品衛生 食品衛生管理者数，資格・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","食品衛生","食品衛生管理者数，資格・都道府県－指定都市－中核市（再掲）別","注：データは各年度末現在の数値である。",""
"0004026895","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","35","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","6-1","難病・小児慢性特定疾病 特定医療における支給認定件数，所得区分・医療区分別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療における支給認定件数，所得区分・医療区分別","注：１．医療区分の「総数」及び「人工呼吸器等装着者」の「低所得Ⅰ」については、「低所得Ⅰ」から「上位所得」までを足し上げた件数である。<BR>　　２．データは各年度末現在の数値である。",""
"0004026970","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","340","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","6-1","精神保健福祉 精神保健福祉センターにおける相談、デイ・ケア、訪問指導人員数，新規者の受付経路別、都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神保健福祉センターにおける相談、デイ・ケア、訪問指導人員数，新規者の受付経路別、都道府県－指定都市（再掲）別","",""
"0004026970","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","340","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","6-1","精神保健福祉 精神保健福祉センターにおける相談、デイ・ケア、訪問指導人員数，新規者の受付経路別、都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神保健福祉センターにおける相談、デイ・ケア、訪問指導人員数，新規者の受付経路別、都道府県－指定都市（再掲）別","",""
"0004026897","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","2","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","6-2","難病・小児慢性特定疾病 特定医療における支給認定申請状況，申請件数・却下件数別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療における支給認定申請状況，申請件数・却下件数別","注：「支給認定申請件数（年度中）」については、一部の自治体においては自動更新分が含まれた件数となっている。",""
"0004026971","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","2992","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","6-2","精神保健福祉 精神保健福祉センターにおける相談、デイ・ケア、訪問指導・電話相談等人員数，都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","精神保健福祉","精神保健福祉センターにおける相談、デイ・ケア、訪問指導・電話相談等人員数，都道府県－指定都市（再掲）別","",""
