"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003366095","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 エシャレット","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","エシャレット",""
"0003366096","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 オクラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","オクラ",""
"0003366097","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","118","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 かいわれだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","かいわれだいこん",""
"0003366098","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 かんぴょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","かんぴょう",""
"0003366099","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 クレソン","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","クレソン",""
"0003366100","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 くわい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","くわい",""
"0003366101","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 しそ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","しそ",""
"0003366102","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 食用ぎく","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","食用ぎく",""
"0003366103","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 食用ゆり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","食用ゆり",""
"0003366104","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 しろうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","しろうり",""
"0003366105","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ズッキーニ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ズッキーニ",""
"0003366106","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 スナップエンドウ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","スナップエンドウ",""
"0003366107","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 せり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","せり",""
"0003366108","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 タアサイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","タアサイ",""
"0003366109","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 たで","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","たで",""
"0003366110","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 つけな(こまつな及びみずなを除く）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","つけな(こまつな及びみずなを除く）",""
"0003366111","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 つるむらさき","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","つるむらさき",""
"0003366112","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 とうがらし（辛味種）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","とうがらし（辛味種）",""
"0003366113","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 とうがん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","とうがん",""
"0003366114","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 なばな（主として花を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","なばな（主として花を食するもの）",""
"0003366115","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 なばな（主として葉茎を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","なばな（主として葉茎を食するもの）",""
"0003366116","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 にがうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","にがうり",""
"0003366117","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 パクチョイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","パクチョイ",""
"0003366118","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 葉しょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","葉しょうが",""
"0003366119","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 パセリ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","パセリ",""
"0003366120","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 花みょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","花みょうが",""
"0003366121","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 パプリカ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","パプリカ",""
"0003366122","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 非結球レタス","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","注：北海道については、出荷量内訳の一部が不明であり、明確に把握できた分のみ計上しているため、出荷量内訳の積み上げが出荷量の計と一致しない。","非結球レタス",""
"0003366123","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 マッシュルーム","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","マッシュルーム",""
"0003366124","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ミニかぼちゃ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ミニかぼちゃ",""
"0003366125","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 芽キャベツ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","芽キャベツ",""
"0003366126","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 モロヘイヤ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","注：三重県の栽培区分ごとの収穫量及び出荷量が不明であるため、全国、東海、並びに東海農政局の栽培区分の積み上げが計と一致しない。","モロヘイヤ",""
"0003366127","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 山ごぼう（栽培）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","山ごぼう（栽培）",""
"0003366128","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 らっきょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","注：岡山県については、出荷量内訳の一部が不明であり、明確に把握できた分のみ計上しているため、出荷量内訳の積み上げが出荷量の計と一致しない。","らっきょう",""
"0003366129","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ラディッシュ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ラディッシュ",""
"0003366130","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ルッコラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ルッコラ",""
"0003366131","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 わけぎ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","わけぎ",""
"0003366132","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 わさびだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","わさびだいこん",""
"0003366133","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 あさつき","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","あさつき",""
"0003366134","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 うど","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","うど",""
"0003366135","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 うるい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","うるい",""
"0003366136","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 エシャレット","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","エシャレット",""
"0003366137","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 オクラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","オクラ",""
"0003366138","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 かいわれだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","かいわれだいこん",""
"0003366139","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 かんぴょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","かんぴょう",""
"0003366140","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 クレソン","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","クレソン",""
"0003366141","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 くわい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","くわい",""
"0003366142","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 しそ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","しそ",""
"0003366143","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 食用ぎく","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","食用ぎく",""
"0003366144","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 食用ゆり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","食用ゆり",""
"0003366145","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 しろうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","しろうり",""
"0003366146","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 ズッキーニ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","ズッキーニ",""
"0003366147","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 スナップエンドウ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","スナップエンドウ",""
"0003366148","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 せり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","せり",""
"0003366149","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 タアサイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","タアサイ",""
"0003366150","地域特産野菜生産状況調査 確報 平成26年産地域特産野菜生産状況","年次","201401-201412","2020-01-23","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 たで","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成26年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","たで",""
