"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003234481","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","12506","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","2","栄養素等摂取量 - エネルギー・栄養素等，地域ブロック別，平均値，標準偏差，中央値 - 総数，１歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","栄養素等摂取量 - エネルギー・栄養素等，地域ブロック別，平均値，標準偏差，中央値 - 総数，１歳以上","注）2012年、2016年の平均値、標準偏差、中央値は地域ブロック補正値である。<br>＊（ビタミンＡ） RE：レチノール当量、RAE：レチノール活性当量<br>＊（ビタミンＥ） α-トコフェロール量（α-トコフェロール以外のビタミンEは含んでいない）<br>＊（ナイアシン） NE：ナイアシン当量<br>＊ 食塩相当量＝ナトリウム量（mg)×2.54/1,000 で算出。<br>＊（脂肪エネルギー比率、炭水化物エネルギー比率、動物性たんぱく質比率、穀類エネルギー比率） これらの比率は個々人の計算値を平均したものである。<br>＊ 炭水化物エネルギー比率＝100－たんぱく質エネルギー比率－脂肪エネルギー比率 で算出。",""
"0003234491","国民健康・栄養調査","年次","201101-201112","2020-03-01","0","該当なし","2990","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","2","栄養素等摂取量　（地域ブロック別）","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","栄養素等摂取量　（地域ブロック別）","＊（ビタミンＡ） RE：レチノール当量<br>＊（ビタミンＥ） α-トコフェロール量（α-トコフェロール以外のビタミンEは含んでいない）<br>＊（ナイアシン） NE：ナイアシン当量<br>＊（脂肪エネルギー比率、炭水化物エネルギー比率、動物性たんぱく質比率） これらの比率は個々人の計算値を平均したものである。",""
"0003224184","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","2400","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","20","BMI・腹囲の分布 - BMI・腹囲の区分，人数，年齢階級別，割合 - 総数・男性・女性，20歳以上〔妊婦除外〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","BMI・腹囲の分布 - BMI・腹囲の区分，人数，年齢階級別，割合 - 総数・男性・女性，20歳以上〔妊婦除外〕","注１）2012年、2016年の割合は全国補正値であり、単なる人数比とは異なる。<br>注２）身長と体重および腹囲の測定を行った20歳以上の者を集計対象とした。なお、女性は妊婦を除外。<br>　　　（2017年は31名、2016年は59名、2015年は30-39歳の6名、2014年は20-29歳の３名と30-39歳の３名を除外している。）",""
"0003224185","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","3822","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","21","薬の服用状況 - 薬の服用状況，年齢階級別，人数，割合 - 総数・男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","薬の服用状況 - 薬の服用状況，年齢階級別，人数，割合 - 総数・男性・女性，20歳以上","注１）2012年、2016年の割合は全国補正値であり、単なる人数比とは異なる。<br>注２）血圧を下げる薬、脈の乱れを治す薬、インスリン注射又は血糖を下げる薬、コレステロールを下げる薬、中性脂肪（トリグリセライド）を下げる薬のすべての服用状況に回答した者を集計対象とした。<br>注３）複数回答。",""
"0003223902","国民健康・栄養調査","年次","201201-201212","2020-03-01","0","該当なし","120","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","21-3","血清総コレステロール値240mg/dL以上の者の割合 - 年齢階級別、人数、割合　- 全国補正値、男性・女性、20歳以上〔コレステロールを下げる薬または中性脂肪（トリグリセライド）を下げる薬の使用者含む〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清総コレステロール値240mg/dL以上の者の割合 - 年齢階級別、人数、割合　- 全国補正値、男性・女性、20歳以上〔コレステロールを下げる薬または中性脂肪（トリグリセライド）を下げる薬の使用者含む〕","注）2012年の割合は全国補正値であり、単なる人数比とは異なる。",""
"0003224186","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","8960","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","22-1","血圧の状況 - 年齢階級，日本高血圧学会による血圧の分類別，人数，割合 - 総数・男性・女性，20歳以上〔血圧を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血圧の状況 - 年齢階級，日本高血圧学会による血圧の分類別，人数，割合 - 総数・男性・女性，20歳以上〔血圧を下げる薬の使用者含む・含まない〕","注１）2012年、2016年の割合は全国補正値であり、単なる人数比とは異なる。<br>注２）「血圧を下げる薬の使用者含む」は、血圧の測定を行った20歳以上の者を集計対象とした。なお、拡張期血圧の値が欠損している者を除外した。<br>　　　「血圧を下げる薬の使用者除外」は、身体状況調査の問診において血圧を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。なお、拡張期血圧の値が欠損している者を除外した。<br>注３）数値は２回の測定値の平均値を用いた。なお、１回しか測定できなかった者については、その値を採用した。<br>注４）「（再掲）収縮期高血圧」の割合は、総数に対する割合。<br>注５）2010年の〔（再掲）妊婦除外〕「総数」は、15歳以上の妊婦除外の総数。",""
"0003224187","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","17428","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","23-1","収縮期（最高）・拡張期（最低）血圧の分布 - 収縮期（最高）・拡張期（最低）血圧の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔血圧を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","収縮期（最高）・拡張期（最低）血圧の分布 - 収縮期（最高）・拡張期（最低）血圧の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔血圧を下げる薬の使用者含む・含まない〕","注１）2016年の割合は全国補正値であり、単なる人数比とは異なる。<br>注２）2012年の割合は重み付けをしていない粗集計の値である。<br>注３）「血圧を下げる薬の使用者含む」は、血圧の測定を行った20歳以上の者を集計対象とした。<br>　　　「血圧を下げる薬の使用者除外」は、身体状況調査の問診において血圧を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。なお、2015年は拡張期血圧の値が欠損している者（男性１名）を除外した。<br>注４）数値は２回の測定値の平均値を用いた。なお、１回しか測定できなかった者については、その値を採用した。",""
"0003224188","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","2076","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","23-2","収縮期（最高）・拡張期（最低）血圧の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上〔血圧を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","収縮期（最高）・拡張期（最低）血圧の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上〔血圧を下げる薬の使用者含む・含まない〕","注１）2012年、2016年の平均値及び標準偏差は抽出率等を考慮した全国補正値である。<br>注２）「血圧を下げる薬の使用者含む」は、血圧の測定を行った20歳以上の者を集計対象とした。<br>　　　「血圧を下げる薬の使用者除外」は、身体状況調査の問診において血圧を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。なお、2015年は拡張期血圧の値が欠損している者（男性１名）を除外した。<br>注３）数値は２回の測定値の平均値を用いた。なお、１回しか測定できなかった者については、その値を採用した。",""
"0003223903","国民健康・栄養調査","年次","201201-201212","2020-03-01","0","該当なし","120","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","23-3","血清ＬＤＬ－コレステロール値（直接法）160mg/dL以上の者の割合 - 年齢階級別、人数、割合 - 全国補正値、男性・女性、20歳以上〔コレステロールを下げる薬または中性脂肪（トリグリセライド）を下げる薬の使用者含む〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清ＬＤＬ－コレステロール値（直接法）160mg/dL以上の者の割合 - 年齢階級別、人数、割合 - 全国補正値、男性・女性、20歳以上〔コレステロールを下げる薬または中性脂肪（トリグリセライド）を下げる薬の使用者含む〕","注）2012年の割合は全国補正値であり、単なる人数比とは異なる。",""
"0003227620","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","5940","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","24-1","血色素量の分布 - 血色素量の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上［貧血治療のための薬の使用者含む・含まない］","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血色素量の分布 - 血色素量の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上［貧血治療のための薬の使用者含む・含まない］","注）「貧血治療のための薬の使用者含む」は、血色素量の測定を行った20歳以上の者を集計対象とした。<br>　　「貧血治療のための薬の使用者除外」は、血色素量の測定を行い、身体状況調査の問診において貧血治療のための薬（鉄剤）の使用の有無に「無」と回答した20歳以上の者を集計対象とした。",""
"0003227729","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","810","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","24-2","血色素量の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上［貧血治療のための薬の使用者含む・含まない］","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血色素量の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上［貧血治療のための薬の使用者含む・含まない］","注）「貧血治療のための薬の使用者含む」は、血色素量の測定を行った20歳以上の者を集計対象とした。<br>　　「貧血治療のための薬の使用者除外」は、血色素量の測定を行い、身体状況調査の問診において貧血治療のための薬（鉄剤）の使用の有無に「無」と回答した20歳以上の者を集計対象とした。",""
"0003224468","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","2304","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","25-1","赤血球数の分布 - 赤血球数の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","赤血球数の分布 - 赤血球数の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","注）赤血球数の測定を行った20歳以上の者を集計対象とした。",""
"0003224469","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","432","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","25-2","赤血球数の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","赤血球数の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","注）赤血球数の測定を行った20歳以上の者を集計対象とした。",""
"0003234440","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","3168","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","26-1","ヘマトクリット値の分布 - ヘマトクリット値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","ヘマトクリット値の分布 - ヘマトクリット値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","注）ヘマトクリット値の測定を行った20歳以上の者を集計対象とした。",""
"0003224471","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","432","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","26-2","ヘマトクリット値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","ヘマトクリット値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","注）ヘマトクリット値の測定を行った20歳以上の者を集計対象とした。",""
"0003224472","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","3744","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","27-1","平均赤血球容積（MCV）の分布 - 平均赤血球容積の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","平均赤血球容積（MCV）の分布 - 平均赤血球容積の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","注）赤血球数およびヘマトクリット値の測定を行った20歳以上の者を集計対象とした。",""
"0003224473","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","432","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","27-2","平均赤血球容積（MCV）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","平均赤血球容積（MCV）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","注）赤血球数およびヘマトクリット値の測定を行った20歳以上の者を集計対象とした。",""
"0003224474","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","2880","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","28-1","平均赤血球血色素量（MCH）の分布 - 平均赤血球血色素量の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","平均赤血球血色素量（MCH）の分布 - 平均赤血球血色素量の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","注）血色素量および赤血球数の測定を行った20歳以上の者を集計対象とした。",""
"0003224475","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","432","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","28-2","平均赤血球血色素量（MCH）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","平均赤血球血色素量（MCH）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","注）血色素量および赤血球数の測定を行った20歳以上の者を集計対象とした。",""
"0003224476","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","2592","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","29-1","平均赤血球血色素濃度（MCHC）の分布 - 平均赤血球血色素濃度の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","平均赤血球血色素濃度（MCHC）の分布 - 平均赤血球血色素濃度の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","注）血色素量およびヘマトクリット値の測定を行った20歳以上の者を集計対象とした。",""
"0003224477","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","432","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","29-2","平均赤血球血色素濃度（MCHC）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","平均赤血球血色素濃度（MCHC）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","注）血色素量およびヘマトクリット値の測定を行った20歳以上の者を集計対象とした。",""
"0003234267","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","936","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","3","食塩摂取量の平均値及び標準偏差 - 地域ブロック別，平均値，標準偏差 - 総数・男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","食塩摂取量の平均値及び標準偏差 - 地域ブロック別，平均値，標準偏差 - 総数・男性・女性，20歳以上","注1）2012年、2016年の平均値、標準偏差は地域ブロック補正値である。<br>注2）食塩摂取量はナトリウム量（mg)×2.54/1,000 で算出した値を使用した。",""
"0003234270","国民健康・栄養調査","年次","201101-201112","2020-03-01","0","該当なし","1248","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","3-1","食塩摂取量の状況　（20歳以上，地域ブロック別）","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","食塩摂取量の状況　（20歳以上，地域ブロック別）","",""
"0003234271","国民健康・栄養調査","年次","201101-201112","2020-03-01","0","該当なし","208","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","3-2","食塩摂取量の状況　（20歳以上，地域ブロック別　＜再掲＞）","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","食塩摂取量の状況　（20歳以上，地域ブロック別　＜再掲＞）","",""
"0003224478","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","2800","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","30-1","血清総たんぱく質値の分布 - 血清総たんぱく質値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清総たんぱく質値の分布 - 血清総たんぱく質値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","注）血清総たんぱく質値の測定を行った20歳以上の者を集計対象とした。",""
"0003224479","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","480","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","30-2","血清総たんぱく質値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清総たんぱく質値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","注）血清総たんぱく質値の測定を行った20歳以上の者を集計対象とした。",""
"0003224480","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","4799","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","31-1","血清アルブミン値の分布 - 血清アルブミン値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清アルブミン値の分布 - 血清アルブミン値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上","注）血清アルブミン値の測定を行った20歳以上の者を集計対象とした。",""
"0003224481","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","480","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","31-2","血清アルブミン値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清アルブミン値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上","注）血清アルブミン値の測定を行った20歳以上の者を集計対象とした。",""
"0003224189","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","35748","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","32-1","ヘモグロビンA1c（NGSP）の分布 - ヘモグロビンA1c（NGSP）の区分，年齢階級別，人数，割合 - 総数・男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","ヘモグロビンA1c（NGSP）の分布 - ヘモグロビンA1c（NGSP）の区分，年齢階級別，人数，割合 - 総数・男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","注１）2016年の割合は全国補正値であり、単なる人数比とは異なる。<br>注２）2012年の割合は重み付けをしていない粗集計の値である。<br>注３）「インスリン注射又は血糖を下げる薬の使用者含む」は、ヘモグロビンA１ｃ（NGSP）の測定を行った20歳以上の者を集計対象とした。<br>　　　「インスリン注射又は血糖を下げる薬の使用者除外」は、ヘモグロビンA１ｃ（NGSP）の測定を行い、身体状況調査の問診においてインスリン注射又は血糖を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。",""
"0003224190","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","1485","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","32-2","ヘモグロビンA1c（NGSP）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 総数・男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","ヘモグロビンA1c（NGSP）の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 総数・男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","注１）2012年、2016年の平均値及び標準偏差は抽出率等を考慮した全国補正値である。<br>注２）「インスリン注射又は血糖を下げる薬の使用者含む」は、ヘモグロビンA１ｃ（NGSP）の測定を行った20歳以上の者を集計対象とした。<br>　　　「インスリン注射又は血糖を下げる薬の使用者除外」は、ヘモグロビンA１ｃ（NGSP）の測定を行い、身体状況調査の問診においてインスリン注射又は血糖を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。",""
"0003223906","国民健康・栄養調査","年次","201201-201212","2020-03-01","0","該当なし","1140","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","33","運動強度の状況 - 運動強度、年齢階級別、人数、割合 - 総数・男性・女性、20歳以上","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","運動強度の状況 - 運動強度、年齢階級別、人数、割合 - 総数・男性・女性、20歳以上","注）2012年の割合は全国補正値であり、単なる人数比とは異なる。<br>　　身体状況調査票の（７）運動に「１　健康上の理由で運動が出来ない」または「２　上記以外の理由で運動が出来ない」と回答した者、及び「３　運動の習慣有り」と回答し、かつ（ａ）～（ｃ）すべてに回答した者について集計。",""
"0003234180","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","9180","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","33-1","血糖値の分布 - 血糖値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血糖値の分布 - 血糖値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","注）「インスリン注射又は血糖を下げる薬の使用者含む」は、血糖値の測定を行った20歳以上の者のうち、血液採取が食後3時間以降に行われた者を集計対象とした。<br>　　「インスリン注射又は血糖を下げる薬の使用者除外」は、血糖値の測定を行った20歳以上の者のうち、血液採取を食後3時間以降に行い、かつ身体状況調査の問診においてインスリン注射又は血糖を下げる薬の使用の有無に「無」と回答した者を集計対象とした。",""
"0003234181","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","837","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","33-2","血糖値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血糖値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上〔インスリン注射又は血糖を下げる薬の使用者含む・含まない〕","注）「インスリン注射又は血糖を下げる薬の使用者含む」は、血糖値の測定を行った20歳以上の者のうち、血液採取が食後3時間以降に行われた者を集計対象とした。<br>　　「インスリン注射又は血糖を下げる薬の使用者除外」は、血糖値の測定を行った20歳以上の者のうち、血液採取を食後3時間以降に行い、かつ身体状況調査の問診においてインスリン注射又は血糖を下げる薬の使用の有無に「無」と回答した者を集計対象とした。",""
"0003224191","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","10080","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","34-1","血清総コレステロール値の分布 - 血清総コレステロール値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清総コレステロール値の分布 - 血清総コレステロール値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む・含まない〕","注１）2016年の割合は全国補正値であり、単なる人数比とは異なる。<br>注２）2012年の割合は重み付けをしていない粗集計の値である。<br>注３）「コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む」は、血清総コレステロール値の測定を行った20歳以上の者を集計対象とした。<br>　　　「コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者除外」は、血清総コレステロール値の測定を行い、身体状況調査の問診においてコレステロールを下げる薬および中性脂肪（トリグリセライド）を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。",""
"0003224192","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","1260","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","34-2","血清総コレステロール値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上〔コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清総コレステロール値の平均値及び標準偏差 - 年齢階級別，人数，平均値，標準偏差 - 男性・女性，20歳以上〔コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む・含まない〕","注１）2012年、2016年の平均値及び標準偏差は全国補正値である。<br>注２）「コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む」は、血清総コレステロール値の測定を行った20歳以上の者を集計対象とした。<br>　　　「コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者除外」は、血清総コレステロール値の測定を行い、身体状況調査の問診においてコレステロールを下げる薬および中性脂肪（トリグリセライド）を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。",""
"0003224193","国民健康・栄養調査","年次","201901-201912","2021-08-11","0","該当なし","7480","2023-03-07","","00450171","国民健康・栄養調査","00450","厚生労働省","35-1","血清HDLコレステロール値の分布 - 血清HDLコレステロール値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む・含まない〕","15","社会保障・衛生","04","保健衛生","国民健康・栄養調査","血清HDLコレステロール値の分布 - 血清HDLコレステロール値の区分，年齢階級別，人数，割合 - 男性・女性，20歳以上〔コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む・含まない〕","注１）2016年の割合は全国補正値であり、単なる人数比とは異なる。<br>注２）2012年の割合は重み付けをしていない粗集計の値である。<br>注３）「コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者含む」は、血清HDLコレステロール値の測定を行った20歳以上の者を集計対象とした。<br>　　　「コレステロールを下げる薬又は中性脂肪（トリグリセライド）を下げる薬の使用者除外」は、血清HDLコレステロール値の測定を行い、身体状況調査の問診においてコレステロールを下げる薬および中性脂肪（トリグリセライド）を下げる薬の使用の有無に「無」と回答した20歳以上の者を集計対象とした。",""
