"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY"
"0003448755","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","215","2025-02-20","","00200555","経済構造実態調査","00200","総務省","15-09","【15その他の物品賃貸業】統計表データ　事業従事者5人以上の部 第４表　その他の物品賃貸業務（リース）の物件別の該当事業所数、年間契約件数及び年間契約高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　その他の物品賃貸業務（リース）の物件別の該当事業所数、年間契約件数及び年間契約高","【15その他の物品賃貸業】統計表データ　事業従事者5人以上の部"
"0003448756","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","752","2025-02-20","","00200555","経済構造実態調査","00200","総務省","15-10","【15その他の物品賃貸業】統計表データ　事業従事者5人以上の部 第５表　その他の物品賃貸業務（レンタル）の物件別の該当事業所数、年間契約件数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第５表　その他の物品賃貸業務（レンタル）の物件別の該当事業所数、年間契約件数及び年間売上高","【15その他の物品賃貸業】統計表データ　事業従事者5人以上の部"
"0003448757","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1692","2025-02-20","","00200555","経済構造実態調査","00200","総務省","15-11","【15その他の物品賃貸業】統計表データ　事業従事者5人以上の部 第６表　その他の物品賃貸業務（レンタル）の貸与物件別の年間売上高・年間契約件数・レンタル物品保有数及び１該当事業所当たりの貸与物件別の年間売上高・年間契約件数・レンタル物品保有数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第６表　その他の物品賃貸業務（レンタル）の貸与物件別の年間売上高・年間契約件数・レンタル物品保有数及び１該当事業所当たりの貸与物件別の年間売上高・年間契約件数・レンタル物品保有数","【15その他の物品賃貸業】統計表データ　事業従事者5人以上の部"
"0003448758","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","585","2025-02-20","","00200555","経済構造実態調査","00200","総務省","16-01","【16デザイン業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【16デザイン業】統計表データ　全規模の部"
"0003448759","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","630","2025-02-20","","00200555","経済構造実態調査","00200","総務省","16-02","【16デザイン業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【16デザイン業】統計表データ　全規模の部"
"0003448760","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1440","2025-02-20","","00200555","経済構造実態調査","00200","総務省","16-03","【16デザイン業】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びデザイン業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びデザイン業務の事業従事者数","【16デザイン業】統計表データ　全規模の部"
"0003448761","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","572","2025-02-20","","00200555","経済構造実態調査","00200","総務省","16-04","【16デザイン業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【16デザイン業】統計表データ　事業従事者5人以上の部"
"0003448762","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","615","2025-02-20","","00200555","経済構造実態調査","00200","総務省","16-05","【16デザイン業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【16デザイン業】統計表データ　事業従事者5人以上の部"
"0003448763","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1408","2025-02-20","","00200555","経済構造実態調査","00200","総務省","16-06","【16デザイン業】統計表データ　事業従事者5人以上の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びデザイン業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びデザイン業務の事業従事者数","【16デザイン業】統計表データ　事業従事者5人以上の部"
"0003448764","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","792","2025-02-20","","00200555","経済構造実態調査","00200","総務省","16-07","【16デザイン業】統計表データ　事業従事者5人以上の部 第４表　デザイン業務の業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　デザイン業務の業務種類別の該当事業所数及び年間売上高","【16デザイン業】統計表データ　事業従事者5人以上の部"
"0003448765","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","611","2025-02-20","","00200555","経済構造実態調査","00200","総務省","17-01","【17機械設計業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【17機械設計業】統計表データ　全規模の部"
"0003448766","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","660","2025-02-20","","00200555","経済構造実態調査","00200","総務省","17-02","【17機械設計業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【17機械設計業】統計表データ　全規模の部"
"0003448767","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1504","2025-02-20","","00200555","経済構造実態調査","00200","総務省","17-03","【17機械設計業】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械設計業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械設計業務の事業従事者数","【17機械設計業】統計表データ　全規模の部"
"0003448768","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","598","2025-02-20","","00200555","経済構造実態調査","00200","総務省","17-04","【17機械設計業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【17機械設計業】統計表データ　事業従事者5人以上の部"
"0003448769","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","645","2025-02-20","","00200555","経済構造実態調査","00200","総務省","17-05","【17機械設計業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【17機械設計業】統計表データ　事業従事者5人以上の部"
"0003448770","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1472","2025-02-20","","00200555","経済構造実態調査","00200","総務省","17-06","【17機械設計業】統計表データ　事業従事者5人以上の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械設計業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械設計業務の事業従事者数","【17機械設計業】統計表データ　事業従事者5人以上の部"
"0003448771","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","552","2025-02-20","","00200555","経済構造実態調査","00200","総務省","17-07","【17機械設計業】統計表データ　事業従事者5人以上の部 第４表　機械設計業務の業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　機械設計業務の業務種類別の該当事業所数及び年間売上高","【17機械設計業】統計表データ　事業従事者5人以上の部"
"0003448772","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","611","2025-02-20","","00200555","経済構造実態調査","00200","総務省","18-01","【18広告業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【18広告業】統計表データ　全規模の部"
"0003448773","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","660","2025-02-20","","00200555","経済構造実態調査","00200","総務省","18-02","【18広告業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【18広告業】統計表データ　全規模の部"
"0003448774","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1504","2025-02-20","","00200555","経済構造実態調査","00200","総務省","18-03","【18広告業】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び広告業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び広告業務の事業従事者数","【18広告業】統計表データ　全規模の部"
"0003448775","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","598","2025-02-20","","00200555","経済構造実態調査","00200","総務省","18-04","【18広告業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【18広告業】統計表データ　事業従事者5人以上の部"
"0003448776","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","645","2025-02-20","","00200555","経済構造実態調査","00200","総務省","18-05","【18広告業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【18広告業】統計表データ　事業従事者5人以上の部"
"0003448777","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1472","2025-02-20","","00200555","経済構造実態調査","00200","総務省","18-06","【18広告業】統計表データ　事業従事者5人以上の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び広告業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び広告業務の事業従事者数","【18広告業】統計表データ　事業従事者5人以上の部"
"0003448778","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1012","2025-02-20","","00200555","経済構造実態調査","00200","総務省","18-07","【18広告業】統計表データ　事業従事者5人以上の部 第４表　広告業務の業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　広告業務の業務種類別の該当事業所数及び年間売上高","【18広告業】統計表データ　事業従事者5人以上の部"
"0003448779","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","624","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-01","【19計量証明業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448780","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","880","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-02","【19計量証明業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448781","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1600","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-03","【19計量証明業】統計表データ　全規模の部 第３表　資本金規模別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　資本金規模別の事業所数、従業者数及び年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448782","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","945","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-04","【19計量証明業】統計表データ　全規模の部 第４表　従業者規模別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　従業者規模別の事業所数、従業者数及び年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448783","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","945","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-05","【19計量証明業】統計表データ　全規模の部 第５表　計量証明業務の事業従事者規模別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第５表　計量証明業務の事業従事者規模別の事業所数、従業者数及び年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448784","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","880","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-06","【19計量証明業】統計表データ　全規模の部 第６表　専業割合（事業所の年間売上高に占める計量証明業務の年間売上高割合）別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第６表　専業割合（事業所の年間売上高に占める計量証明業務の年間売上高割合）別の事業所数、従業者数及び年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448785","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1435","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-07","【19計量証明業】統計表データ　全規模の部 第７表　年間売上高規模別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第７表　年間売上高規模別の事業所数、従業者数及び年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448786","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1632","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-08","【19計量証明業】統計表データ　全規模の部 第８表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び計量証明業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第８表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び計量証明業務の事業従事者数","【19計量証明業】統計表データ　全規模の部"
"0003448787","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1632","2025-02-20","","00200555","経済構造実態調査","00200","総務省","19-09","【19計量証明業】統計表データ　全規模の部 第９表　計量証明業務の業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第９表　計量証明業務の業務種類別の該当事業所数及び年間売上高","【19計量証明業】統計表データ　全規模の部"
"0003448788","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","663","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-01","【20機械修理業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【20機械修理業】統計表データ　全規模の部"
"0003448789","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","720","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-02","【20機械修理業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【20機械修理業】統計表データ　全規模の部"
"0003448790","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","931","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-03","【20機械修理業】統計表データ　全規模の部 第３表　事業所の系統別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　事業所の系統別の事業所数、従業者数及び年間売上高","【20機械修理業】統計表データ　全規模の部"
"0003448791","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1632","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-04","【20機械修理業】統計表データ　全規模の部 第４表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械修理業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械修理業務の事業従事者数","【20機械修理業】統計表データ　全規模の部"
"0003448792","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","612","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-05","【20機械修理業】統計表データ　全規模の部 第５表　機械修理業務の業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第５表　機械修理業務の業務種類別の該当事業所数及び年間売上高","【20機械修理業】統計表データ　全規模の部"
"0003448793","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","510","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-06","【20機械修理業】統計表データ　全規模の部 第６表　機械修理業務の発注元別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第６表　機械修理業務の発注元別の該当事業所数及び年間売上高","【20機械修理業】統計表データ　全規模の部"
"0003448794","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","650","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-07","【20機械修理業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【20機械修理業】統計表データ　事業従事者5人以上の部"
"0003448795","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","705","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-08","【20機械修理業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【20機械修理業】統計表データ　事業従事者5人以上の部"
"0003448796","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","911","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-09","【20機械修理業】統計表データ　事業従事者5人以上の部 第３表　事業所の系統別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　事業所の系統別の事業所数、従業者数及び年間売上高","【20機械修理業】統計表データ　事業従事者5人以上の部"
"0003448797","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1600","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-10","【20機械修理業】統計表データ　事業従事者5人以上の部 第４表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械修理業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び機械修理業務の事業従事者数","【20機械修理業】統計表データ　事業従事者5人以上の部"
"0003448798","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","600","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-11","【20機械修理業】統計表データ　事業従事者5人以上の部 第５表　機械修理業務の業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第５表　機械修理業務の業務種類別の該当事業所数及び年間売上高","【20機械修理業】統計表データ　事業従事者5人以上の部"
"0003448799","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","2500","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-12","【20機械修理業】統計表データ　事業従事者5人以上の部 第６表　機械修理業務の発注元別、業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第６表　機械修理業務の発注元別、業務種類別の該当事業所数及び年間売上高","【20機械修理業】統計表データ　事業従事者5人以上の部"
"0003448800","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","2100","2025-02-20","","00200555","経済構造実態調査","00200","総務省","20-13","【20機械修理業】統計表データ　事業従事者5人以上の部 第７表　機械修理業務の発注元別、契約種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第７表　機械修理業務の発注元別、契約種類別の該当事業所数及び年間売上高","【20機械修理業】統計表データ　事業従事者5人以上の部"
"0003448801","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","663","2025-02-20","","00200555","経済構造実態調査","00200","総務省","21-01","【21電気機械器具修理業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【21電気機械器具修理業】統計表データ　全規模の部"
"0003448802","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","720","2025-02-20","","00200555","経済構造実態調査","00200","総務省","21-02","【21電気機械器具修理業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【21電気機械器具修理業】統計表データ　全規模の部"
"0003448803","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","931","2025-02-20","","00200555","経済構造実態調査","00200","総務省","21-03","【21電気機械器具修理業】統計表データ　全規模の部 第３表　事業所の系統別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　事業所の系統別の事業所数、従業者数及び年間売上高","【21電気機械器具修理業】統計表データ　全規模の部"
