"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION1","TITLE_SPEC.TABLE_NAME","DESCRIPTION","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_EXPLANATION"
"0003009272","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2014-02-18","0","全国","47091","2024-01-30","00200531","労働力調査","00200","総務省","2-9-2","産業，従業上の地位，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2007年～2010年)-第12回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","産業，従業上の地位，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2007年～2010年)-第12回改定産業分類による","","",""
"0003062613","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2019-02-15","0","全国","672412","2024-01-30","00200531","労働力調査","00200","総務省","2-9-2","産業，従業上の地位，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2011年～2017年)-第12・13回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","産業，従業上の地位，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2011年～2017年)-第12・13回改定産業分類による","","",""
"0003062614","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2019-02-15","0","全国","407628","2024-01-30","00200531","労働力調査","00200","総務省","2-9-3","職業，従業上の地位，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2011年～2017年)-平成21年12月改定職業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","職業，従業上の地位，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2011年～2017年)-平成21年12月改定職業分類による","","",""
"0003091787","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","131511","2025-02-14","00200531","労働力調査","00200","総務省","2-9-4","仕事からの収入(年間)，雇用形態，月間就業時間別役員を除く雇用者数(2013年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","仕事からの収入(年間)，雇用形態，月間就業時間別役員を除く雇用者数(2013年～)","","",""
"0003091805","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2019-02-15","0","全国","378934","2024-01-30","00200531","労働力調査","00200","総務省","2-9-5","産業，従業上の地位，雇用形態，月間就業時間別役員を除く雇用者数(2013年～2017年)-第12・13回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","産業，従業上の地位，雇用形態，月間就業時間別役員を除く雇用者数(2013年～2017年)-第12・13回改定産業分類による","","",""
"0003091770","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2019-02-15","0","全国","234335","2024-01-30","00200531","労働力調査","00200","総務省","2-9-6","職業，従業上の地位，雇用形態，月間就業時間別役員を除く雇用者数(2013年～2017年)-平成21年12月改定職業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","職業，従業上の地位，雇用形態，月間就業時間別役員を除く雇用者数(2013年～2017年)-平成21年12月改定職業分類による","","",""
"0003226188","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","1233967","2025-02-14","00200531","労働力調査","00200","総務省","2-9-7","産業，雇用契約期間，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2018年～)-第12・13回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","産業，雇用契約期間，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2018年～)-第12・13回改定産業分類による","","",""
"0003226189","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","785747","2025-02-14","00200531","労働力調査","00200","総務省","2-9-8","職業，雇用契約期間，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2018年～)-平成21年12月改定職業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","職業，雇用契約期間，雇用形態，月末1週間の就業時間別役員を除く雇用者数(2018年～)-平成21年12月改定職業分類による","","",""
"0003226190","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","838938","2025-02-14","00200531","労働力調査","00200","総務省","2-9-9","産業，雇用契約期間，雇用形態，月間就業時間別役員を除く雇用者数(2018年～)-第12・13回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","産業，雇用契約期間，雇用形態，月間就業時間別役員を除く雇用者数(2018年～)-第12・13回改定産業分類による","","",""
"0003006656","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","15351","2025-02-14","00200531","労働力調査","00200","総務省","3-1-1","求職方法，求職理由別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","求職方法，求職理由別失業者数(2002年～)","","",""
"0003006657","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","10222","2025-02-14","00200531","労働力調査","00200","総務省","3-1-2","求職方法，年齢階級別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","求職方法，年齢階級別失業者数(2002年～)","","",""
"0003006658","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","13031","2025-02-14","00200531","労働力調査","00200","総務省","3-1-3","求職方法，探している仕事の形態別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","求職方法，探している仕事の形態別失業者数(2002年～)","","",""
"0003006659","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","10291","2025-02-14","00200531","労働力調査","00200","総務省","3-1-4","求職方法，失業期間別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","求職方法，失業期間別失業者数(2002年～)","","",""
"0003006694","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","2673","2025-02-14","00200531","労働力調査","00200","総務省","3-10-1","前職の離職時期，前職の離職理由別離職した失業者数(過去3年間に離職した者)(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","前職の離職時期，前職の離職理由別離職した失業者数(過去3年間に離職した者)(2002年～)","","",""
"0003016811","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","9609","2025-02-14","00200531","労働力調査","00200","総務省","3-10-2","前職の離職時期，前職の雇用形態，年齢階級別離職した失業者数(過去3年間に離職した者)(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","前職の離職時期，前職の雇用形態，年齢階級別離職した失業者数(過去3年間に離職した者)(2002年～)","","",""
"0003006695","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2014-02-18","0","全国","5376","2024-01-30","00200531","労働力調査","00200","総務省","3-10-3","前職の離職時期，前職の産業，前職の離職理由別離職した完全失業者数（過去3年間に離職した者）(2003年～2008年)-第11回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","前職の離職時期，前職の産業，前職の離職理由別離職した完全失業者数（過去3年間に離職した者）(2003年～2008年)-第11回改定産業分類による","","",""
"0003008677","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2014-02-18","0","全国","1124","2024-01-30","00200531","労働力調査","00200","総務省","3-10-3","前職の離職時期，前職の産業，前職の離職理由別離職した完全失業者数（過去3年間に離職した者）(2002年)-第10回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","前職の離職時期，前職の産業，前職の離職理由別離職した完全失業者数（過去3年間に離職した者）(2002年)-第10回改定産業分類による","","",""
"0003009274","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","21852","2025-02-14","00200531","労働力調査","00200","総務省","3-10-3","前職の離職時期，前職の産業，前職の離職理由別離職した失業者数(過去3年間に離職した者)(2007年～)-第12・13回改定産業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","前職の離職時期，前職の産業，前職の離職理由別離職した失業者数(過去3年間に離職した者)(2007年～)-第12・13回改定産業分類による","","",""
"0003062618","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","11043","2025-02-14","00200531","労働力調査","00200","総務省","3-10-4","前職の離職時期，前職の職業，前職の離職理由別離職した失業者数(過去3年間に離職した者)(2011年～)-平成21年12月改定職業分類による","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","前職の離職時期，前職の職業，前職の離職理由別離職した失業者数(過去3年間に離職した者)(2011年～)-平成21年12月改定職業分類による","","",""
"0003006660","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2019-02-15","0","全国","9055","2024-01-30","00200531","労働力調査","00200","総務省","3-3-1","年齢階級，失業期間，求職活動時期別完全失業者数(2002年～2017年)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","年齢階級，失業期間，求職活動時期別完全失業者数(2002年～2017年)","","",""
"0003006662","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2019-02-15","0","全国","7684","2024-01-30","00200531","労働力調査","00200","総務省","3-3-2","世帯の種類，世帯主との続き柄，失業期間，求職活動時期別完全失業者数(2002年～2017年)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","世帯の種類，世帯主との続き柄，失業期間，求職活動時期別完全失業者数(2002年～2017年)","","",""
"0003006663","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2019-02-15","0","全国","10465","2024-01-30","00200531","労働力調査","00200","総務省","3-3-3","探している仕事の形態，失業期間，求職活動時期別完全失業者数(2002年～2017年)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","探している仕事の形態，失業期間，求職活動時期別完全失業者数(2002年～2017年)","","",""
"0003006661","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","12281","2025-02-14","00200531","労働力調査","00200","総務省","3-3-4","年齢階級，失業期間，探している仕事の主従別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","年齢階級，失業期間，探している仕事の主従別失業者数(2002年～)","","",""
"0003006664","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","12115","2025-02-14","00200531","労働力調査","00200","総務省","3-3-5","世帯の種類，世帯主との続き柄，失業期間，探している仕事の主従別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","世帯の種類，世帯主との続き柄，失業期間，探している仕事の主従別失業者数(2002年～)","","",""
"0003006665","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","16324","2025-02-14","00200531","労働力調査","00200","総務省","3-3-6","探している仕事の形態，失業期間，探している仕事の主従別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","探している仕事の形態，失業期間，探している仕事の主従別失業者数(2002年～)","","",""
"0003006686","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","33416","2025-02-14","00200531","労働力調査","00200","総務省","3-4-1","年齢階級，失業期間，求職理由別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","年齢階級，失業期間，求職理由別失業者数(2002年～)","","",""
"0003006687","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","31630","2025-02-14","00200531","労働力調査","00200","総務省","3-4-2","年齢階級，失業期間，前職の離職理由別離職した失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","年齢階級，失業期間，前職の離職理由別離職した失業者数(2002年～)","","",""
"0003006688","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","27006","2025-02-14","00200531","労働力調査","00200","総務省","3-4-3","年齢階級，失業期間，仕事につけない理由別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","年齢階級，失業期間，仕事につけない理由別失業者数(2002年～)","","",""
"0003006689","労働力調査 詳細集計　全都道府県 全国 年次","年次","0","2025-02-14","0","全国","6111","2025-02-14","00200531","労働力調査","00200","総務省","3-5-1","年齢階級，探している仕事の形態別失業者数(2002年～)","03","労働・賃金","01","労働力","労働力調査","詳細集計　全都道府県","全国","年次","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており、それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では、2005年10月から2021年12月までの期間を含む数値を、基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は、公表当時の数値です。<br />このため、当該期間は、長期時系列表の数値とデータベースの数値とで異なる場合があります。","年齢階級，探している仕事の形態別失業者数(2002年～)","","",""
