"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003398579","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表 ８　その他","表59　「定年年齢の引上げ」が適切と考える理由（複数回答）","-","201004-201103","2020-01-23","0","該当なし","76","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","８　その他","表59　「定年年齢の引上げ」が適切と考える理由（複数回答）","※母集団は、表58で「定年年齢の引上げ」が適切とした1,712人。"
"0003398580","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表 ８　その他","表60　「再任用で希望者全員を雇用」が適切と考える理由（複数回答）","-","201004-201103","2020-01-23","0","該当なし","70","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","８　その他","表60　「再任用で希望者全員を雇用」が適切と考える理由（複数回答）","※母集団は、表58で「再任用で希望者全員を雇用」が適切とした668人。"
"0003398581","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表 ８　その他","表61　「現行の再任用制度」が適切と考える理由（複数回答）","-","201004-201103","2020-01-23","0","該当なし","66","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","８　その他","表61　「現行の再任用制度」が適切と考える理由（複数回答）","※母集団は、表58で「現行の再任用制度」が適切とした632人。"
"0003398582","退職公務員生活状況調査 平成２２年度 退職公務員生活状況調査 統計表 ８　その他","表62　「定年制の廃止」が適切と考える理由（複数回答）","-","201004-201103","2020-01-23","0","該当なし","62","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","平成２２年度 退職公務員生活状況調査","統計表","８　その他","表62　「定年制の廃止」が適切と考える理由（複数回答）","※母集団は、表58で「定年制の廃止」が適切とした163人。"
"0003398583","退職公務員生活状況調査 統計表 １　基本的事項","表１　性別","-","201404-201503","2020-01-23","0","該当なし","8","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","１　基本的事項","","表１　性別","注）　「割合（％）」については、合計欄には「100.0」と記載しているが、端数処理の関係から実際の合計は100％にならないことがある。以下同じ。"
"0003398584","退職公務員生活状況調査 統計表 １　基本的事項","表２　誕生月","-","201404-201503","2020-01-23","0","該当なし","112","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","１　基本的事項","","表２　誕生月",""
"0003398585","退職公務員生活状況調査 統計表 １　基本的事項","表３　現在の居住地","-","201404-201503","2020-01-23","0","該当なし","382","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","１　基本的事項","","表３　現在の居住地",""
"0003398586","退職公務員生活状況調査 統計表 １　基本的事項","表４　退職時における給与制度の適用区分","-","201404-201503","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","１　基本的事項","","表４　退職時における給与制度の適用区分",""
"0003398587","退職公務員生活状況調査 統計表 １　基本的事項","表４-2　退職時の所属府省等","-","201404-201503","2020-01-23","0","該当なし","34","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","１　基本的事項","","表４-2　退職時の所属府省等","※「x」は、個人情報保護の関係から非表示とした箇所である。"
"0003398588","退職公務員生活状況調査 統計表 １　基本的事項","表７　勤続年数","-","201404-201503","2020-01-23","0","該当なし","84","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","１　基本的事項","","表７　勤続年数",""
"0003375692","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","再任用を希望しなかった理由・再任用を希望したが、その後辞退した理由","-","201404-201503","2020-01-23","0","該当なし","261","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","再任用を希望しなかった理由・再任用を希望したが、その後辞退した理由","※「再任用を希望したが、その後辞退した」の母集団は、表15-１で再任用を「希望しなかった」とした1,156人。<br>※「再任用を希望しなかった」の母集団は、表15-１で再任用を「希望したが、その後辞退した」とした277人。"
"0003375693","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","定年退職後の無収入期間が1年～2年であったとした場合の再任用の希望状況","-","201404-201503","2020-01-23","0","該当なし","192","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","定年退職後の無収入期間が1年～2年であったとした場合の再任用の希望状況","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。<br>※「再任用を希望しなかった者」の母集団は、表15-１で再任用を「希望しなかった」とした1,156人。"
"0003398589","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表８-1　退職時の就労希望の有無（男女別）","-","201404-201503","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表８-1　退職時の就労希望の有無（男女別）",""
"0003398590","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表８-2　退職時の就労希望の有無（誕生月別）","-","201404-201503","2020-01-23","0","該当なし","108","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表８-2　退職時の就労希望の有無（誕生月別）",""
"0003398591","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表９　退職後も働きたいと思った理由（複数回答）","-","201404-201503","2020-01-23","0","該当なし","84","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表９　退職後も働きたいと思った理由（複数回答）","※母集団は、表８-１で「退職後も働きたいと思った」とした2,741人。"
"0003398592","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表10　働きたいと思った勤務形態","-","201404-201503","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表10　働きたいと思った勤務形態","※母集団は、表８-１で「退職後も働きたいと思った」とした2,741人。"
"0003398593","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表11　働きたいと思った年齢","-","201404-201503","2020-01-23","0","該当なし","120","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表11　働きたいと思った年齢","※母集団は、表８-１で「退職後も働きたいと思った」とした2,741人。"
"0003398594","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表12　もっとも働きたいと思った就労先","-","201404-201503","2020-01-23","0","該当なし","72","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表12　もっとも働きたいと思った就労先","※母集団は、表８-１で「退職後も働きたいと思った」とした2,741人。"
"0003398595","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表13　再任用職員として働きたいと思った理由（複数回答）","-","201404-201503","2020-01-23","0","該当なし","60","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表13　再任用職員として働きたいと思った理由（複数回答）","※母集団は、表12でもっとも働きたい就労先を「国の機関（再任用職員）」とした1,934人。"
"0003398596","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表14　再任用の希望に際し重視した事項（複数回答）","-","201404-201503","2020-01-23","0","該当なし","68","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表14　再任用の希望に際し重視した事項（複数回答）","※母集団は、表12でもっとも働きたい就労先を「国の機関（再任用職員）」とした1,934人。"
"0003398597","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表15-1　再任用希望調査での希望の状況（男女別）","-","201404-201503","2020-01-23","0","該当なし","48","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表15-1　再任用希望調査での希望の状況（男女別）",""
"0003398598","退職公務員生活状況調査 統計表 ２　退職時の就労希望の状況","表15-2　再任用希望調査での希望の状況（誕生月別）","-","201404-201503","2020-01-23","0","該当なし","162","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","２　退職時の就労希望の状況","","表15-2　再任用希望調査での希望の状況（誕生月別）",""
"0003375697","退職公務員生活状況調査 統計表 ３　現在の就労状況","現在の勤務形態","-","201404-201503","2020-01-23","0","該当なし","96","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","現在の勤務形態","※「総数」の母集団は、表20で現在の就労先を「国の機関」、「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした2,608人。<br>※「国の機関（再任用）」の母集団は、表20で現在の就労先を「国の機関（再任用）」とした1,917人。<br>※「民間企業等」の母集団は、表20で現在の就労先を「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした638人。"
"0003375836","退職公務員生活状況調査 統計表 ３　現在の就労状況","表22　短時間勤務者の1週間当たりの平均勤務日数・平均勤務時間（週平均勤務日数）","-","201404-201503","2020-01-23","0","該当なし","184","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表22　短時間勤務者の1週間当たりの平均勤務日数・平均勤務時間（週平均勤務日数）","※「再任用」の母集団は、表題「現在の勤務形態」の「国の機関（再任用）」で勤務形態を「短時間」とした909人。<br>※「民間企業等」の母集団は、表題「現在の勤務形態」の「民間企業等」で勤務形態を「短時間」とした108人。"
"0003375837","退職公務員生活状況調査 統計表 ３　現在の就労状況","表22　短時間勤務者の1週間当たりの平均勤務日数・平均勤務時間（週平均勤務時間）","-","201404-201503","2020-01-23","0","該当なし","184","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表22　短時間勤務者の1週間当たりの平均勤務日数・平均勤務時間（週平均勤務時間）","※「再任用」の母集団は、表題「現在の勤務形態」の「国の機関（再任用）」で勤務形態を「短時間」とした909人。<br>※「民間企業等」の母集団は、表題「現在の勤務形態」の「民間企業等」で勤務形態を「短時間」とした108人。"
"0003398599","退職公務員生活状況調査 統計表 ３　現在の就労状況","表18　現在の就労の有無","-","201404-201503","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表18　現在の就労の有無",""
"0003398600","退職公務員生活状況調査 統計表 ３　現在の就労状況","表19　仕事に就いていない理由（複数回答）","-","201404-201503","2020-01-23","0","該当なし","76","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表19　仕事に就いていない理由（複数回答）","※母集団は、表18で「仕事に就いていない」とした759人。"
"0003398601","退職公務員生活状況調査 統計表 ３　現在の就労状況","表20　現在の就労先","-","201404-201503","2020-01-23","0","該当なし","104","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表20　現在の就労先","※母集団は、表18で「仕事に就いている」とした2,739人。"
"0003398602","退職公務員生活状況調査 統計表 ３　現在の就労状況","表23　短時間勤務となった主な事情","-","201404-201503","2020-01-23","0","該当なし","100","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表23　短時間勤務となった主な事情","※母集団は、表題「現在の勤務形態」の「総数」で勤務形態を「短時間」とした1,058人。（再掲）国の機関（再任用）については、表題「現在の勤務形態」の「国の機関（再任用）」で勤務形態を「短時間」とした909人。"
"0003398603","退職公務員生活状況調査 統計表 ３　現在の就労状況","表24　通勤時間","-","201404-201503","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表24　通勤時間","※母集団は、表20で現在の就労先を「国の機関」、「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした2,608人。"
"0003398604","退職公務員生活状況調査 統計表 ３　現在の就労状況","表25　仕事内容","-","201404-201503","2020-01-23","0","該当なし","48","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表25　仕事内容","※母集団は、表20で現在の就労先を「国の機関」、「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした2,608人。"
"0003398605","退職公務員生活状況調査 統計表 ３　現在の就労状況","表26　仕事内容・ポストにおける知識、経験の活用","-","201404-201503","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","３　現在の就労状況","","表26　仕事内容・ポストにおける知識、経験の活用","※母集団は、表20で現在の就労先を「国の機関」、「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした2,608人。"
"0003375709","退職公務員生活状況調査 統計表 ４　再任用","表30　再任用についての満足度","-","201404-201503","2020-01-23","0","該当なし","336","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","４　再任用","","表30　再任用についての満足度","※母集団は、表20で現在の就労先を「国の機関（再任用）」とした1,917人。"
"0003378196","退職公務員生活状況調査 統計表 ４　再任用","表27　再任用の任期（給与制度の区分別）","-","201404-201503","2020-01-23","0","該当なし","44","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","４　再任用","","表27　再任用の任期（給与制度の区分別）","※母集団は、表20で現在の就労先を「国の機関（再任用職員）」とした1,917人。"
"0003378197","退職公務員生活状況調査 統計表 ４　再任用","表27　再任用の任期（勤務時間別）","-","201404-201503","2020-01-23","0","該当なし","44","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","４　再任用","","表27　再任用の任期（勤務時間別）","※母集団は、表20で現在の就労先を「国の機関（再任用職員）」とした1,917人。"
"0003398606","退職公務員生活状況調査 統計表 ４　再任用","表28　再任用後の官署","-","201404-201503","2020-01-23","0","該当なし","40","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","４　再任用","","表28　再任用後の官署",""
"0003398607","退職公務員生活状況調査 統計表 ４　再任用","表29-1　再任用後のポスト","-","201404-201503","2020-01-23","0","該当なし","40","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","４　再任用","","表29-1　再任用後のポスト","※母集団は、表20で現在の就労先を「国の機関（再任用）」とした1,917人。"
"0003398608","退職公務員生活状況調査 統計表 ４　再任用","表29-2　再任用後の仕事内容","-","201404-201503","2020-01-23","0","該当なし","48","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","４　再任用","","表29-2　再任用後の仕事内容","※母集団は、表20で現在の就労先を「国の機関（再任用）」とした1,917人。"
"0003398609","退職公務員生活状況調査 統計表 ４　再任用","表31　再任用という働き方の課題や問題点（複数回答）","-","201404-201503","2020-01-23","0","該当なし","92","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","４　再任用","","表31　再任用という働き方の課題や問題点（複数回答）","※母集団は、表20で現在の就労先を「国の機関（再任用職員）」とした1,917人。"
"0003398610","退職公務員生活状況調査 統計表 ５　民間企業等での就労状況","表34　現在の職種","-","201404-201503","2020-01-23","0","該当なし","72","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","５　民間企業等での就労状況","","表34　現在の職種","※母集団は、表20で現在の就労先を「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした638人。"
"0003398611","退職公務員生活状況調査 統計表 ５　民間企業等での就労状況","表35　現在の仕事を探した方法","-","201404-201503","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","５　民間企業等での就労状況","","表35　現在の仕事を探した方法","※母集団は、表20で現在の就労先を「非特定独立行政法人等」、「地方公共団体等」、「特殊法人（公庫等）」、「学校、医療機関」、「公益法人」又は「民間企業」とした638人。"
"0003375716","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","就労状況別世帯の平均収入月額","-","201404-201503","2020-01-23","0","該当なし","640","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","就労状況別世帯の平均収入月額","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「就労者のうちフルタイム勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち、フルタイム勤務1,473人。<br>※「就労者のうち短時間勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち、短時間勤務1,061人。<br>※非就労者の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375717","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","就労状況別本人の収入月額の金額階層別分布","-","201404-201503","2020-01-23","0","該当なし","1352","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","就労状況別本人の収入月額の金額階層別分布","※金額は、本人の「給与収入」及び「公的年金以外の年金額」の合計額である。なお、金額階層別欄の「不明」は、「給与収入」又は「年金額」のいずれかが不明の場合である。<br>※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「就労者のうちフルタイム勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち、フルタイム勤務1,473人。<br>※「就労者のうち短時間勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち、短時間勤務1,061人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375718","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表41　就労状況別世帯の平均支出月額","-","201404-201503","2020-01-23","0","該当なし","288","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表41　就労状況別世帯の平均支出月額","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375720","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表42-2　家賃又はローン返済の平均月額","-","201404-201503","2020-01-23","0","該当なし","120","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表42-2　家賃又はローン返済の平均月額","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「就労者のうちフルタイム勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち、フルタイム勤務1,473人。<br>※「就労者のうち短時間勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち、短時間勤務1,061人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。<br>※「x」は、個人情報保護の関係から非表示とした箇所である。"
"0003375721","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表43　就労状況別世帯の家計の状況","-","201404-201503","2020-01-23","0","該当なし","168","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表43　就労状況別世帯の家計の状況","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375722","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表44　就労状況別赤字が出る場合の対応（複数回答）","-","201404-201503","2020-01-23","0","該当なし","228","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表44　就労状況別赤字が出る場合の対応（複数回答）","※「総計」の母集団は、表43で「時々赤字」又は「常に赤字」とした1,570人。<br>※「就労者」の母集団は、表43で「時々赤字」又は「常に赤字」とした1,570人のうち現在就労している1,237人。<br>※「非就労者」の母集団は、表43で「時々赤字」又は「常に赤字」とした1,570人のうち現在就労していない332人。"
"0003375723","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表45　就労状況別夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費","-","201404-201503","2020-01-23","0","該当なし","324","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表45　就労状況別夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003398612","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表36　家族構成","-","201404-201503","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表36　家族構成",""
"0003398613","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表37　家族の人数","-","201404-201503","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表37　家族の人数",""
"0003398614","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表38　扶養している家族の人数","-","201404-201503","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表38　扶養している家族の人数",""
"0003398615","退職公務員生活状況調査 統計表 ６　家族、家計等の状況","表42　住居の種類","-","201404-201503","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","６　家族、家計等の状況","","表42　住居の種類",""
"0003375724","退職公務員生活状況調査 統計表 ７　退職手当","表46　就労状況別退職手当の使用予定（複数回答）","-","201404-201503","2020-01-23","0","該当なし","180","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","７　退職手当","","表46　就労状況別退職手当の使用予定（複数回答）","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375725","退職公務員生活状況調査 統計表 ８　その他","表47　退職後の生活や生涯設計について考えるようになった時期","-","201404-201503","2020-01-23","0","該当なし","313","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表47　退職後の生活や生涯設計について考えるようになった時期","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「就労者のうちフルタイム勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうちフルタイム勤務1,473人。<br>※「就労者のうち短期間勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち短時間勤務1,061人。"
"0003375726","退職公務員生活状況調査 統計表 ８　その他","表48　退職後の生活や生涯設計について考えるようになったきっかけ","-","201404-201503","2020-01-23","0","該当なし","204","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表48　退職後の生活や生涯設計について考えるようになったきっかけ","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375727","退職公務員生活状況調査 統計表 ８　その他","表49　退職共済年金（報酬比例部分）の支給開始年齢を知った時期","-","201404-201503","2020-01-23","0","該当なし","144","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表49　退職共済年金（報酬比例部分）の支給開始年齢を知った時期","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375728","退職公務員生活状況調査 統計表 ８　その他","表50　就労状況別今後の生活について不安に思うこと（複数回答）","-","201404-201503","2020-01-23","0","該当なし","420","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表50　就労状況別今後の生活について不安に思うこと（複数回答）","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「就労者のうちフルタイム勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうちフルタイム勤務1,473人。<br>※「就労者のうち短期間勤務」の母集団は、表18で「仕事に就いている」とした2,739人のうち短時間勤務1,061人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003375729","退職公務員生活状況調査 統計表 ８　その他","表51　退職前にもっと知っておけば良かったと思うこと（複数回答）","-","201404-201503","2020-01-23","0","該当なし","268","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表51　退職前にもっと知っておけば良かったと思うこと（複数回答）","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
