"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003356389","農作物共済統計表 確報","年次","0","2019-12-26","0","都道府県","2432","2020-12-29","","00500604","農作物共済統計表","00500","農林水産省","9","都道府県別統計表 １戸当たり、10ａ当たり及びkg当たり引受・支払","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","１戸当たり、10ａ当たり及びkg当たり引受・支払","注：１．事項「対象農作物」の「水稲」「陸稲」において、共済金は、被害戸数（被害面積）で除した額である。<br>　　２．事項「対象農作物」の「水稲」において、kg当たり共済金額は、品質方式を除いて算出している。<br>　　３．事項「対象農作物」の「麦」において、１戸当たり共済金は、延べ戸数（類区分ごとの合計）で除している。<br>　　４．事項「対象農作物」の「麦」において、kg当たり共済金額は、災害収入共済方式を除いて算出している。","","",""
"0001794508","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1800","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1","全国統計表 引受及び被害・支払（年産別） 水稲","04","農林水産業","01","農業","農作物共済統計表","確報","全国統計表","引受及び被害・支払（年産別）","","平成29年産農作物共済統計表","水稲",""
"0001794511","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1566","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 合計","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","合計"
"0001794512","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1350","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 一筆方式一般","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","一筆方式一般"
"0001794513","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1350","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 一筆方式事故除外","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","一筆方式事故除外"
"0001794514","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 半相殺方式一般","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","半相殺方式一般"
"0001794515","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 半相殺方式事故除外","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","半相殺方式事故除外"
"0001794516","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 全相殺方式一般","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","全相殺方式一般"
"0001794517","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 全相殺方式事故除外","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","全相殺方式事故除外"
"0001794518","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 水稲 品質方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","水稲","品質方式"
"0001794519","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1404","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-2","都道府県別統計表 引受 陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","陸稲",""
"0001794520","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1508","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-3","都道府県別統計表 引受 麦 合計","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","麦","合計"
"0001794541","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-3","都道府県別統計表 引受 麦 一筆方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","麦","一筆方式"
"0001794542","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-3","都道府県別統計表 引受 麦 半相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","麦","半相殺方式"
"0001794543","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-3","都道府県別統計表 引受 麦 全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","麦","全相殺方式"
"0001794544","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","1-3","都道府県別統計表 引受 麦 災害収入共済方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受","","平成29年産農作物共済統計表","麦","災害収入共済方式"
"0001794509","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","340","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2","全国統計表 引受及び被害・支払（年産別） 陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","全国統計表","引受及び被害・支払（年産別）","","平成29年産農作物共済統計表","陸稲",""
"0001794545","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1944","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 合計","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","合計"
"0001794546","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1350","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 一筆方式一般","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","一筆方式一般"
"0001794547","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1350","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 一筆方式事故除外","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","一筆方式事故除外"
"0001794548","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1456","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 半相殺方式一般","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","半相殺方式一般"
"0001794549","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1456","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 半相殺方式事故除外","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","半相殺方式事故除外"
"0001794550","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 全相殺方式一般","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","全相殺方式一般"
"0001794551","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 全相殺方式事故除外","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","全相殺方式事故除外"
"0001794552","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1144","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払 水稲 品質方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","水稲","品質方式"
"0001794553","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","988","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-2","都道府県別統計表 被害・支払 陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","陸稲",""
"0001794554","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1716","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-3","都道府県別統計表 被害・支払 麦 合計","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","麦","合計"
"0001794555","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","988","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-3","都道府県別統計表 被害・支払 麦 一筆方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","麦","一筆方式"
"0001794556","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-3","都道府県別統計表 被害・支払 麦 半相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","麦","半相殺方式"
"0001794557","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1300","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-3","都道府県別統計表 被害・支払 麦 全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","麦","全相殺方式"
"0001794558","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1144","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","2-3","都道府県別統計表 被害・支払 麦 災害収入共済方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払","","平成29年産農作物共済統計表","麦","災害収入共済方式"
"0001794510","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1800","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","3","全国統計表 引受及び被害・支払（年産別） 麦","04","農林水産業","01","農業","農作物共済統計表","確報","全国統計表","引受及び被害・支払（年産別）","","平成29年産農作物共済統計表","麦",""
"0001794559","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","648","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","3-1","都道府県別統計表 収支 水稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","収支","","平成29年産農作物共済統計表","水稲",""
"0001794560","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","624","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","3-2","都道府県別統計表 収支 陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","収支","","平成29年産農作物共済統計表","陸稲",""
"0001794561","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","624","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","3-3","都道府県別統計表 収支 麦","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","収支","","平成29年産農作物共済統計表","麦",""
"0001794562","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","2337","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 水稲 一筆方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","水稲","一筆方式"
"0001794563","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1102","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 水稲 半相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","水稲","半相殺方式"
"0001794564","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1102","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 水稲 全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","水稲","全相殺方式"
"0001794565","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","600","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 水稲 品質方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","水稲","品質方式"
"0001794566","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","114","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-2","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","陸稲",""
"0001794567","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1360","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 麦 一筆方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","麦","一筆方式"
"0001794568","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","180","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 麦 半相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","麦","半相殺方式"
"0001794569","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","260","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 麦 全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","麦","全相殺方式"
"0001794570","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","1113","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払 麦 災害収入共済方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払","","平成29年産農作物共済統計表","麦","災害収入共済方式"
"0001794571","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","3978","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","5","都道府県別統計表 麦の共済目的の種類等ごとの引受及び被害・支払","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","麦の共済目的の種類等ごとの引受及び被害・支払","","平成29年産農作物共済統計表","",""
"0001794572","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","416","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","6-1","都道府県別統計表 面積引受率等 水稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","面積引受率等","","平成29年産農作物共済統計表","水稲",""
"0001794573","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","416","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","6-2","都道府県別統計表 面積引受率等 陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","面積引受率等","","平成29年産農作物共済統計表","陸稲",""
"0001794574","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","416","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","6-3","都道府県別統計表 面積引受率等 麦","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","面積引受率等","","平成29年産農作物共済統計表","麦",""
"0001794575","農作物共済統計表 確報 平成29年産農作物共済統計表","年次","201701-201712","2020-03-05","0","該当なし","863","2020-03-05","","00500604","農作物共済統計表","00500","農林水産省","7","都道府県別統計表 単位当たり収穫量","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","単位当たり収穫量","","平成29年産農作物共済統計表","",""
"0003421353","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","1800","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","1","全国統計表 引受及び被害・支払（年産別）　水稲","04","農林水産業","01","農業","農作物共済統計表","確報","全国統計表","引受及び被害・支払（年産別）　水稲","","平成30年産農作物共済統計表","",""
"0003421356","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","10766","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受　水稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受　水稲","","平成30年産農作物共済統計表","",""
"0003421356","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","10766","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受　水稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受　水稲","","平成30年産農作物共済統計表","",""
"0003421357","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","1404","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","1-2","都道府県別統計表 引受　陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受　陸稲","","平成30年産農作物共済統計表","",""
"0003421357","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","1404","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","1-2","都道府県別統計表 引受　陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受　陸稲","","平成30年産農作物共済統計表","",""
"0003421358","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","6708","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","1-3","都道府県別統計表 引受　麦","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受　麦","","平成30年産農作物共済統計表","",""
"0003421358","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","6708","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","1-3","都道府県別統計表 引受　麦","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","引受　麦","","平成30年産農作物共済統計表","",""
"0003421354","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","340","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","2","全国統計表 引受及び被害・支払（年産別）　陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","全国統計表","引受及び被害・支払（年産別）　陸稲","","平成30年産農作物共済統計表","",""
"0003421359","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","11300","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払　水稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払　水稲","","平成30年産農作物共済統計表","",""
"0003421359","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","11300","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","2-1","都道府県別統計表 被害・支払　水稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払　水稲","","平成30年産農作物共済統計表","",""
"0003421360","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","988","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","2-2","都道府県別統計表 被害・支払　陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払　陸稲","","平成30年産農作物共済統計表","",""
"0003421360","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","988","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","2-2","都道府県別統計表 被害・支払　陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払　陸稲","","平成30年産農作物共済統計表","",""
"0003421361","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","6448","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","2-3","都道府県別統計表 被害・支払　麦","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払　麦","","平成30年産農作物共済統計表","",""
"0003421361","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","6448","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","2-3","都道府県別統計表 被害・支払　麦","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","被害・支払　麦","","平成30年産農作物共済統計表","",""
"0003421355","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","1800","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","3","全国統計表 引受及び被害・支払（年産別）　麦","04","農林水産業","01","農業","農作物共済統計表","確報","全国統計表","引受及び被害・支払（年産別）　麦","","平成30年産農作物共済統計表","",""
"0003421362","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","1896","2020-12-29","","00500604","農作物共済統計表","00500","農林水産省","3","都道府県別統計表 収支","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","収支","","平成30年産農作物共済統計表","",""
"0003421362","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","1896","2020-12-29","","00500604","農作物共済統計表","00500","農林水産省","3","都道府県別統計表 収支","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","収支","","平成30年産農作物共済統計表","",""
"0003421363","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","4484","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　水稲　一筆方式・半相殺方式・全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　水稲　一筆方式・半相殺方式・全相殺方式","","平成30年産農作物共済統計表","",""
"0003421363","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","4484","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　水稲　一筆方式・半相殺方式・全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　水稲　一筆方式・半相殺方式・全相殺方式","","平成30年産農作物共済統計表","",""
"0003421364","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","600","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　水稲　品質方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　水稲　品質方式","","平成30年産農作物共済統計表","",""
"0003421364","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","600","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-1","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　水稲　品質方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　水稲　品質方式","","平成30年産農作物共済統計表","",""
"0003421365","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","133","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-2","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　陸稲","","平成30年産農作物共済統計表","",""
"0003421365","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","133","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-2","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　陸稲","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　陸稲","","平成30年産農作物共済統計表","",""
