"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003071779","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-10","閲覧第７５－１０表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（一般診療所）","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－１０表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（一般診療所）","","",""
"0003071741","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-11","閲覧第７５－１１表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（一般診療所））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－１１表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（一般診療所））","","",""
"0003071742","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-12","閲覧第７５－１２表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（医療保険適用病床）（一般診療所））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－１２表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（医療保険適用病床）（一般診療所））","","",""
"0003071760","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-13","閲覧第７５－１３表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（介護保険適用病床）（一般診療所））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－１３表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（介護保険適用病床）（一般診療所））","","",""
"0003071722","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-14","閲覧第７５－１４表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（一般病床（一般診療所））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－１４表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（一般病床（一般診療所））","","",""
"0003071739","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-2","閲覧第７５－２表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（病院）","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－２表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（病院）","","",""
"0003071758","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-3","閲覧第７５－３表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（精神病床）","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－３表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（精神病床）","","",""
"0003071720","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-4","閲覧第７５－４表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（感染症病床）","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－４表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（感染症病床）","","",""
"0003071677","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-5","閲覧第７５－５表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（結核病床）","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－５表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（結核病床）","","",""
"0003071740","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-6","閲覧第７５－６表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（病院））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－６表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（病院））","","",""
"0003071759","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-7","閲覧第７５－７表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（医療保険用病床）（病院））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－７表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（医療保険用病床）（病院））","","",""
"0003071721","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-8","閲覧第７５－８表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（介護保険適用病床）（病院））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－８表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（療養病床（介護保険適用病床）（病院））","","",""
"0003071778","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","75-9","閲覧第７５－９表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（一般病床(病院））","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７５－９表　退院患者平均在院日数，性・年齢階級 × 傷病小分類 × 病院－一般診療所・病床の種類別（一般病床(病院））","","",""
"0003071743","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","8850","2019-03-29","","00450022","患者調査","00450","厚生労働省","76","閲覧第７６表　退院患者平均在院日数，性・年齢階級 × 傷病分類 × 手術の有無別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７６表　退院患者平均在院日数，性・年齢階級 × 傷病分類 × 手術の有無別","","",""
"0003071780","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","21600","2019-03-29","","00450022","患者調査","00450","厚生労働省","77","閲覧第７７表　退院患者平均在院日数，性・年齢階級 × 傷病中分類 × 手術の有無別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７７表　退院患者平均在院日数，性・年齢階級 × 傷病中分類 × 手術の有無別","","",""
"0003071761","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","2592","2023-03-24","","00450022","患者調査","00450","厚生労働省","78","閲覧第７８表　退院患者平均在院日数，開設者 × 傷病中分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７８表　退院患者平均在院日数，開設者 × 傷病中分類別","","",""
"0003071744","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","1800","2019-03-29","","00450022","患者調査","00450","厚生労働省","79","閲覧第７９表　退院患者平均在院日数，病床規模 × 性・年齢階級 × 病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第７９表　退院患者平均在院日数，病床規模 × 性・年齢階級 × 病院－一般病院（再掲）別","","",""
"0003071481","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","6912","2019-03-29","","00450022","患者調査","00450","厚生労働省","8","閲覧第８表　推計患者数，入院－外来・病床規模 × 傷病中分類 × 病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８表　推計患者数，入院－外来・病床規模 × 傷病中分類 × 病院－一般病院（再掲）別","","",""
"0003071781","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","1416","2019-03-29","","00450022","患者調査","00450","厚生労働省","80","閲覧第８０表　退院患者平均在院日数，病床規模 × 傷病分類 × 病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８０表　退院患者平均在院日数，病床規模 × 傷病分類 × 病院－一般病院（再掲）別","","",""
"0003071762","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","3456","2019-03-29","","00450022","患者調査","00450","厚生労働省","81","閲覧第８１表　退院患者平均在院日数，病床規模 × 傷病中分類 × 病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８１表　退院患者平均在院日数，病床規模 × 傷病中分類 × 病院－一般病院（再掲）別","","",""
"0003071782","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","2016","2019-03-22","","00450022","患者調査","00450","厚生労働省","82","閲覧第８２表　退院患者平均在院日数，病院－一般診療所・病床の種類 × 傷病中分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８２表　退院患者平均在院日数，病院－一般診療所・病床の種類 × 傷病中分類別","","",""
"0003071763","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","196","2023-03-24","","00450022","患者調査","00450","厚生労働省","83","閲覧第８３表　退院患者平均在院日数，入院前の場所 × 退院後の行き先別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８３表　退院患者平均在院日数，入院前の場所 × 退院後の行き先別","","",""
"0003071723","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","450","2019-03-29","","00450022","患者調査","00450","厚生労働省","84","閲覧第８４表　術前・術後の平均在院日数，病院－一般診療所 × 性・年齢階級別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８４表　術前・術後の平均在院日数，病院－一般診療所 × 性・年齢階級別","","",""
"0003071764","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","354","2019-03-22","","00450022","患者調査","00450","厚生労働省","85","閲覧第８５表　術前・術後の平均在院日数，病院－一般診療所 × 傷病分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８５表　術前・術後の平均在院日数，病院－一般診療所 × 傷病分類別","","",""
"0003071745","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","864","2019-03-22","","00450022","患者調査","00450","厚生労働省","86","閲覧第８６表　術前・術後の平均在院日数，病院－一般診療所 × 傷病中分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８６表　術前・術後の平均在院日数，病院－一般診療所 × 傷病中分類別","","",""
"0003071783","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","14688","2019-03-29","","00450022","患者調査","00450","厚生労働省","87","閲覧第８７表　療養病床の推計退院患者数，在院期間 × 傷病中分類 × 病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８７表　療養病床の推計退院患者数，在院期間 × 傷病中分類 × 病院－一般診療所別","","",""
"0003071765","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","32400","2019-03-29","","00450022","患者調査","00450","厚生労働省","88","閲覧第８８表　療養病床の退院患者平均在院日数，性・年齢階級 × 傷病中分類 × 病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８８表　療養病床の退院患者平均在院日数，性・年齢階級 × 傷病中分類 × 病院－一般診療所別","","",""
"0003071784","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","588","2023-03-24","","00450022","患者調査","00450","厚生労働省","89","閲覧第８９表　療養病床の退院患者平均在院日数，入院前の場所 × 退院後の行き先 × 病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第８９表　療養病床の退院患者平均在院日数，入院前の場所 × 退院後の行き先 × 病院－一般診療所別","","",""
"0003071441","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","2016","2019-03-22","","00450022","患者調査","00450","厚生労働省","9","閲覧第９表　推計入院患者数，病院－一般診療所・病床の種類 × 傷病中分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９表　推計入院患者数，病院－一般診療所・病床の種類 × 傷病中分類別","","",""
"0003071766","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","750","2019-03-29","","00450022","患者調査","00450","厚生労働省","90","閲覧第９０表　精神科病院の再来患者の平均診療間隔，年齢階級 × 性・疾病分類（精神及び行動の障害）別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９０表　精神科病院の再来患者の平均診療間隔，年齢階級 × 性・疾病分類（精神及び行動の障害）別","","",""
"0003071767","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","3000","2019-03-29","","00450022","患者調査","00450","厚生労働省","91","閲覧第９１表　推計患者数（外傷），外傷の原因 × 性・年齢階級 × 入院－外来（初診－再来）別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９１表　推計患者数（外傷），外傷の原因 × 性・年齢階級 × 入院－外来（初診－再来）別","","",""
"0003071798","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","420","2019-03-22","","00450022","患者調査","00450","厚生労働省","92","閲覧第９２表　推計患者数（外傷），入院－外来・診療費等負担区分 × 病院－一般診療所・外傷の原因別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９２表　推計患者数（外傷），入院－外来・診療費等負担区分 × 病院－一般診療所・外傷の原因別","","",""
"0003071799","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","1890","2019-03-22","","00450022","患者調査","00450","厚生労働省","93","閲覧第９３表　推計退院患者数（外傷），外傷の原因 × 性・外傷分類 × 手術の有無別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９３表　推計退院患者数（外傷），外傷の原因 × 性・外傷分類 × 手術の有無別","","",""
"0003071746","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","1890","2019-03-22","","00450022","患者調査","00450","厚生労働省","94","閲覧第９４表　退院患者平均在院日数（外傷），外傷の原因 × 性・外傷分類 × 手術の有無別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９４表　退院患者平均在院日数（外傷），外傷の原因 × 性・外傷分類 × 手術の有無別","","",""
"0003071800","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","6300","2019-03-29","","00450022","患者調査","00450","厚生労働省","95","閲覧第９５表　総患者数，性・年齢階級 × 傷病大分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９５表　総患者数，性・年齢階級 × 傷病大分類別","","",""
"0003071785","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","10725","2019-03-29","","00450022","患者調査","00450","厚生労働省","96","閲覧第９６表　総患者数，性・年齢階級 × 傷病中分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９６表　総患者数，性・年齢階級 × 傷病中分類別","","",""
"0003071801","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","8245","2019-03-22","","00450022","患者調査","00450","厚生労働省","97","閲覧第９７表　総患者数，傷病基本分類別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９７表　総患者数，傷病基本分類別","","",""
"0003071786","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","7344","2019-03-22","","00450022","患者調査","00450","厚生労働省","98","閲覧第９８表　推計患者数，副傷病 × 主傷病（傷病中分類） × 入院－外来別　","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９８表　推計患者数，副傷病 × 主傷病（傷病中分類） × 入院－外来別　","","",""
"0003071768","患者調査 平成23年患者調査 閲覧（報告書非掲載表）","-","0","2012-12-03","0","該当なし","750","2019-03-29","","00450022","患者調査","00450","厚生労働省","99","閲覧第９９表　主傷病及び副傷病でみた推計患者数，性・年齢階級 ×糖尿病・高血圧（症）・高脂血症との組み合わせ別","15","社会保障・衛生","05","医療","患者調査","平成23年患者調査","閲覧（報告書非掲載表）","閲覧第９９表　主傷病及び副傷病でみた推計患者数，性・年齢階級 ×糖尿病・高血圧（症）・高脂血症との組み合わせ別","","",""
"0003128613","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","608","2019-03-22","","00450022","患者調査","00450","厚生労働省","1","上巻第１表　推計患者数の年次推移，入院－外来の種別×施設の種類別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１表　推計患者数の年次推移，入院－外来の種別×施設の種類別","","",""
"0003128638","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","10-1","上巻第１０－１表　推計入院患者数，性・年齢階級 × 傷病小分類別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１０－１表　推計入院患者数，性・年齢階級 × 傷病小分類別","","",""
"0003128589","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","27675","2019-03-29","","00450022","患者調査","00450","厚生労働省","10-2","上巻第１０－２表　推計外来患者数，性・年齢階級 × 傷病小分類別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１０－２表　推計外来患者数，性・年齢階級 × 傷病小分類別","","",""
"0003128619","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","450","2019-03-29","","00450022","患者調査","00450","厚生労働省","11","上巻第１１表　推計患者数，入院－外来 × 性・年齢階級 × 病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１１表　推計患者数，入院－外来 × 性・年齢階級 × 病院－一般診療所別","","",""
"0003128601","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","354","2019-03-22","","00450022","患者調査","00450","厚生労働省","12","上巻第１２表　推計患者数，入院－外来 × 傷病分類 × 病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１２表　推計患者数，入院－外来 × 傷病分類 × 病院－一般診療所別","","",""
"0003128639","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","1050","2019-03-29","","00450022","患者調査","00450","厚生労働省","13","上巻第１３表　推計入院患者数，病院－一般診療所・病床の種類 × 性・年齢階級別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１３表　推計入院患者数，病院－一般診療所・病床の種類 × 性・年齢階級別","","",""
"0003128590","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","826","2019-03-22","","00450022","患者調査","00450","厚生労働省","14","上巻第１４表　推計入院患者数，病院－一般診療所・病床の種類 × 傷病分類別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１４表　推計入院患者数，病院－一般診療所・病床の種類 × 傷病分類別","","",""
"0003128620","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","2301","2019-03-22","","00450022","患者調査","00450","厚生労働省","15","上巻第１５表　推計患者数，診療費等支払方法 × 傷病分類 × 入院－外来別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１５表　推計患者数，診療費等支払方法 × 傷病分類 × 入院－外来別","","",""
"0003128602","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","3186","2023-03-24","","00450022","患者調査","00450","厚生労働省","16","上巻第１６表　推計患者数，入院－外来・紹介の状況 × 傷病分類 × 病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１６表　推計患者数，入院－外来・紹介の状況 × 傷病分類 × 病院－一般診療所別","","",""
"0003131513","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","180","2023-03-24","","00450022","患者調査","00450","厚生労働省","17","上巻第１７表　推計患者数，紹介の状況 × 入院－外来・施設の種別別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１７表　推計患者数，紹介の状況 × 入院－外来・施設の種別別","","",""
"0003128591","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","126","2023-03-24","","00450022","患者調査","00450","厚生労働省","18","上巻第１８表　推計入院患者数，紹介の状況 × 病院－一般診療所・病床の種類別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１８表　推計入院患者数，紹介の状況 × 病院－一般診療所・病床の種類別","","",""
"0003128621","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","8100","2019-03-29","","00450022","患者調査","00450","厚生労働省","19","上巻第１９表　推計患者数，入院（新入院－繰越入院）－外来・来院時の状況　×　性・年齢階級　×　病院－一般診療所別　","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第１９表　推計患者数，入院（新入院－繰越入院）－外来・来院時の状況　×　性・年齢階級　×　病院－一般診療所別　","","",""
"0003128595","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","144","2019-03-22","","00450022","患者調査","00450","厚生労働省","2-1","上巻第２－１表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和３０年～４０年）","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第２－１表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和３０年～４０年）","","",""
"0003128633","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","300","2019-03-29","","00450022","患者調査","00450","厚生労働省","2-2","上巻第２－２表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和４５年～５８年）","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第２－２表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和４５年～５８年）","","",""
"0003128614","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","315","2019-03-22","","00450022","患者調査","00450","厚生労働省","2-3","上巻第２－３表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和５９年～平成８年）","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第２－３表　推計患者数の年次推移，入院－外来×性・年齢階級別（昭和５９年～平成８年）","","",""
"0003128596","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","468","2019-03-29","","00450022","患者調査","00450","厚生労働省","2-4","上巻第２－４表　推計患者数の年次推移，入院－外来×性・年齢階級別（平成１１年～２６年）","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第２－４表　推計患者数の年次推移，入院－外来×性・年齢階級別（平成１１年～２６年）","","",""
"0003128603","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","6372","2019-03-22","","00450022","患者調査","00450","厚生労働省","20","上巻第２０表　推計患者数，入院（新入院－繰越入院）－外来・来院時の状況　×　傷病分類　×　病院－一般診療所別　","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第２０表　推計患者数，入院（新入院－繰越入院）－外来・来院時の状況　×　傷病分類　×　病院－一般診療所別　","","",""
"0003128641","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","486","2019-03-22","","00450022","患者調査","00450","厚生労働省","21","上巻第２１表　推計入院患者数，入院（新入院－繰越入院）・来院時の状況　×　入院の状況　×　病院－一般診療所別　","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第２１表　推計入院患者数，入院（新入院－繰越入院）・来院時の状況　×　入院の状況　×　病院－一般診療所別　","","",""
"0003128592","患者調査 平成26年患者調査 上巻（全国）","年次","201401-201412","2015-12-17","0","該当なし","6300","2019-03-29","","00450022","患者調査","00450","厚生労働省","22","上巻第２２表　推計入院患者数，入院の状況 × 性・年齢階級 × 病院－一般診療所・病床の種類別","15","社会保障・衛生","05","医療","患者調査","平成26年患者調査","上巻（全国）","上巻第２２表　推計入院患者数，入院の状況 × 性・年齢階級 × 病院－一般診療所・病床の種類別","","",""
