"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0003151267","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","245","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅タイプ（14区分）／世帯年収(10区分)"
"0003151268","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","50","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅タイプ（14区分）／住宅取得回数(3区分)"
"0003151269","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","125","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅取得回数（持家）（3区分）／地域(22区分)"
"0003151270","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","50","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅取得回数（持家）（3区分）／家計主の年齢(8区分)"
"0003151271","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／住宅の取得方法（持家）（7区分）","年次","0","2016-12-28","0","該当なし","45","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅取得回数（持家）（3区分）／住宅の取得方法（持家）（7区分）"
"0003151272","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","108","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅の取得方法（持家）（7区分）／世帯年収(10区分)"
"0003151273","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","45","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅の取得方法（持家）（7区分）／住宅取得回数(3区分)"
"0003151274","住生活総合調査","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","125","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","居住面積水準状況（主世帯）（3区分）／地域(22区分)"
"0003151275","住生活総合調査","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","50","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","居住面積水準状況（主世帯）（3区分）／家計主の年齢(8区分)"
"0003151276","住生活総合調査","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／住宅の取得方法（持家）（7区分）","年次","0","2016-12-28","0","該当なし","36","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","居住面積水準状況（主世帯）（3区分）／住宅の取得方法（持家）（7区分）"
"0003151277","住生活総合調査","２　最近の住み替え・改善に関する事項 地域（4区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","60","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","地域（4区分）／世帯年収(10区分)"
"0003151278","住生活総合調査","２　最近の住み替え・改善に関する事項 地域（4区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","25","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","地域（4区分）／住宅取得回数(3区分)"
"0003151279","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／住宅及び居住環境の各要素の重要度（全要素）","年次","0","2016-12-28","0","該当なし","2905","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の世帯事情の変化（15区分）／住宅及び居住環境の各要素の重要度（全要素）"
"0003151280","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の世帯事情の変化（15区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","170","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の世帯事情の変化（15区分）／家計主の年齢(8区分)"
"0003151281","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／住宅タイプ(14区分)","年次","0","2016-12-28","0","該当なし","691","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の世帯人員の増減（9区分）／住宅タイプ(14区分)"
"0003151282","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の世帯人員の増減（9区分）／要介護認定者の有無(4区分)","年次","0","2016-12-28","0","該当なし","172","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の世帯人員の増減（9区分）／要介護認定者の有無(4区分)"
"0003151283","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／住宅タイプ(14区分)","年次","0","2016-12-28","0","該当なし","127","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替え・改善の状況（5区分）／住宅タイプ(14区分)"
"0003151284","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／要介護認定者の有無(4区分)","年次","0","2016-12-28","0","該当なし","110","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替え・改善の状況（5区分）／要介護認定者の有無(4区分)"
"0003151285","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／最近の世帯人員の増減（9区分）","年次","0","2016-12-28","0","該当なし","130","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替え・改善の状況（5区分）／最近の世帯人員の増減（9区分）"
"0003151286","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","545","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅タイプ（14区分）／地域(22区分)"
"0003151287","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","217","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅タイプ（14区分）／家計主の年齢(8区分)"
"0003151288","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅タイプ（14区分）／住宅の取得方法（持家）（7区分）","年次","0","2016-12-28","0","該当なし","78","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅タイプ（14区分）／住宅の取得方法（持家）（7区分）"
"0003151289","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","60","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅取得回数（持家）（3区分）／世帯年収(10区分)"
"0003151290","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅取得回数（持家）（3区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","13","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅取得回数（持家）（3区分）／住宅取得回数(3区分)"
"0003151291","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","225","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅の取得方法（持家）（7区分）／地域(22区分)"
"0003151292","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","90","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅の取得方法（持家）（7区分）／家計主の年齢(8区分)"
"0003151293","住生活総合調査","２　最近の住み替え・改善に関する事項 住宅の取得方法（持家）（7区分）／住宅の取得方法（持家）（7区分）","年次","0","2016-12-28","0","該当なし","29","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住宅の取得方法（持家）（7区分）／住宅の取得方法（持家）（7区分）"
"0003151294","住生活総合調査","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","50","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","居住面積水準状況（主世帯）（3区分）／世帯年収(10区分)"
"0003151295","住生活総合調査","２　最近の住み替え・改善に関する事項 居住面積水準状況（主世帯）（3区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","21","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","居住面積水準状況（主世帯）（3区分）／住宅取得回数(3区分)"
"0003151296","住生活総合調査","２　最近の住み替え・改善に関する事項 地域（4区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","109","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","地域（4区分）／地域(22区分)"
"0003151297","住生活総合調査","２　最近の住み替え・改善に関する事項 地域（4区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","50","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","地域（4区分）／家計主の年齢(8区分)"
"0003151298","住生活総合調査","２　最近の住み替え・改善に関する事項 地域（4区分）／住宅の取得方法（持家）（7区分）","年次","0","2016-12-28","0","該当なし","45","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","地域（4区分）／住宅の取得方法（持家）（7区分）"
"0003151299","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の居住形態（10区分）／住宅タイプ（14区分）","年次","0","2016-12-28","0","該当なし","299","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の居住形態（10区分）／住宅タイプ（14区分）"
"0003151300","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の状況（5区分）／住宅及び居住環境の各要素の重要度（全要素）","年次","0","2016-12-28","0","該当なし","1702","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替え・改善の状況（5区分）／住宅及び居住環境の各要素の重要度（全要素）"
"0003151301","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住形態の変化（11区分）／最近の世帯事情の変化（15区分）","年次","0","2016-12-28","0","該当なし","286","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住形態の変化（11区分）／最近の世帯事情の変化（15区分）"
"0003151302","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替えの目的（30区分）／家族構成(22区分)","年次","0","2016-12-28","0","該当なし","1601","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替えの目的（30区分）／家族構成(22区分)"
"0003151303","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替えの目的（30区分）／最近の世帯事情の変化（15区分）","年次","0","2016-12-28","0","該当なし","984","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替えの目的（30区分）／最近の世帯事情の変化（15区分）"
"0003151304","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住面積の増減（17区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","1100","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住面積の増減（17区分）／地域(22区分)"
"0003151305","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住面積の増減（17区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","470","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住面積の増減（17区分）／家計主の年齢(8区分)"
"0003151306","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住面積の増減（17区分）／最近の世帯事情の変化（15区分）","年次","0","2016-12-28","0","該当なし","396","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住面積の増減（17区分）／最近の世帯事情の変化（15区分）"
"0003151307","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住室畳数の増減（17区分）／最近の世帯事情の変化（15区分）","年次","0","2016-12-28","0","該当なし","407","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住室畳数の増減（17区分）／最近の世帯事情の変化（15区分）"
"0003151308","住生活総合調査","２　最近の住み替え・改善に関する事項 持家への住み替えに要した費用（23区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","261","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","持家への住み替えに要した費用（23区分）／世帯年収(10区分)"
"0003151309","住生活総合調査","２　最近の住み替え・改善に関する事項 持家への住み替えに要した費用（23区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","126","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","持家への住み替えに要した費用（23区分）／住宅取得回数(3区分)"
"0003151310","住生活総合調査","２　最近の住み替え・改善に関する事項 借家などへの住み替えに要した費用（23区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","169","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","借家などへの住み替えに要した費用（23区分）／世帯年収(10区分)"
"0003151312","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の居住期間（8区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","263","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の居住期間（8区分）／世帯年収(10区分)"
"0003151313","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の居住期間（8区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","50","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の居住期間（8区分）／住宅取得回数(3区分)"
"0003151314","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の処分方法（8区分）／住宅タイプ(14区分)","年次","0","2016-12-28","0","該当なし","332","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の処分方法（8区分）／住宅タイプ(14区分)"
"0003151315","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の処分方法（8区分）／要介護認定者の有無(4区分)","年次","0","2016-12-28","0","該当なし","95","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の処分方法（8区分）／要介護認定者の有無(4区分)"
"0003151316","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の処分方法（8区分）／住み替え・改善に要した費用（23区分）","年次","0","2016-12-28","0","該当なし","396","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の処分方法（8区分）／住み替え・改善に要した費用（23区分）"
"0003151317","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の満足度（4区分）／住宅タイプ(14区分)","年次","0","2016-12-28","0","該当なし","1825","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替え・改善の満足度（4区分）／住宅タイプ(14区分)"
"0003151318","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の満足度（4区分）／要介護認定者の有無(4区分)","年次","0","2016-12-28","0","該当なし","1383","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替え・改善の満足度（4区分）／要介護認定者の有無(4区分)"
"0003151319","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替えの満足度／最近の住み替え方法×最近の改善の状況（6区分）","年次","0","2016-12-28","0","該当なし","714","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替えの満足度／最近の住み替え方法×最近の改善の状況（6区分）"
"0003151320","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の居住形態（10区分）／最近の世帯事情の変化（15区分）","年次","0","2016-12-28","0","該当なし","255","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の居住形態（10区分）／最近の世帯事情の変化（15区分）"
"0003151321","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住地の移転（12区分）／最近の世帯事情の変化（15区分）","年次","0","2016-12-28","0","該当なし","248","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住地の移転（12区分）／最近の世帯事情の変化（15区分）"
"0003151322","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替えの目的（30区分）／住宅タイプ(14区分)","年次","0","2016-12-28","0","該当なし","1100","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替えの目的（30区分）／住宅タイプ(14区分)"
"0003151323","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替えの目的（30区分）／要介護認定者の有無(4区分)","年次","0","2016-12-28","0","該当なし","621","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替えの目的（30区分）／要介護認定者の有無(4区分)"
"0003151324","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替えの目的（30区分）／最近の居住形態の変化（11区分）","年次","0","2016-12-28","0","該当なし","964","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替えの目的（30区分）／最近の居住形態の変化（11区分）"
"0003151325","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住面積の増減（17区分）／世帯年収(10区分)","年次","0","2016-12-28","0","該当なし","610","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住面積の増減（17区分）／世帯年収(10区分)"
"0003151326","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住面積の増減（17区分）／住宅取得回数(3区分)","年次","0","2016-12-28","0","該当なし","118","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住面積の増減（17区分）／住宅取得回数(3区分)"
"0003151327","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住面積の増減（17区分）／最近の居住形態の変化（11区分）","年次","0","2016-12-28","0","該当なし","789","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住面積の増減（17区分）／最近の居住形態の変化（11区分）"
"0003151328","住生活総合調査","２　最近の住み替え・改善に関する事項 持家への住み替えに要した費用（23区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","643","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","持家への住み替えに要した費用（23区分）／地域(22区分)"
"0003151329","住生活総合調査","２　最近の住み替え・改善に関する事項 持家への住み替えに要した費用（23区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","237","2017-08-14","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","持家への住み替えに要した費用（23区分）／家計主の年齢(8区分)"
"0003151330","住生活総合調査","２　最近の住み替え・改善に関する事項 借家などへの住み替えに要した費用（23区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","441","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","借家などへの住み替えに要した費用（23区分）／地域(22区分)"
"0003151331","住生活総合調査","２　最近の住み替え・改善に関する事項 借家などへの住み替えに要した費用（23区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","160","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","借家などへの住み替えに要した費用（23区分）／家計主の年齢(8区分)"
"0003151332","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の居住期間（8区分）／地域(22区分)","年次","0","2016-12-28","0","該当なし","460","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の居住期間（8区分）／地域(22区分)"
"0003151333","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の居住期間（8区分）／家計主の年齢(8区分)","年次","0","2016-12-28","0","該当なし","200","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の居住期間（8区分）／家計主の年齢(8区分)"
"0003151334","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の居住期間（8区分）／住み替え前の居住形態（10区分）","年次","0","2016-12-28","0","該当なし","149","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の居住期間（8区分）／住み替え前の居住形態（10区分）"
"0003151335","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の処分方法（8区分）／家族構成(22区分)","年次","0","2016-12-28","0","該当なし","482","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の処分方法（8区分）／家族構成(22区分)"
"0003151336","住生活総合調査","２　最近の住み替え・改善に関する事項 住み替え前の住宅の処分方法（8区分）／住み替え前の居住形態（10区分）","年次","0","2016-12-28","0","該当なし","37","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","住み替え前の住宅の処分方法（8区分）／住み替え前の居住形態（10区分）"
"0003151337","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の居住地の移転（12区分）／住宅及び居住環境の各要素の重要度（全要素）","年次","0","2016-12-28","0","該当なし","2470","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の居住地の移転（12区分）／住宅及び居住環境の各要素の重要度（全要素）"
"0003151338","住生活総合調査","２　最近の住み替え・改善に関する事項 最近の住み替え・改善の満足度（4区分）／家族構成(22区分)","年次","0","2016-12-28","0","該当なし","3913","2017-08-15","","00600650","住生活総合調査","00600","国土交通省","08","住宅・土地・建設","01","住宅・土地","住生活総合調査","２　最近の住み替え・改善に関する事項","最近の住み替え・改善の満足度（4区分）／家族構成(22区分)"
