"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION"
"0003216433","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","45","2018-03-01","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 販売先別事業体数（複数回答）","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","販売先別事業体数（複数回答）",""
"0003216434","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","45","2018-03-01","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 販売先別年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","販売先別年間販売金額",""
"0003216435","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","50","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 主な加工品目別年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","主な加工品目別年間販売金額",""
"0003216436","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","100","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 水産物の加工における従事者数及び男女別・年齢別従事者数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","水産物の加工における従事者数及び男女別・年齢別従事者数割合",""
"0003216437","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","25","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 １事業体当たり従事者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","１事業体当たり従事者数",""
"0003216438","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","65","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 水産物の加工における年間雇用労賃及び年間雇用労賃規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","水産物の加工における年間雇用労賃及び年間雇用労賃規模別事業体数割合",""
"0003216439","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","35","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 年間販売金額規模別雇用者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","年間販売金額規模別雇用者数",""
"0003216440","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","55","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 年間仕入金額及び年間仕入金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","年間仕入金額及び年間仕入金額規模別事業体数割合",""
"0003216441","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","30","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 品目別年間仕入金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","品目別年間仕入金額",""
"0003216442","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","25","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 産地別年間仕入金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","産地別年間仕入金額",""
"0003216443","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","100","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 品目別産地別年間仕入金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","品目別産地別年間仕入金額",""
"0003216444","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","10","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-1","水産物の加工（漁業経営体・漁協等） 運営主体別 １事業体当たり稼働日数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","運営主体別","１事業体当たり稼働日数",""
"0003216445","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","126","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-2","水産物の加工（漁業経営体・漁協等） 従事者数規模別 漁業経営体・漁協等別事業体数、従事者数、年間雇用労賃、年間仕入金額及び年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","従事者数規模別","漁業経営体・漁協等別事業体数、従事者数、年間雇用労賃、年間仕入金額及び年間販売金額",""
"0003216447","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","440","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-3","水産物の加工（漁業経営体・漁協等） 都道府県別 年間販売金額及び年間販売金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","都道府県別","年間販売金額及び年間販売金額規模別事業体数割合",""
"0003216448","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","440","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-3","水産物の加工（漁業経営体・漁協等） 都道府県別 年間仕入金額及び年間仕入金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","都道府県別","年間仕入金額及び年間仕入金額規模別事業体数割合",""
"0003216449","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","240","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-3","水産物の加工（漁業経営体・漁協等） 都道府県別 品目別年間仕入金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","都道府県別","品目別年間仕入金額",""
"0003216450","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","200","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-3","水産物の加工（漁業経営体・漁協等） 都道府県別 産地別年間仕入金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","都道府県別","産地別年間仕入金額",""
"0003216451","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","80","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","7-3","水産物の加工（漁業経営体・漁協等） 都道府県別 １事業体当たり稼働日数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物の加工（漁業経営体・漁協等）","都道府県別","１事業体当たり稼働日数",""
"0003216452","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","55","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 年間販売金額及び年間販売金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","年間販売金額及び年間販売金額規模別事業体数割合",""
"0003216453","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","35","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 品目別年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","品目別年間販売金額",""
"0003216454","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","25","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 産地別年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","産地別年間販売金額",""
"0003216455","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","125","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 品目別産地別年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","品目別産地別年間販売金額",""
"0003216456","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","100","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 水産物直売所における従事者数及び男女別・年齢別従事者数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","水産物直売所における従事者数及び男女別・年齢別従事者数割合",""
"0003216457","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","25","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 １事業体当たり従事者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","１事業体当たり従事者数",""
"0003216458","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","65","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 水産物直売所における年間雇用労賃及び年間雇用労賃規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","水産物直売所における年間雇用労賃及び年間雇用労賃規模別事業体数割合",""
"0003216459","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","35","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 年間販売金額規模別雇用者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","年間販売金額規模別雇用者数",""
"0003216460","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","25","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 １事業体当たり営業日数及び営業時期別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","１事業体当たり営業日数及び営業時期別事業体数割合",""
"0003216461","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","50","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 年間購入者数規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","年間購入者数規模別事業体数割合",""
"0003216462","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","20","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 水産物直売所における販売施設の形態別事業体数割合（複数回答）","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","水産物直売所における販売施設の形態別事業体数割合（複数回答）",""
"0003216463","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","55","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-1","水産物直売所（漁業経営体・漁協等） 運営主体別 １事業体当たり売場面積及び売場面積規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","運営主体別","１事業体当たり売場面積及び売場面積規模別事業体数割合",""
"0003216464","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","90","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-2","水産物直売所（漁業経営体・漁協等） 従事者数規模別 漁業経営体・漁協等別事業体数、従事者数、年間雇用労賃及び年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","従事者数規模別","漁業経営体・漁協等別事業体数、従事者数、年間雇用労賃及び年間販売金額",""
"0003216465","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","72","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-2","水産物直売所（漁業経営体・漁協等） 従事者数規模別 １事業体当たりの漁業経営体・漁協等別従事者数、年間雇用労賃及び年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","従事者数規模別","１事業体当たりの漁業経営体・漁協等別従事者数、年間雇用労賃及び年間販売金額",""
"0003216466","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","440","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-3","水産物直売所（漁業経営体・漁協等） 都道府県別 年間販売金額及び年間販売金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","都道府県別","年間販売金額及び年間販売金額規模別事業体数割合",""
"0003216467","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","280","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-3","水産物直売所（漁業経営体・漁協等） 都道府県別 品目別年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","都道府県別","品目別年間販売金額",""
"0003216468","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","200","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-3","水産物直売所（漁業経営体・漁協等） 都道府県別 産地別年間販売金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","都道府県別","産地別年間販売金額",""
"0003216469","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","200","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-3","水産物直売所（漁業経営体・漁協等） 都道府県別 １事業体当たり営業日数及び営業時期別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","都道府県別","１事業体当たり営業日数及び営業時期別事業体数割合",""
"0003216470","６次産業化総合調査 確報 平成26年度６次産業化総合調査報告","年度次","201404-201503","2016-08-31","0","該当なし","400","2018-02-28","","00500247","６次産業化総合調査","00500","農林水産省","8-3","水産物直売所（漁業経営体・漁協等） 都道府県別 年間購入者数規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成26年度６次産業化総合調査報告","水産物直売所（漁業経営体・漁協等）","都道府県別","年間購入者数規模別事業体数割合",""
"0003282391","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","110","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","1-1","総括表 農業・漁業生産関連事業別 年間販売金額及び年間販売金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","総括表","農業・漁業生産関連事業別","年間販売金額及び年間販売金額規模別事業体数割合",""
"0003282392","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","99","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","1-1","総括表 農業・漁業生産関連事業別 従事者数及び雇用者の男女別割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","総括表","農業・漁業生産関連事業別","従事者数及び雇用者の男女別割合",""
"0003282393","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","10","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","1-1","総括表 農業・漁業生産関連事業別 産地別年間仕入金額（農産物直売所は販売金額）","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","総括表","農業・漁業生産関連事業別","産地別年間仕入金額（農産物直売所は販売金額）","産地別年間仕入金額（農産物直売所は販売金額）は、農産物の仕入金額の合計である。"
"0003282394","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","1240","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","1-2","総括表 全国農業地域・都道府県別（農業） 農業生産関連事業の年間販売金額及び事業体数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","総括表","全国農業地域・都道府県別（農業）","農業生産関連事業の年間販売金額及び事業体数",""
"0003282395","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","1240","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","1-2","総括表 全国農業地域・都道府県別（農業） 農業生産関連事業の従事者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","総括表","全国農業地域・都道府県別（農業）","農業生産関連事業の従事者数",""
"0003282396","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","400","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","1-3","総括表 都道府県別（漁業） 漁業生産関連事業の年間販売金額及び事業体数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","総括表","都道府県別（漁業）","漁業生産関連事業の年間販売金額及び事業体数",""
"0003282397","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","400","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","1-3","総括表 都道府県別（漁業） 漁業生産関連事業の従事者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","総括表","都道府県別（漁業）","漁業生産関連事業の従事者数",""
"0003282543","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","50","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-1","漁家レストラン（漁業経営体・漁業協同組合等） 運営主体別 年間売上金額及び年間売上金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","運営主体別","年間売上金額及び年間売上金額規模別事業体数割合",""
"0003282544","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","100","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-1","漁家レストラン（漁業経営体・漁業協同組合等） 運営主体別 漁家レストランにおける従事者数及び男女別・年齢別従事者数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","運営主体別","漁家レストランにおける従事者数及び男女別・年齢別従事者数割合",""
"0003282545","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","25","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-1","漁家レストラン（漁業経営体・漁業協同組合等） 運営主体別 １事業体当たり従事者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","運営主体別","１事業体当たり従事者数",""
"0003282546","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","65","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-1","漁家レストラン（漁業経営体・漁業協同組合等） 運営主体別 漁家レストランにおける年間雇用労賃及び年間雇用労賃規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","運営主体別","漁家レストランにおける年間雇用労賃及び年間雇用労賃規模別事業体数割合",""
"0003282547","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","35","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-1","漁家レストラン（漁業経営体・漁業協同組合等） 運営主体別 年間売上金額規模別雇用者数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","運営主体別","年間売上金額規模別雇用者数",""
"0003282548","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","10","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-1","漁家レストラン（漁業経営体・漁業協同組合等） 運営主体別 １事業体当たり営業日数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","運営主体別","１事業体当たり営業日数",""
"0003282549","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","40","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-1","漁家レストラン（漁業経営体・漁業協同組合等） 運営主体別 年間利用者数規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","運営主体別","年間利用者数規模別事業体数割合",""
"0003282550","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","90","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-2","漁家レストラン（漁業経営体・漁業協同組合等） 従事者数規模別 漁業経営体・漁業協同組合等別事業体数、従事者数、年間雇用労賃及び年間売上金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","従事者数規模別","漁業経営体・漁業協同組合等別事業体数、従事者数、年間雇用労賃及び年間売上金額",""
"0003282551","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","72","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-2","漁家レストラン（漁業経営体・漁業協同組合等） 従事者数規模別 １事業体当たりの漁業経営体・漁業協同組合等別従事者数、年間雇用労賃及び年間売上金額","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","従事者数規模別","１事業体当たりの漁業経営体・漁業協同組合等別従事者数、年間雇用労賃及び年間売上金額",""
"0003282552","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","360","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-3","漁家レストラン（漁業経営体・漁業協同組合等） 都道府県別 年間売上金額及び年間売上金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","都道府県別","年間売上金額及び年間売上金額規模別事業体数割合",""
"0003282553","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","80","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-3","漁家レストラン（漁業経営体・漁業協同組合等） 都道府県別 １事業体当たり営業日数","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","都道府県別","１事業体当たり営業日数",""
"0003282554","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","320","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","10-3","漁家レストラン（漁業経営体・漁業協同組合等） 都道府県別 年間利用者数規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","漁家レストラン（漁業経営体・漁業協同組合等）","都道府県別","年間利用者数規模別事業体数割合",""
"0003282398","６次産業化総合調査 確報 平成28年度６次産業化総合調査報告","年度次","201604-201703","2019-02-15","0","該当なし","99","2019-03-02","","00500247","６次産業化総合調査","00500","農林水産省","2-1","農産物の加工（農業経営体・農業協同組合等） 運営主体別 年間販売金額及び年間販売金額規模別事業体数割合","04","農林水産業","01","農業","６次産業化総合調査","確報","平成28年度６次産業化総合調査報告","農産物の加工（農業経営体・農業協同組合等）","運営主体別","年間販売金額及び年間販売金額規模別事業体数割合",""
