"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003420913","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","該当なし","98","2020-12-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-5","2 独立行政法人等 (5) 独立行政法人等別総収入額の財源別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(5) 独立行政法人等別総収入額の財源別金額","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420914","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","該当なし","70","2020-12-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-6","2 独立行政法人等 (6) 独立行政法人等別競争的研究資金の府省別獲得金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(6) 独立行政法人等別競争的研究資金の府省別獲得金額","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420915","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","該当なし","84","2020-12-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-7","2 独立行政法人等 (7) 独立行政法人等別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(7) 独立行政法人等別総支出額の支出項目別金額","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420916","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","都道府県","979","2020-12-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-1","3 都道府県 (1) 都道府県別総人員の職種別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(1) 都道府県別総人員の職種別人数","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420917","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","都道府県","343","2020-12-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-2","3 都道府県 (2) 都道府県別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(2) 都道府県別臨時職員人数","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420918","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","都道府県","1417","2020-12-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-3","3 都道府県 (3) 都道府県別研究職員の部門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(3) 都道府県別研究職員の部門別人数","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420919","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","都道府県","1760","2020-12-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-4","3 都道府県 (4) 都道府県別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(4) 都道府県別研究職員の専門別人数","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420920","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","都道府県","734","2020-12-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-5","3 都道府県 (5) 都道府県別総収入額の財源別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(5) 都道府県別総収入額の財源別金額","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420921","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","都道府県","538","2020-12-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-6","3 都道府県 (6) 都道府県別競争的研究資金の府省別獲得金額　","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(6) 都道府県別競争的研究資金の府省別獲得金額　","","令和元年度農林水産関係試験研究機関基礎調査"
"0003420922","農林水産関係試験研究機関基礎調査 確報 令和元年度農林水産関係試験研究機関基礎調査","年度次","0","2020-12-28","0","都道府県","587","2020-12-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-7","3 都道府県 (7) 都道府県別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(7) 都道府県別総支出額の支出項目別金額","","令和元年度農林水産関係試験研究機関基礎調査"
"0001910038","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","15","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","1","1 総括 研究機関数、研究職員数等の現状","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","1 総括","研究機関数、研究職員数等の現状","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910039","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","140","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-1","2 独立行政法人等 (1) 独立行政法人等別総人員の職種別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(1) 独立行政法人等別総人員の職種別人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910040","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","49","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-2","2 独立行政法人等 (2) 独立行政法人等別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(2) 独立行政法人等別臨時職員人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910041","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","175","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-3","2 独立行政法人等 (3) 独立行政法人等別研究職員の部門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(3) 独立行政法人等別研究職員の部門別人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910042","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","224","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-4","2 独立行政法人等 (4) 独立行政法人等別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(4) 独立行政法人等別研究職員の専門別人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910043","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","98","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-5","2 独立行政法人等 (5) 独立行政法人等別総収入額の財源別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(5) 独立行政法人等別総収入額の財源別金額","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910044","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","70","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-6","2 独立行政法人等 (6) 独立行政法人等別競争的研究資金の府省別獲得金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(6) 独立行政法人等別競争的研究資金の府省別獲得金額","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910045","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","84","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-7","2 独立行政法人等 (7) 独立行政法人等別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(7) 独立行政法人等別総支出額の支出項目別金額","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910046","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","979","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-1","3 都道府県 (1) 都道府県別総人員の職種別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(1) 都道府県別総人員の職種別人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910047","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","343","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-2","3 都道府県 (2) 都道府県別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(2) 都道府県別臨時職員人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910048","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","1417","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-3","3 都道府県 (3) 都道府県別研究職員の部門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(3) 都道府県別研究職員の部門別人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910049","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","1760","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-4","3 都道府県 (4) 都道府県別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(4) 都道府県別研究職員の専門別人数","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910050","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","734","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-5","3 都道府県 (5) 都道府県別総収入額の財源別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(5) 都道府県別総収入額の財源別金額","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910051","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","538","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-6","3 都道府県 (6) 都道府県別競争的研究資金の府省別獲得金額　","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(6) 都道府県別競争的研究資金の府省別獲得金額　","","令和２年度農林水産関係試験研究機関基礎調査"
"0001910052","農林水産関係試験研究機関基礎調査 確報 令和２年度農林水産関係試験研究機関基礎調査","年度次","202004-202103","2022-01-29","0","該当なし","587","2022-02-25","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-7","3 都道府県 (7) 都道府県別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(7) 都道府県別総支出額の支出項目別金額","","令和２年度農林水産関係試験研究機関基礎調査"
"0002001561","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-02-28","0","該当なし","15","2023-02-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","1","1 総括 研究機関数、研究職員数等の現状","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","1 総括","研究機関数、研究職員数等の現状","","令和３年度農林水産関係試験研究機関基礎調査"
"0002001562","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-02-28","0","該当なし","189","2023-02-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-1","2 独立行政法人等 (1) 独立行政法人等別総人員の職種別人数_(2) 独立行政法人等別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(1) 独立行政法人等別総人員の職種別人数_(2) 独立行政法人等別臨時職員人数","","令和３年度農林水産関係試験研究機関基礎調査"
"0002001563","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-02-28","0","該当なし","399","2023-02-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-3","2 独立行政法人等 (3) 独立行政法人等別研究職員の部門別人数_(4) 独立行政法人等別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(3) 独立行政法人等別研究職員の部門別人数_(4) 独立行政法人等別研究職員の専門別人数","","令和３年度農林水産関係試験研究機関基礎調査"
"0002001564","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-02-28","0","該当なし","252","2023-02-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-5","2 独立行政法人等 (5) 独立行政法人等別総収入額の財源別金額_(6) 独立行政法人等別競争的研究資金の府省別獲得金額_(7) 独立行政法人等別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(5) 独立行政法人等別総収入額の財源別金額_(6) 独立行政法人等別競争的研究資金の府省別獲得金額_(7) 独立行政法人等別総支出額の支出項目別金額","","令和３年度農林水産関係試験研究機関基礎調査"
"0002001565","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-02-28","0","該当なし","1322","2023-02-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-1","3 都道府県 (1) 都道府県別総人員の職種別人数_(2) 都道府県別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(1) 都道府県別総人員の職種別人数_(2) 都道府県別臨時職員人数","","令和３年度農林水産関係試験研究機関基礎調査"
"0002001566","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-02-28","0","該当なし","1417","2023-02-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-3","3 都道府県 (3) 都道府県別研究職員の部門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(3) 都道府県別研究職員の部門別人数","","令和３年度農林水産関係試験研究機関基礎調査"
"0002001567","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-02-28","0","該当なし","1760","2023-02-28","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-4","3 都道府県 (4) 都道府県別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(4) 都道府県別研究職員の専門別人数","","令和３年度農林水産関係試験研究機関基礎調査"
"0002001568","農林水産関係試験研究機関基礎調査 確報 令和３年度農林水産関係試験研究機関基礎調査","年度次","202104-202203","2023-04-12","0","該当なし","1859","2023-10-10","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-5","3 都道府県 (5) 都道府県別総収入額の財源別金額_(6) 都道府県別競争的研究資金の府省別獲得金額_(7) 都道府県別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(5) 都道府県別総収入額の財源別金額_(6) 都道府県別競争的研究資金の府省別獲得金額_(7) 都道府県別総支出額の支出項目別金額","","令和３年度農林水産関係試験研究機関基礎調査"
"0002069586","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","15","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","1","1 総括 研究機関数、研究職員数等の現状","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","1 総括","研究機関数、研究職員数等の現状","","令和４年度農林水産関係試験研究機関基礎調査"
"0002069587","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","189","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-1","2 独立行政法人等 (1) 独立行政法人等別総人員の職種別人数_(2) 独立行政法人等別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(1) 独立行政法人等別総人員の職種別人数_(2) 独立行政法人等別臨時職員人数","","令和４年度農林水産関係試験研究機関基礎調査"
"0002069588","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","399","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-3","2 独立行政法人等 (3) 独立行政法人等別研究職員の部門別人数_(4) 独立行政法人等別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(3) 独立行政法人等別研究職員の部門別人数_(4) 独立行政法人等別研究職員の専門別人数","","令和４年度農林水産関係試験研究機関基礎調査"
"0002069589","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","252","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-5","2 独立行政法人等 (5) 独立行政法人等別総収入額の財源別金額_(6) 独立行政法人等別競争的研究資金の府省別獲得金額_(7) 独立行政法人等別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(5) 独立行政法人等別総収入額の財源別金額_(6) 独立行政法人等別競争的研究資金の府省別獲得金額_(7) 独立行政法人等別総支出額の支出項目別金額","","令和４年度農林水産関係試験研究機関基礎調査"
"0002069590","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","1322","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-1","3 都道府県 (1) 都道府県別総人員の職種別人数_(2) 都道府県別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(1) 都道府県別総人員の職種別人数_(2) 都道府県別臨時職員人数","","令和４年度農林水産関係試験研究機関基礎調査"
"0002069591","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","1417","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-3","3 都道府県 (3) 都道府県別研究職員の部門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(3) 都道府県別研究職員の部門別人数","","令和４年度農林水産関係試験研究機関基礎調査"
"0002069592","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","1760","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-4","3 都道府県 (4) 都道府県別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(4) 都道府県別研究職員の専門別人数","","令和４年度農林水産関係試験研究機関基礎調査"
"0002069593","農林水産関係試験研究機関基礎調査 確報 令和４年度農林水産関係試験研究機関基礎調査","年度次","202204-202303","2024-03-29","0","該当なし","1859","2024-03-29","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-5","3 都道府県 (5) 都道府県別総収入額の財源別金額_(6) 都道府県別競争的研究資金の府省別獲得金額_(7) 都道府県別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(5) 都道府県別総収入額の財源別金額_(6) 都道府県別競争的研究資金の府省別獲得金額_(7) 都道府県別総支出額の支出項目別金額","","令和４年度農林水産関係試験研究機関基礎調査"
"0002120974","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","15","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","1","1 総括 研究機関数、研究職員数等の現状","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","1 総括","研究機関数、研究職員数等の現状","","令和５年度農林水産関係試験研究機関基礎調査"
"0002120975","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","189","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-1","2 独立行政法人等 (1) 独立行政法人等別総人員の職種別人数_(2) 独立行政法人等別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(1) 独立行政法人等別総人員の職種別人数_(2) 独立行政法人等別臨時職員人数","","令和５年度農林水産関係試験研究機関基礎調査"
"0002120976","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","399","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-3","2 独立行政法人等 (3) 独立行政法人等別研究職員の部門別人数_(4) 独立行政法人等別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(3) 独立行政法人等別研究職員の部門別人数_(4) 独立行政法人等別研究職員の専門別人数","","令和５年度農林水産関係試験研究機関基礎調査"
"0002120977","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","252","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","2-5","2 独立行政法人等 (5) 独立行政法人等別総収入額の財源別金額_(6) 独立行政法人等別競争的研究資金の府省別獲得金額_(7) 独立行政法人等別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","2 独立行政法人等","(5) 独立行政法人等別総収入額の財源別金額_(6) 独立行政法人等別競争的研究資金の府省別獲得金額_(7) 独立行政法人等別総支出額の支出項目別金額","","令和５年度農林水産関係試験研究機関基礎調査"
"0002120978","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","1322","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-1","3 都道府県 (1) 都道府県別総人員の職種別人数_(2) 都道府県別臨時職員人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(1) 都道府県別総人員の職種別人数_(2) 都道府県別臨時職員人数","","令和５年度農林水産関係試験研究機関基礎調査"
"0002120979","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","1417","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-3","3 都道府県 (3) 都道府県別研究職員の部門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(3) 都道府県別研究職員の部門別人数","","令和５年度農林水産関係試験研究機関基礎調査"
"0002120980","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","1760","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-4","3 都道府県 (4) 都道府県別研究職員の専門別人数","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(4) 都道府県別研究職員の専門別人数","","令和５年度農林水産関係試験研究機関基礎調査"
"0002120981","農林水産関係試験研究機関基礎調査 確報 令和５年度農林水産関係試験研究機関基礎調査","年度次","202304-202403","2025-03-31","0","該当なし","1859","2025-04-08","","00500800","農林水産関係試験研究機関基礎調査","00500","農林水産省","3-5","3 都道府県 (5) 都道府県別総収入額の財源別金額_(6) 都道府県別競争的研究資金の府省別獲得金額_(7) 都道府県別総支出額の支出項目別金額","11","情報通信・科学技術","02","科学技術","農林水産関係試験研究機関基礎調査","確報","3 都道府県","(5) 都道府県別総収入額の財源別金額_(6) 都道府県別競争的研究資金の府省別獲得金額_(7) 都道府県別総支出額の支出項目別金額","","令和５年度農林水産関係試験研究機関基礎調査"
