"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0004025367","第２３回医療経済実態調査（医療機関等調査） 報告","新型コロナウイルス感染症入院患者等の受入実績別の損益の状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","新型コロナウイルス感染症入院患者等の受入実績別の損益の状況（１施設当たり損益）","（注）１．構成比率は「医業収益」と「介護収益」を合算した金額に対する各収益科目、又は費用科目の割合である。<BR>　　　２．「新型コロナウイルス感染症の入院患者（含む疑似症患者）の受け入れ実績あり」とは、当年5月31日までに、新型コロナウイルス感染症の入院患者（含む疑似症患者）を受け入れた実績がある医療機関である。<BR>　　　３．疑似症患者とは、感染症法上の新型コロナウイルス感染症の疑似症として届出が行われた患者である。<BR>　　　４．「新型コロナウイルス感染症から回復した患者を転院により受け入れた実績あり」とは、当年5月31日までに、新型コロナウイルス感染症から回復した患者を転院により受け入れた実績がある医療機関である。<BR>　　　５．「新型コロナウイルス感染症患者の対応をしている医療機関から、新型コロナウイルス感染症ではない患者を転院により受け入れた実績あり」とは、当年5月31日までに、新型コロナウイルス感染症患者の対応をしている医療機関から、新型コロナウイルス感染症ではない患者を転院により受け入れた実績がある医療機関である。<BR>　　　６．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の病院の「損益差額」とそれ以外の病院の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>　　　７．当年6月における「賞与費」については、年間支給額が決定している施設のみの平均値であり、当年6月における「医業・介護費用」、「給与費」及び「損益差額」の金額については、当該平均値と上記各数値の合算により算出している。<BR>　　　　　なお、前々年6月及び前年6月における「医業・介護費用」、 「給与費」及び「損益差額」の金額については、各施設ごとの平均値を示したものである。<BR>　　　８．各年6月の日祭日、土曜日、木曜日の日数は以下のとおり。<BR>　　　　　前々年6月　日祭日5日、土曜日5日、木曜日4日<BR>　　　　　前年6月　日祭日4日、土曜日4日、木曜日4日<BR>　　　　　当年6月　日祭日4日、土曜日4日、木曜日4日<BR>　　　９．月次の集計については、年度調査に比べて、対象月における季節や個別の要因等の影響を受けやすいことに留意。<BR>"
"0004025368","第２３回医療経済実態調査（医療機関等調査） 報告","新型コロナウイルス感染症入院患者等の受入実績別の損益の状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","新型コロナウイルス感染症入院患者等の受入実績別の損益の状況（施設数等）",""
"0004025369","第２３回医療経済実態調査（医療機関等調査） 報告","診療・検査医療機関の損益の状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","診療・検査医療機関の損益の状況（１施設当たり損益）","（注）１．構成比率は「医業収益」と「介護収益」を合算した金額に対する各収益科目、又は費用科目の割合である。<BR>　　　２．「診療・検査医療機関」とは、都道府県の指定を受け、発熱患者の外来診療・検査体制を確保している医療機関である。<BR>　　　３．「一般診療所（その他）」とは、市町村立、国民健康保険組合、社会福祉法人、医療生協などの一般診療所である。<BR>　　　４．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の一般診療所の「損益差額」とそれ以外の一般診療所の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>　　　５．当年6月における「賞与費」については、年間支給額が決定している施設のみの平均値であり、当年6月における「医業・介護費用」、「給与費」及び「損益差額」の金額については、当該平均値と上記各数値の合算により算出している。<BR>　　　　　なお、前々年6月及び前年6月における「医業・介護費用」、 「給与費」及び「損益差額」の金額については、各施設ごとの平均値を示したものである。<BR>　　　６．各年6月の日祭日、土曜日、木曜日の日数は以下のとおり。<BR>　　　　　前々年6月　日祭日5日、土曜日5日、木曜日4日<BR>　　　　　前年6月　日祭日4日、土曜日4日、木曜日4日<BR>　　　　　当年6月　日祭日4日、土曜日4日、木曜日4日<BR>　　　７．月次の集計については、年度調査に比べて、対象月における季節や個別の要因等の影響を受けやすいことに留意。<BR>"
"0004025370","第２３回医療経済実態調査（医療機関等調査） 報告","診療・検査医療機関の損益の状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","診療・検査医療機関の損益の状況（施設数等）",""
"0004025371","第２３回医療経済実態調査（医療機関等調査） 報告","新型コロナウイルス感染症疑い患者の受入状況別の損益の状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","新型コロナウイルス感染症疑い患者の受入状況別の損益の状況（１施設当たり損益）","（注）１．構成比率は「医業収益」と「介護収益」を合算した金額に対する各収益科目、又は費用科目の割合である。<BR>　　　２．疑い患者とは、新型コロナウイルス感染症の検査対象となった外来患者を指し、結果的に新型コロナウイルス感染症と診断されなかった外来患者も含む。<BR>　　　３．「一般診療所（その他）」とは、市町村立、国民健康保険組合、社会福祉法人、医療生協などの一般診療所である。<BR>　　　３．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の一般診療所の「損益差額」とそれ以外の一般診療所の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>　　　４．当年6月における「賞与費」については、年間支給額が決定している施設のみの平均値であり、当年6月における「医業・介護費用」、「給与費」及び「損益差額」の金額については、当該平均値と上記各数値の合算により算出している。<BR>　　　　　なお、前々年6月及び前年6月における「医業・介護費用」、 「給与費」及び「損益差額」の金額については、各施設ごとの平均値を示したものである。<BR>　　　５．各年6月の日祭日、土曜日、木曜日の日数は以下のとおり。<BR>　　　　　前々年6月　日祭日5日、土曜日5日、木曜日4日<BR>　　　　　前年6月　日祭日4日、土曜日4日、木曜日4日<BR>　　　　　当年6月　日祭日4日、土曜日4日、木曜日4日<BR>　　　７．月次の集計については、年度調査に比べて、対象月における季節や個別の要因等の影響を受けやすいことに留意。<BR>"
"0004025372","第２３回医療経済実態調査（医療機関等調査） 報告","新型コロナウイルス感染症疑い患者の受入状況別の損益の状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","新型コロナウイルス感染症疑い患者の受入状況別の損益の状況（施設数等）",""
"0004025373","第２３回医療経済実態調査（医療機関等調査） 報告","一般病院　１００床当たりの損益状況","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","一般病院　１００床当たりの損益状況","（注）「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　個人立の病院の「損益差額」とそれ以外の病院の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025374","第２３回医療経済実態調査（医療機関等調査） 報告","一般病院　１００床当たりの損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","一般病院　１００床当たりの損益状況（施設数等）",""
"0004025375","第２３回医療経済実態調査（医療機関等調査） 報告","療養病床６０％以上の一般病院の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","療養病床６０％以上の一般病院の損益状況（１施設当たり損益）","（注）１．個人立の病院の総損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の病院の「損益差額」とそれ以外の病院の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>"
"0004025376","第２３回医療経済実態調査（医療機関等調査） 報告","療養病床６０％以上の一般病院の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","療養病床６０％以上の一般病院の損益状況（施設数等）",""
"0004025377","第２３回医療経済実態調査（医療機関等調査） 報告","療養病床を有しない病院の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","療養病床を有しない病院の損益状況（１施設当たり損益）","（注）１．個人立の病院の総損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の病院の「損益差額」とそれ以外の病院の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>"
"0004025378","第２３回医療経済実態調査（医療機関等調査） 報告","療養病床を有しない病院の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","療養病床を有しない病院の損益状況（施設数等）",""
"0004025379","第２３回医療経済実態調査（医療機関等調査） 報告","在宅療養支援病院の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","在宅療養支援病院の損益状況（１施設当たり損益）","（注）１．個人立の病院の総損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の病院の「損益差額」とそれ以外の病院の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>"
"0004025380","第２３回医療経済実態調査（医療機関等調査） 報告","医業・介護収益に占める介護収益の割合が２％未満の医療機関等の集計【損益状況】（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","医業・介護収益に占める介護収益の割合が２％未満の医療機関等の集計【損益状況】（施設数等）",""
"0004025381","第２３回医療経済実態調査（医療機関等調査） 報告","在宅療養支援病院の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","在宅療養支援病院の損益状況（施設数等）",""
"0004025382","第２３回医療経済実態調査（医療機関等調査） 報告","一般診療所　主たる診療科別の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","一般診療所　主たる診療科別の損益状況（１施設当たり損益）","（注）１．個人立の一般診療所の損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の一般診療所の「損益差額」とそれ以外の一般診療所の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025383","第２３回医療経済実態調査（医療機関等調査） 報告","一般診療所　主たる診療科別の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","一般診療所　主たる診療科別の損益状況（施設数等）",""
"0004025384","第２３回医療経済実態調査（医療機関等調査） 報告","在宅療養支援診療所の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","在宅療養支援診療所の損益状況（１施設当たり損益）","（注）１．個人立の一般診療所の損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の一般診療所の「損益差額」とそれ以外の一般診療所の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025385","第２３回医療経済実態調査（医療機関等調査） 報告","在宅療養支援診療所の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","在宅療養支援診療所の損益状況（施設数等）",""
"0004025386","第２３回医療経済実態調査（医療機関等調査） 報告","在宅療養支援歯科診療所の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","在宅療養支援歯科診療所の損益状況（１施設当たり損益）","（注）１．個人立の歯科診療所の損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の歯科診療所の「損益差額」とそれ以外の歯科診療所の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025387","第２３回医療経済実態調査（医療機関等調査） 報告","在宅療養支援歯科診療所の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","在宅療養支援歯科診療所の損益状況（施設数等）",""
"0004025388","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　後発医薬品割合別の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　後発医薬品割合別の損益状況（１施設当たり損益）","（注）１．個人立の保険薬局の損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「調剤用医薬品費」及び「一般用医薬品費」については、回答があった施設のみの平均値であり、「２．医薬品等費」の内数とはならない。<BR>　　　３．「後発医薬品調剤割合」とは、当年5月31日現在に調剤した後発医薬品のある先発医薬品及び後発医薬品の数量（薬価基準の規格単位ベース）のうち後発医薬品の割合である。<BR>　　　４．「後発医薬品備蓄割合」とは、全調剤用備蓄医薬品品目数に占める後発医薬品品目数の割合である。<BR>　　　５．「全体」とは、個人と法人を単純集計したもの。<BR>　　　　　個人立の保険薬局の「損益差額」と法人立の保険薬局の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>"
"0004025389","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　後発医薬品割合別の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　後発医薬品割合別の損益状況（施設数等）",""
"0004025390","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　調剤報酬等の算定状況別の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　調剤報酬等の算定状況別の損益状況（１施設当たり損益）","（注）１．個人立の保険薬局の損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　２．「調剤用医薬品費」及び「一般用医薬品費」については、回答があった施設のみの平均値であり、「医薬品等費」の内数とはならない。<BR>　　　３．「全体」とは、個人と法人を単純集計したもの。<BR>　　　　　個人立の保険薬局の「損益差額」と法人立の保険薬局の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025391","第２３回医療経済実態調査（医療機関等調査） 報告","調査に回答した全ての医療機関等の集計（有効回答施設の集計）【損益状況】（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","調査に回答した全ての医療機関等の集計（有効回答施設の集計）【損益状況】（１施設当たり損益）","（注）１．構成比率は「医業収益」または「収益」と「介護収益」を合算した金額に対する各収益科目、又は費用科目の割合である。<BR>　　　　　ここでの「医業収益」または「収益」は以下の項目を示す。<BR>　　　　　　病院　　　：医業収益<BR>　　　　　　一般診療所：（参考）「新型コロナウイルス感染症関連の補助金（従業員向け慰労金を除く）」を除いた医業収益<BR>　　　　　　歯科診療所：（参考）「新型コロナウイルス感染症関連の補助金（従業員向け慰労金を除く）」を除いた医業収益<BR>　　　　　　保険薬局　：（参考）「新型コロナウイルス感染症関連の補助金（従業員向け慰労金を除く）」を除いた収益<BR>　　　２．個人立の病院・一般診療所・歯科診療所・保険薬局の総損益差額からは、開設者の報酬となる部分以外に、建物、設備について現存物の価値以上の改善を行うための内部資金に充てられることが考えられる。<BR>　　　３．個人立の一般診療所・歯科診療所・保険薬局は税金について調査していないので、個人立の一般診療所・歯科診療所・保険薬局が含まれる集計区分では税金の集計はしていない。<BR>　　　４．病院・一般診療所・歯科診療所の「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の病院・一般診療所・歯科診療所の「損益差額」とそれ以外の病院の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>　　　５．保険薬局の「全体」とは、個人と法人を単純集計したもの。<BR>　　　　　個人立の保険薬局の「損益差額」と法人立の保険薬局の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>　　　６．一般診療所の「一般診療所（その他）」とは、市町村立、国民健康保険組合、社会福祉法人、医療生協などの一般診療所である。<BR>　　　７．歯科診療所の「その他」とは、市町村立などの歯科診療所である。<BR>　　　８．保険薬局の「処方せん枚数」とは、１年間の１施設あたり平均処方せん枚数である。<BR>　　　９．保険薬局の「その他の薬局事業収益割合が高い保険薬局」とは、「収益」に占める「その他の薬局事業収益」の構成割合が２０％以上の保険薬局を指す。<BR>　　１０．保険薬局の「調剤用医薬品費」及び「一般用医薬品費」については、回答があった施設のみの平均値であり、「医薬品等費」の内数とはならない。<BR>"
"0004025392","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　調剤報酬等の算定状況別の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　調剤報酬等の算定状況別の損益状況（施設数等）",""
"0004025393","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　店舗数（同一グループの保険調剤を行っている店舗数）別の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　店舗数（同一グループの保険調剤を行っている店舗数）別の損益状況（１施設当たり損益）","（注）１．店舗数については、自施設を含む店舗数である。<BR>　　　２．「調剤用医薬品費」及び「一般用医薬品費」については、回答があった施設のみの平均値であり、「医薬品等費」の内数とはならない。"
"0004025394","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　店舗数（同一グループの保険調剤を行っている店舗数）別の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　店舗数（同一グループの保険調剤を行っている店舗数）別の損益状況（施設数等）",""
"0004025395","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　調剤基本料等別の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　調剤基本料等別の損益状況（１施設当たり損益）","（注）１．表中の「全体」「調剤基本料1」「調剤基本料2」「調剤基本料3」「調剤基本料3-イ」「調剤基本料3-ロ」」「調剤基本料4」「調剤基本料5」「特別調剤基本料」「無回答」は2020年4月以降の調剤基本料である。<BR>　　　２．「調剤用医薬品費」及び「一般用医薬品費」については、回答があった施設のみの平均値であり、「医薬品等費」の内数とはならない。<BR>　　　３．「全体」とは、個人と法人を単純集計したもの。<BR>　　　　　個人立の保険薬局の「損益差額」と法人立の保険薬局の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025396","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　調剤基本料等別の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　調剤基本料等別の損益状況（施設数等）",""
"0004025397","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　立地別の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　立地別の損益状況（１施設当たり損益）","（注）１．表中の「診療所前」「病院（500床未満）前」「病院（500床以上）前」は医療機関の敷地と接している場所や医療機関の敷地から公道等を挟んだ場所など、特定の医療機関のまわりの場所をいう。<BR>　　　２．「調剤用医薬品費」及び「一般用医薬品費」については、回答があった施設のみの平均値であり、「医薬品等費」の内数とはならない。<BR>　　　３．表中の「同一建物内に単一の保険医療機関が所在」は保険薬局が所在する建物内に医療機関が１施設のみ所在する場合をいう。<BR>　　　４．表中の「医療モール内」は保険薬局が所在する建物内に複数の医療機関が所在する場合をいう。<BR>　　　５．「全体」とは、個人と法人を単純集計したもの。<BR>　　　　　個人立の保険薬局の「損益差額」と法人立の保険薬局の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025398","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　立地別の損益状況（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　立地別の損益状況（施設数等）",""
"0004025399","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　特定の保険医療機関との不動産の賃貸借関係（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　特定の保険医療機関との不動産の賃貸借関係（１施設当たり損益）","（注）１．「調剤用医薬品費」及び「一般用医薬品費」については、回答があった施設のみの平均値であり、「医薬品等費」の内数とはならない。<BR>　　　２．「全体」とは、個人と法人を単純集計したもの。<BR>　　　　　個人立の保険薬局の「損益差額」と法人立の保険薬局の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。"
"0004025400","第２３回医療経済実態調査（医療機関等調査） 報告","保険薬局　特定の保険医療機関との不動産の賃貸借関係（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","保険薬局　特定の保険医療機関との不動産の賃貸借関係（施設数等）",""
"0004025401","第２３回医療経済実態調査（医療機関等調査） 報告","院外処方率別の損益状況（１施設当たり損益）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","院外処方率別の損益状況（１施設当たり損益）","（注）１．「院外処方なし」は、無回答及び処方せん料算定回数０回の施設分を含んだ集計である。<BR>　　　２．「全体」とは、個人、医療法人のほか、市町村立などを含めて単純集計したもの。<BR>　　　　　個人立の病院・一般診療所・歯科診療所の「損益差額」とそれ以外の病院病院・一般診療所・歯科診療所の「損益差額」では性質に異なる部分もあるものの、便宜上、これらを足し合わせて機械的に算出したものであることに留意。<BR>"
"0004025402","第２３回医療経済実態調査（医療機関等調査） 報告","調査に回答した全ての医療機関等の集計（有効回答施設の集計）【損益状況】（施設数等）","-","202101-202112","2025-05-09","0","全国","0","2025-05-09","","00450381","医療経済実態調査（医療機関等調査）","00450","厚生労働省","15","社会保障・衛生","02","社会保険","第２３回医療経済実態調査（医療機関等調査）","報告","調査に回答した全ての医療機関等の集計（有効回答施設の集計）【損益状況】（施設数等）",""
