"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003162474","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員） 本人が世帯主/非世帯主 平成18年以降","年次","0","2017-06-15","0","該当なし","198","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員）","本人が世帯主/非世帯主","平成18年以降",""
"0003162475","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員） 所属世帯年収 平成18年以降","年次","0","2017-06-15","0","該当なし","648","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員）","所属世帯年収","平成18年以降",""
"0003162476","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","11231","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員）","本人の性別・年齢","平成18年以降",""
"0003162477","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","2808","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員）","地方","平成18年以降",""
"0003162478","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者） 世帯人数 平成18年以降","年次","0","2017-06-15","0","該当なし","1504","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者）","世帯人数","平成18年以降",""
"0003162479","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者） 都道府県 平成18年以降","年次","0","2017-06-15","0","該当なし","6432","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者）","都道府県","平成18年以降",""
"0003162480","通信利用動向調査 世帯構成員編","Ｆ４　世帯人数 世帯人数 平成18年以降","年次","0","2017-06-15","0","該当なし","1456","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　世帯人数","世帯人数","平成18年以降",""
"0003162481","通信利用動向調査 世帯構成員編","Ｆ４　世帯人数 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","1968","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　世帯人数","地方","平成18年以降",""
"0003162482","通信利用動向調査 世帯構成員編","Ｆ５　世帯類型 世帯人数 平成18年以降","年次","0","2017-06-15","0","該当なし","1552","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ５　世帯類型","世帯人数","平成18年以降",""
"0003162483","通信利用動向調査 世帯構成員編","Ｆ５　世帯類型 都道府県 平成18年以降","年次","0","2017-06-15","0","該当なし","5856","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ５　世帯類型","都道府県","平成18年以降",""
"0003162484","通信利用動向調査 世帯構成員編","Ｆ６　所属世帯年収 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","2058","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ６　所属世帯年収","世帯類型","平成18年以降",""
"0003162485","通信利用動向調査 世帯構成員編","問１（１）保有する情報通信機器_複数回答（対象：全員） 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","156","2019-02-04","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１）保有する情報通信機器_複数回答（対象：全員）","本人が世帯主/非世帯主","平成18年以降",""
"0003162486","通信利用動向調査 世帯構成員編","問１（１）保有する情報通信機器_複数回答（対象：全員） 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","504","2019-02-04","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１）保有する情報通信機器_複数回答（対象：全員）","所属世帯年収","平成18年以降",""
"0003162487","通信利用動向調査 世帯構成員編","問１（１)保有する情報通信機器_複数回答（加工１）（対象：保有機器に回答のある者） 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","72","2019-02-04","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１)保有する情報通信機器_複数回答（加工１）（対象：保有機器に回答のある者）","本人が世帯主/非世帯主","平成18年以降",""
"0003162488","通信利用動向調査 世帯構成員編","問１（１)保有する情報通信機器_複数回答（加工１）（対象：保有機器に回答のある者） 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","232","2019-02-04","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１)保有する情報通信機器_複数回答（加工１）（対象：保有機器に回答のある者）","所属世帯年収","平成18年以降",""
"0003162489","通信利用動向調査 世帯構成員編","問１（１）保有する情報通信機器（加工２）（対象：保有機器に回答のある者） 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","144","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１）保有する情報通信機器（加工２）（対象：保有機器に回答のある者）","本人が世帯主/非世帯主","平成18年以降",""
"0003162490","通信利用動向調査 世帯構成員編","問１（１）保有する情報通信機器（加工２）（対象：保有機器に回答のある者） 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","464","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１）保有する情報通信機器（加工２）（対象：保有機器に回答のある者）","所属世帯年収","平成18年以降",""
"0003162491","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：全員） 本人が世帯主/非世帯主 平成18年以降","年次","0","2017-06-15","0","該当なし","264","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：全員）","本人が世帯主/非世帯主","平成18年以降",""
"0003162492","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：全員） 所属世帯年収 平成18年以降","年次","0","2017-06-15","0","該当なし","864","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：全員）","所属世帯年収","平成18年以降",""
"0003162493","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","3132","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員）","本人の性別・年齢","平成18年以降",""
"0003162494","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","720","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員）","地方","平成18年以降",""
"0003162495","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員） 世帯人数 平成18年以降","年次","0","2017-06-15","0","該当なし","1872","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員）","世帯人数","平成18年以降",""
"0003162496","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員） 都道府県 平成18年以降","年次","0","2017-06-15","0","該当なし","8448","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員）","都道府県","平成18年以降",""
"0003162497","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","1624","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者）","世帯類型","平成18年以降",""
"0003162498","通信利用動向調査 世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者） 本人が世帯主/非世帯主 平成18年以降","年次","0","2017-06-15","0","該当なし","276","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者）","本人が世帯主/非世帯主","平成18年以降",""
"0003162499","通信利用動向調査 世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者） 所属世帯年収 平成18年以降","年次","0","2017-06-15","0","該当なし","904","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者）","所属世帯年収","平成18年以降",""
"0003162500","通信利用動向調査 世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","792","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者）","世帯類型","平成18年以降",""
"0003162501","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者） 本人が世帯主/非世帯主 平成18年以降","年次","0","2017-06-15","0","該当なし","576","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者）","本人が世帯主/非世帯主","平成18年以降",""
"0003162502","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者） 所属世帯年収 平成18年以降","年次","0","2017-06-15","0","該当なし","1876","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者）","所属世帯年収","平成18年以降",""
"0003162503","通信利用動向調査 世帯構成員編","問１（２）補問　インターネットの主な利用機器_単一回答（対象：インターネット利用者） 本人の性別・年齢 平成18年以降","年次","0","2016-12-28","0","該当なし","1944","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問　インターネットの主な利用機器_単一回答（対象：インターネット利用者）","本人の性別・年齢","平成18年以降",""
"0003162504","通信利用動向調査 世帯構成員編","問１（２）補問　インターネットの主な利用機器_単一回答（対象：インターネット利用者） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","432","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問　インターネットの主な利用機器_単一回答（対象：インターネット利用者）","地方","平成18年以降",""
"0003162507","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","7344","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者）","本人の性別・年齢","平成18年以降",""
"0003162508","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","1776","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者）","地方","平成18年以降",""
"0003162509","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","5400","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者）","本人の性別・年齢","平成18年以降",""
"0003162510","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","1296","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者）","地方","平成18年以降",""
"0003162511","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","864","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者）","本人の性別・年齢","平成18年以降",""
"0003162512","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","192","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者）","地方","平成18年以降",""
"0003162513","通信利用動向調査 世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者） 本人の性別・年齢 平成18年以降","年次","0","2016-12-28","0","該当なし","2772","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者）","本人の性別・年齢","平成18年以降",""
"0003162514","通信利用動向調査 世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","672","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者）","地方","平成18年以降",""
"0003162515","通信利用動向調査 世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者） 本人の性別・年齢 平成18年以降","年次","0","2016-12-28","0","該当なし","2376","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者）","本人の性別・年齢","平成18年以降",""
"0003162516","通信利用動向調査 世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","576","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者）","地方","平成18年以降",""
"0003162517","通信利用動向調査 世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","3996","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者）","本人の性別・年齢","平成18年以降",""
"0003162518","通信利用動向調査 世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","888","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者）","地方","平成18年以降",""
"0003162519","通信利用動向調査 世帯構成員編","問２（１）過去１年間にインターネットで利用した機能・サービスと目的・用途_複数回答（対象：インターネット利用者） 本人が世帯主/非世帯主 平成18年以降","年次","0","2017-06-15","0","該当なし","1026","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問２（１）過去１年間にインターネットで利用した機能・サービスと目的・用途_複数回答（対象：インターネット利用者）","本人が世帯主/非世帯主","平成18年以降",""
"0003162520","通信利用動向調査 世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","984","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者）","地方","平成18年以降",""
"0003162521","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者） 世帯人数 平成18年以降","年次","0","2017-06-15","0","該当なし","1536","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者）","世帯人数","平成18年以降",""
"0003162522","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者） 都道府県 平成18年以降","年次","0","2017-06-15","0","該当なし","5952","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者）","都道府県","平成18年以降",""
"0003162523","通信利用動向調査 世帯構成員編","問１（２）補問　インターネットの主な利用機器_単一回答（対象：インターネット利用者） 世帯類型 平成18年以降","年次","0","2016-12-28","0","該当なし","306","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問　インターネットの主な利用機器_単一回答（対象：インターネット利用者）","世帯類型","平成18年以降",""
"0003162526","通信利用動向調査 世帯構成員編","問１（３）インターネットの利用頻度_単一回答（対象：インターネット利用者） インターネット利用機器 平成18年以降","年次","0","2017-06-15","0","該当なし","288","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（３）インターネットの利用頻度_単一回答（対象：インターネット利用者）","インターネット利用機器","平成18年以降",""
"0003162527","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","1280","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者）","世帯類型","平成18年以降",""
"0003162528","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者） 公衆無線LANの利用の有無 平成18年以降","年次","0","2016-12-28","0","該当なし","78","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所_複数回答（対象：インターネット利用者）","公衆無線LANの利用の有無","平成18年以降",""
"0003162529","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","928","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者）","世帯類型","平成18年以降",""
"0003162530","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者） 公衆無線LANの利用の有無 平成18年以降","年次","0","2016-12-28","0","該当なし","66","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者）","公衆無線LANの利用の有無","平成18年以降",""
"0003162531","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","128","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者）","世帯類型","平成18年以降",""
"0003162532","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者） インターネット利用機器 平成18年以降","年次","0","2017-06-15","0","該当なし","96","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外での公衆無線LANの利用の有無（対象：家庭外からのインターネット利用者）","インターネット利用機器","平成18年以降",""
"0003162533","通信利用動向調査 世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者） 世帯類型 平成18年以降","年次","0","2016-12-28","0","該当なし","490","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者）","世帯類型","平成18年以降",""
"0003162534","通信利用動向調査 世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者） インターネット利用機器 平成18年以降","年次","0","2016-12-28","0","該当なし","336","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者）","インターネット利用機器","平成18年以降",""
"0003162535","通信利用動向調査 世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者） 世帯類型 平成18年以降","年次","0","2016-12-28","0","該当なし","420","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者）","世帯類型","平成18年以降",""
"0003162536","通信利用動向調査 世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者） インターネット利用機器 平成18年以降","年次","0","2016-12-28","0","該当なし","288","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問３　情報セキュリティ対策を行わない理由_単一回答（対象：情報セキュリティ対策を行っていない者）","インターネット利用機器","平成18年以降",""
"0003162537","通信利用動向調査 世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","618","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者）","世帯類型","平成18年以降",""
"0003162538","通信利用動向調査 世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者） インターネット利用機器 平成18年以降","年次","0","2017-06-15","0","該当なし","444","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問４　公衆無線LANを利用していない理由_複数回答（対象：公衆無線LANを利用していない者）","インターネット利用機器","平成18年以降",""
"0003162539","通信利用動向調査 世帯構成員編","問２（１）過去１年間にインターネットで利用した機能・サービスと目的・用途_複数回答（対象：インターネット利用者） 世帯人数 平成18年以降","年次","0","2017-06-15","0","該当なし","2736","2019-02-02","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問２（１）過去１年間にインターネットで利用した機能・サービスと目的・用途_複数回答（対象：インターネット利用者）","世帯人数","平成18年以降",""
