"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0000141708","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","22890","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30501","男女（３）、年齢（１４）、就業異動（５）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、年齢（１４）、就業異動（５）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141709","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","22890","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30502","男女（３）、年齢（１４）、過去１年以内の就業異動（５Ｂ）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、年齢（１４）、過去１年以内の就業異動（５Ｂ）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141710","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","4905","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30503","男女（３）、世帯主との続柄・一般・単身世帯・配偶者の有無（３）、就業異動（５）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、世帯主との続柄・一般・単身世帯・配偶者の有無（３）、就業異動（５）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141711","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","4905","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30504","男女（３）、世帯主との続柄・一般・単身世帯・配偶者の有無（３）、過去１年以内の就業異動（５Ｂ）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、世帯主との続柄・一般・単身世帯・配偶者の有無（３）、過去１年以内の就業異動（５Ｂ）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141712","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","4905","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30505","男女（３）、世帯主との続柄（３Ｂ）、就業異動（５）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、世帯主との続柄（３Ｂ）、就業異動（５）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141713","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","4905","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30506","男女（３）、世帯主との続柄（３Ｂ）、過去１年以内の就業異動（５Ｂ）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、世帯主との続柄（３Ｂ）、過去１年以内の就業異動（５Ｂ）、１５歳以上人口、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141714","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","54936","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30600","男女（３）、年齢（１２）、従業上の地位・雇用形態（１４）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、年齢（１２）、従業上の地位・雇用形態（１４）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141715","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","156960","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30701","従業上の地位（２）、男女（３）、産業大分類（２０）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、産業大分類（２０）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141716","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","13080","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30702","従業上の地位（２）、男女（３）、産業大分類（２０）、平均年齢（有業者）（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、産業大分類（２０）、平均年齢（有業者）（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141717","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","86328","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30801","従業上の地位（２）、男女（３）、職業大分類（１１区分）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、職業大分類（１１区分）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141718","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","7194","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30802","従業上の地位（２）、男女（３）、職業大分類（１１区分）、平均年齢（有業者）（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、職業大分類（１１区分）、平均年齢（有業者）（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141719","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","45780","2023-07-22","","00200532","就業構造基本調査","00200","総務省","30900","男女（３）、産業大分類（２０）、教育（７）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、産業大分類（２０）、教育（７）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141720","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","25179","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31000","男女（３）、職業大分類（１１区分）、教育（７）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、職業大分類（１１区分）、教育（７）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141721","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","58860","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31100","男女（３）、産業大分類（２０）、従業上の地位・雇用形態（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、産業大分類（２０）、従業上の地位・雇用形態（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141722","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","32373","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31200","男女（３）、職業大分類（１１区分）、従業上の地位・雇用形態（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、職業大分類（１１区分）、従業上の地位・雇用形態（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141723","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","58860","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31300","男女（３）、産業大分類（２０）、経営組織・従業上の地位（９区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、産業大分類（２０）、経営組織・従業上の地位（９区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141724","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","32373","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31400","男女（３）、職業大分類（１１区分）、経営組織・従業上の地位（９区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、職業大分類（１１区分）、経営組織・従業上の地位（９区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141725","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","117720","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31500","男女（３）、年間就業日数・就業の規則性・週間就業時間（３０）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、年間就業日数・就業の規則性・週間就業時間（３０）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141726","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","45780","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31601","男女（３）、産業・従業上の地位・雇用形態（２０）、年間就業日数・就業の規則性・週間就業時間（７）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、産業・従業上の地位・雇用形態（２０）、年間就業日数・就業の規則性・週間就業時間（７）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141727","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","91560","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31602","年間就業日数（２）、男女（３）、産業・従業上の地位・雇用形態（２０）、週間就業時間（７区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","年間就業日数（２）、男女（３）、産業・従業上の地位・雇用形態（２０）、週間就業時間（７区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141728","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","150420","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31700","男女（３）、産業大分類（２０）、従業上の地位・従業者規模（２３）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、産業大分類（２０）、従業上の地位・従業者規模（２３）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141729","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","82731","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31800","男女（３）、職業大分類（１１区分）、従業上の地位・従業者規模（２３）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、職業大分類（１１区分）、従業上の地位・従業者規模（２３）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141730","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","117720","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31901","男女（３）、従業上の地位（２Ｂ）、産業大分類（２０）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２Ｂ）、産業大分類（２０）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141731","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","13080","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31902","男女（３）、従業上の地位（２Ｂ）、産業大分類（２０）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２Ｂ）、産業大分類（２０）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141732","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","58860","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31903","男女（３）、従業上の地位（２Ｂ）、職業大分類（１０区分Ｂ）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２Ｂ）、職業大分類（１０区分Ｂ）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141733","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","6540","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31904","男女（３）、従業上の地位（２Ｂ）、職業大分類（１０区分Ｂ）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２Ｂ）、職業大分類（１０区分Ｂ）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141734","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","5886","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31905","男女（３）、従業上の地位（２Ｃ）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２Ｃ）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141735","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","654","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31906","男女（３）、従業上の地位（２Ｃ）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２Ｃ）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141736","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","11772","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31907","男女（３）、雇用形態（４）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、雇用形態（４）、継続就業期間（９区分Ｂ）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141737","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","1308","2023-07-22","","00200532","就業構造基本調査","00200","総務省","31908","男女（３）、雇用形態（４）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、雇用形態（４）、平均継続就業期間（１）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0003424825","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","251136","2023-07-22","","00200532","就業構造基本調査","00200","総務省","3200101","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ｂ）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含まない（平成9年及び19年との比較））","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ｂ）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含まない（平成9年及び19年との比較））","",""
"0003424826","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","117720","2023-07-22","","00200532","就業構造基本調査","00200","総務省","3200102","男女（３）、雇用形態（３）、所得（１０区分）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含まない（平成9年及び19年との比較））","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、雇用形態（３）、所得（１０区分）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含まない（平成9年及び19年との比較））","",""
"0000141738","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","251136","2023-07-22","","00200532","就業構造基本調査","00200","総務省","3200201","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ｂ）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含む）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ｂ）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含む）","",""
"0000141739","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","117720","2023-07-22","","00200532","就業構造基本調査","00200","総務省","3200202","男女（３）、雇用形態（３）、所得（１０区分）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含む）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、雇用形態（３）、所得（１０区分）、年齢（１２）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）（総数の各所得階級に家族従業者を含む）","",""
"0000141740","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","418560","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32101","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ｂ）、産業大分類（２０）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ｂ）、産業大分類（２０）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141741","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","196200","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32102","男女（３）、雇用形態（３）、所得（１０区分）、産業大分類（２０）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、雇用形態（３）、所得（１０区分）、産業大分類（２０）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141742","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","230208","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32201","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ａ）、職業大分類（１１区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位・雇用形態（４）、所得（１６区分Ａ）、職業大分類（１１区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141743","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","107910","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32202","男女（３）、雇用形態（３）、所得（１０区分）、職業大分類（１１区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、雇用形態（３）、所得（１０区分）、職業大分類（１１区分）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141744","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","235440","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32300","産業（副業）（３）、男女（３）、本業の従業上の地位・所得（２０）、年齢（１２）、有業者数（副業がある者）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","産業（副業）（３）、男女（３）、本業の従業上の地位・所得（２０）、年齢（１２）、有業者数（副業がある者）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141745","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","170040","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32400","本業の従業上の地位（２）、男女（３）、本業の産業大分類（２０）、本業の年間就業日数・就業の規則性・週間就業時間（１３）、有業者数（副業がある者）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","本業の従業上の地位（２）、男女（３）、本業の産業大分類（２０）、本業の年間就業日数・就業の規則性・週間就業時間（１３）、有業者数（副業がある者）、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141746","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","70632","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32500","従業上の地位（２）、男女（３）、年齢（１２）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、年齢（１２）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141747","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","117720","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32600","男女（３）、従業上の地位（２）、産業大分類（２０）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２）、産業大分類（２０）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141748","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","64746","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32700","男女（３）、従業上の地位（２）、職業大分類（１１区分）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","男女（３）、従業上の地位（２）、職業大分類（１１区分）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141749","平成14年就業構造基本調査 地域編","-","200210","2007-09-01","0","該当なし","111834","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32800","従業上の地位（２）、男女（３）、年間就業日数・就業の規則性・週間就業時間（１９）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、年間就業日数・就業の規則性・週間就業時間（１９）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141750","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","94176","2023-07-22","","00200532","就業構造基本調査","00200","総務省","32900","従業上の地位（２）、男女（３）、所得（１６区分Ａ）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、所得（１６区分Ａ）、就業希望意識・就業時間希望・求職活動の有無（９）、有業者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0003424233","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","178542","2023-07-22","","00200532","就業構造基本調査","00200","総務省","33000","従業上の地位（２）、男女（３）、就業時間希望（３）、年齢（７）、年間就業日数・就業の規則性・週間就業時間（１３）、継続就業希望者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、就業時間希望（３）、年齢（７）、年間就業日数・就業の規則性・週間就業時間（１３）、継続就業希望者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
"0000141752","平成14年就業構造基本調査 地域編","-","200210","2021-02-24","0","該当なし","64092","2023-07-22","","00200532","就業構造基本調査","00200","総務省","33100","従業上の地位（２）、男女（３）、求職活動の有無（２）（有業者）、年齢（７）、希望する仕事の形態（７Ａ）（有業）、追加就業希望者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","03","労働・賃金","01","労働力","平成14年就業構造基本調査","地域編","従業上の地位（２）、男女（３）、求職活動の有無（２）（有業者）、年齢（７）、希望する仕事の形態（７Ａ）（有業）、追加就業希望者数、全国・都道府県（４７）・全国市部・都道府県市部（４７）・政令指定都市（１３）","",""
