"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE.@no","TITLE.$"
"0003281540","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 歩行中（第1・第2当事者）の法令違反別死者数","年次","0","2020-10-05","0","該当なし","140","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","歩行中（第1・第2当事者）の法令違反別死者数","注　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281541","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 自転車乗用中（第1・第2当事者）の法令違反別人口10万人当たり死者数","年次","0","2020-10-05","0","該当なし","164","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","自転車乗用中（第1・第2当事者）の法令違反別人口10万人当たり死者数","注１　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　２　算出に用いた人口（高齢者人口、高齢者以外人口）は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","",""
"0003281542","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 自転車乗用中（第1・第2当事者）の法令違反別死者数","年次","0","2020-10-05","0","該当なし","164","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","自転車乗用中（第1・第2当事者）の法令違反別死者数","注　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281543","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 昼夜別・年齢層別・状態別人口10万人当たり死者数","年次","0","2020-10-05","0","該当なし","1064","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","昼夜別・年齢層別・状態別人口10万人当たり死者数","注１　「昼」とは、日の出から日没までを、「夜」とは、日没から日の出までをいう。<br>　２　算出に用いた人口は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","",""
"0003281544","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 昼夜別・年齢層別・状態別死者数","年次","0","2020-10-05","0","該当なし","1064","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","昼夜別・年齢層別・状態別死者数","注　「昼」とは、日の出から日没までを、「夜」とは、日没から日の出までをいう。","",""
"0003281545","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の年齢層別免許保有者10万人当たり死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","299","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の年齢層別免許保有者10万人当たり死亡事故件数の推移","注１　算出に用いた免許保有者数は、各年12月末現在の値である。<br>　２　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　３　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281546","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第１当事者）の年齢層別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","299","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第１当事者）の年齢層別死亡事故件数の推移","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281547","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の法令違反別死亡事故件数の推移　(2005年-2016年)","年次","0","2020-10-05","0","該当なし","216","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の法令違反別死亡事故件数の推移　(2005年-2016年)","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第1当事者」とは、事故の当事者のうち最も過失の重い者をいう。","",""
"0003281548","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の法令違反別・年齢層別免許保有者10万人当たり死亡事故件数","年次","0","2020-10-05","0","該当なし","1545","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の法令違反別・年齢層別免許保有者10万人当たり死亡事故件数","注１　算出に用いた免許保有者数は、各年12月末現在の値である。<br>　２　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　３　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281549","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の法令違反別・年齢層別死亡事故件数","年次","0","2020-10-05","0","該当なし","1545","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の法令違反別・年齢層別死亡事故件数","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281550","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第１当事者）の飲酒別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","126","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第１当事者）の飲酒別死亡事故件数の推移","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　「酒酔い」の件数は、交通事故に最も影響を与えている法令違反別の分類による件数とは一致しない。","",""
"0003281551","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の危険認知速度別・年齢層別免許保有者10万人当たり死亡事故件数","年次","0","2020-10-05","0","該当なし","1343","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の危険認知速度別・年齢層別免許保有者10万人当たり死亡事故件数","注１　算出に用いた免許保有者数は、各年12月末現在の値である。<br>　2　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　3　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281552","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の年齢層別・危険認知速度別死亡事故件数","年次","0","2020-10-05","0","該当なし","1343","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の年齢層別・危険認知速度別死亡事故件数","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281553","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 事故類型別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","574","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","事故類型別死亡事故件数の推移","注　「列車」とは、列車が当事者となった踏切上の事故をいう。","",""
"0003281554","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の事故類型別・年齢層別免許保有者10万人当たり死亡事故件数","年次","0","2020-10-05","0","該当なし","3239","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の事故類型別・年齢層別免許保有者10万人当たり死亡事故件数","注１　算出に用いた免許保有者数は、各年12月末現在の値である。<br>　２　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　３　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　４　「列車」とは、列車が当事者となった踏切上の事故をいう。","",""
"0003281555","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の事故類型別・年齢層別死亡事故件数","年次","0","2020-10-05","0","該当なし","3239","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の事故類型別・年齢層別死亡事故件数","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　「列車」とは、列車が当事者となった踏切上の事故をいう。","",""
"0003281556","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の事故類型別・法令違反別死亡事故件数","年次","0","2020-10-05","0","該当なし","3198","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の事故類型別・法令違反別死亡事故件数","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　「列車」とは、列車が当事者となった踏切上の事故をいう。","",""
"0003281559","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 自転車（第1・第2当事者）の事故類型別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","336","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","自転車（第1・第2当事者）の事故類型別死亡事故件数の推移","注１　「列車」とは、列車が当事者となった踏切上の事故をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　自転車が第１当事者又は第２当事者となった事故を計上した。ただし、自転車相互の事故は１件とした。","",""
"0003281560","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 自転車（第1・第2当事者）の法令違反別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","274","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","自転車（第1・第2当事者）の法令違反別死亡事故件数の推移","注１　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br> ２　自転車が第１当事者又は第２当事者となった事故を計上した。ただし、自転車相互の事故は１件とし、第１当事者の違反を計上した。","",""
"0003281561","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 自転車（第1・第2当事者）の相手当事者別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","98","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","自転車（第1・第2当事者）の相手当事者別死亡事故件数の推移","注１　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　２　自転車が第１当事者又は第２当事者となった事故を計上した。ただし、自転車相互の事故は１件とした。","",""
"0003281562","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 当事者種別（第1当事者）別死亡事故件数の推移　(2005年-2007年)","年次","0","2020-10-05","0","該当なし","120","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","当事者種別（第1当事者）別死亡事故件数の推移　(2005年-2007年)","注１　トレーラーは、大型貨物、中型貨物及び普通貨物の内数であり、小計には含まれない。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　表中の大型貨物、中型貨物及び普通貨物の区分は、2007年6月２日施行の改正道路交通法によるものであり、中型貨物及び普通貨物を合算している。","",""
"0003281564","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 危険運転致死傷罪等の適用件数の推移","年次","0","2020-10-05","0","該当なし","416","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","危険運転致死傷罪等の適用件数の推移","注１　件数はいずれも送致数のほか、送致後に罪名変更となったものを含む。<br>　２　危険運転致死傷罪（「通行禁止道路進行」を除く。）は、2014年５月19日までは従前の刑法208条の２に規定されていた。<br>　３　自動車運転死傷処罰法第２条の「通行禁止道路進行」、第３条、第４条及び第６条の適用件数は、施行日である2014年５月20日以降のものである。<br>　４　危険運転致死傷罪等の適用件数_無免許加重件数は、法第６条の無免許加重の件数で、危険運転致死傷罪等の適用件数の内数である。","",""
"0003281565","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における供用延長100km当たり死者数の推移","年次","0","2020-10-05","0","該当なし","14","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における供用延長100km当たり死者数の推移","注　算出に用いた供用延長は各年の前年の値であり、都道府県警察からの報告を基に警察庁が集計したものである。","",""
"0003281566","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における死者数の推移","年次","0","2020-10-05","0","該当なし","14","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における死者数の推移","","",""
"0003281568","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における当事者種別（第1当事者）別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","105","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における当事者種別（第1当事者）別死亡事故件数の推移","注　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003281569","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における事故類型別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","98","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における事故類型別死亡事故件数の推移","","",""
"0003281570","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における道路交通法違反取締り状況","年次","0","2020-10-05","0","該当なし","95","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における道路交通法違反取締り状況","","",""
"0003281571","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 都道府県別・人口10万人当たり発生件数、死者数、負傷者数","年次","0","2020-10-05","0","全国","1152","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","都道府県別・人口10万人当たり発生件数、死者数、負傷者数","注　算出に用いた人口は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","",""
"0003281571","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 都道府県別・人口10万人当たり発生件数、死者数、負傷者数","年次","0","2020-10-05","0","市区町村","1152","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","都道府県別・人口10万人当たり発生件数、死者数、負傷者数","注　算出に用いた人口は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","",""
"0003281572","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 都道府県別・高齢者・高齢者以外別の人口10万人当たり死者数","年次","0","2020-10-05","0","全国","768","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","都道府県別・高齢者・高齢者以外別の人口10万人当たり死者数","注　算出に用いた人口（高齢者人口、高齢者以外人口）は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","",""
"0003281572","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 都道府県別・高齢者・高齢者以外別の人口10万人当たり死者数","年次","0","2020-10-05","0","市区町村","768","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","都道府県別・高齢者・高齢者以外別の人口10万人当たり死者数","注　算出に用いた人口（高齢者人口、高齢者以外人口）は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","",""
"0003281573","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高齢者の人口、運転免許保有数及び死者数の推移","年次","0","2020-10-05","0","該当なし","91","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高齢者の人口、運転免許保有数及び死者数の推移","注１　運転免許保有者数は、各年12月末現在である。<br>　２　人口は、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。ただし、最新年は概算値である。","",""
"0003281574","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 自動車乗車中におけるシートベルト着用状況別死者数・死傷者数の推移","年次","0","2020-10-05","0","該当なし","64","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","自動車乗車中におけるシートベルト着用状況別死者数・死傷者数の推移","注１　シートベルト着用は、チャイルドシート使用を含む。<br>　２　シートベルト着用の状況は、事故当事者からの聞き取り等により調査したものである。","",""
"0003281575","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 月別死者数","年次","0","2020-10-05","0","該当なし","52","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","月別死者数","","",""
"0003283052","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 原付以上運転者（第1当事者）の法令違反別死亡事故件数の推移　(2007年-2017年)","年次","0","2020-10-05","0","該当なし","332","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","原付以上運転者（第1当事者）の法令違反別死亡事故件数の推移　(2007年-2017年)","注１　「原付以上運転者」とは、自動車、自動二輪車及び原動機付自転車の運転者をいう。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003283053","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 当事者種別（第1当事者）別死亡事故件数の推移　(2008年-2016年)","年次","0","2020-10-05","0","該当なし","378","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","当事者種別（第1当事者）別死亡事故件数の推移　(2008年-2016年)","注１　トレーラーは、大型貨物、中型貨物及び普通貨物の内数であり、小計には含まれない。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　表中の大型貨物、中型貨物及び普通貨物の区分は、2007年6月２日施行の改正道路交通法によるものである。","",""
"0003283054","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 当事者種別（第1当事者）別死亡事故件数の推移　(2017年)","年次","0","2020-10-05","0","該当なし","88","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","当事者種別（第1当事者）別死亡事故件数の推移　(2017年)","注１　各年12月末の値である。<br>　２　トレーラーは、大型貨物、中型貨物、準中型貨物及び普通貨物の内数であり、小計には含まれない。<br>　３　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　４　表中の中型貨物、準中型貨物及び普通貨物の区分は、2017年3月12施行の改正道路交通法によるものである。ただし、2017年3月11日以前の事故にについては施行前の区分による。","",""
"0003283055","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 暴走族等の実態及び検挙状況","年次","0","2020-10-05","0","該当なし","112","2020-10-05","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","暴走族等の実態及び検挙状況","","",""
"0003283057","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における供用100km当たり事故類型別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","84","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における供用100km当たり事故類型別死亡事故件数の推移","注　算出に用いた供用延長は各年の前年の値であり、都道府県警察からの報告を基に警察庁が集計したものである。","",""
"0003283058","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における当事者種別（第１当事者）別死亡交通事故件数の推移（各年12月末）　（2007年）","年次","0","2020-10-05","0","該当なし","40","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における当事者種別（第１当事者）別死亡交通事故件数の推移（各年12月末）　（2007年）","注１　トレーラーは、大型貨物、中型貨物及び普通貨物の内数であり、小計には含まれない。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　表中の大型貨物、中型貨物及び普通貨物の区分は、2007年6月２日施行の改正道路交通法によるものであり、中型貨物及び普通貨物を合算している。","",""
