"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0001782350","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","418","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 鳥取県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","鳥取県"
"0001782351","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","418","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 島根県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","島根県"
"0001782352","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","594","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 岡山県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","岡山県"
"0001782353","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","506","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 広島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","広島県"
"0001782354","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","418","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 山口県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","山口県"
"0001782355","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","528","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 徳島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","徳島県"
"0001782356","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","374","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 香川県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","香川県"
"0001782357","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","440","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 愛媛県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","愛媛県"
"0001782358","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","748","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 高知県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","高知県"
"0001782359","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","1320","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 福岡県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","福岡県"
"0001782360","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","440","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 佐賀県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","佐賀県"
"0001782361","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","462","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 長崎県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","長崎県"
"0001782362","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","990","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 熊本県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","熊本県"
"0001782363","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","396","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 大分県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","大分県"
"0001782364","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","572","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 宮崎県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","宮崎県"
"0001782365","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","946","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 鹿児島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","鹿児島県"
"0001782366","市町村別農業産出額（推計） 確報 平成29年市町村別農業産出額（推計）","年次","201701-201712","2019-11-29","0","該当なし","902","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 沖縄県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成29年市町村別農業産出額（推計）","統計表","沖縄県"
"0001874106","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","39537","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 全国","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","全国"
"0001874107","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","4117","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 北海道","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","北海道"
"0001874108","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","920","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 青森県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","青森県"
"0001874109","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","759","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 岩手県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","岩手県"
"0001874110","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","805","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 宮城県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","宮城県"
"0001874111","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","575","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 秋田県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","秋田県"
"0001874112","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","805","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 山形県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","山形県"
"0001874113","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1357","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 福島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","福島県"
"0001874114","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1012","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 茨城県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","茨城県"
"0001874115","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","575","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 栃木県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","栃木県"
"0001874116","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","805","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 群馬県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","群馬県"
"0001874117","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1449","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 埼玉県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","埼玉県"
"0001874118","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1242","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 千葉県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","千葉県"
"0001874119","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","920","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 東京都","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","東京都"
"0001874120","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","759","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 神奈川県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","神奈川県"
"0001874121","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","690","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 新潟県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","新潟県"
"0001874122","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","345","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 富山県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","富山県"
"0001874123","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","437","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 石川県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","石川県"
"0001874124","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","391","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 福井県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","福井県"
"0001874125","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","621","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 山梨県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","山梨県"
"0001874126","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1771","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 長野県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","長野県"
"0001874127","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","966","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 岐阜県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","岐阜県"
"0001874128","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","805","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 静岡県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","静岡県"
"0001874129","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1242","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 愛知県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","愛知県"
"0001874130","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","667","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 三重県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","三重県"
"0001874131","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","437","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 滋賀県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","滋賀県"
"0001874132","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","598","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 京都府","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","京都府"
"0001874133","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","989","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 大阪府","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","大阪府"
"0001874134","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","943","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 兵庫県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","兵庫県"
"0001874135","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","897","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 奈良県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","奈良県"
"0001874136","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","690","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 和歌山県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","和歌山県"
"0001874137","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","437","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 鳥取県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","鳥取県"
"0001874138","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","437","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 島根県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","島根県"
"0001874139","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","621","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 岡山県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","岡山県"
"0001874140","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","529","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 広島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","広島県"
"0001874141","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","437","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 山口県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","山口県"
"0001874142","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","552","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 徳島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","徳島県"
"0001874143","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","391","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 香川県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","香川県"
"0001874144","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","460","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 愛媛県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","愛媛県"
"0001874145","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","782","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 高知県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","高知県"
"0001874146","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1380","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 福岡県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","福岡県"
"0001874147","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","460","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 佐賀県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","佐賀県"
"0001874148","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","483","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 長崎県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","長崎県"
"0001874149","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","1035","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 熊本県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","熊本県"
"0001874150","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","414","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 大分県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","大分県"
"0001874151","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","598","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 宮崎県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","宮崎県"
"0001874152","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","989","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 鹿児島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","鹿児島県"
"0001874153","市町村別農業産出額（推計） 確報 平成30年市町村別農業産出額（推計）","年次","201801-201812","2021-09-30","0","該当なし","943","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 沖縄県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","平成30年市町村別農業産出額（推計）","統計表","沖縄県"
"0001886381","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","39537","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 全国","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","全国"
"0001886382","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","4117","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 北海道","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","北海道"
"0001886383","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","920","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 青森県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","青森県"
"0001886384","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","759","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 岩手県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","岩手県"
"0001886385","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","805","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 宮城県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","宮城県"
"0001886386","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","575","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 秋田県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","秋田県"
"0001886387","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","805","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 山形県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","山形県"
"0001886388","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","1357","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 福島県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","福島県"
"0001886389","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","1012","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 茨城県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","茨城県"
"0001886390","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","575","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 栃木県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","栃木県"
"0001886391","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","805","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 群馬県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","群馬県"
"0001886392","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","1449","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 埼玉県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","埼玉県"
"0001886393","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","1242","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 千葉県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","千葉県"
"0001886394","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","920","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 東京都","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","東京都"
"0001886395","市町村別農業産出額（推計） 確報 令和元年市町村別農業産出額（推計）","年次","201901-201912","2021-11-30","0","該当なし","759","2023-03-22","","00500249","市町村別農業産出額（推計）","00500","農林水産省","1","統計表 神奈川県","04","農林水産業","01","農業","市町村別農業産出額（推計）","確報","令和元年市町村別農業産出額（推計）","統計表","神奈川県"
