"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003234828","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","131274","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 協会（一般）・計","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 制度・計は、協会（一般）・計、組合健保・計、共済組合・計、国民健康保険・計及び後期高齢者医療・計の単純合計である。","協会（一般）・計"
"0003234829","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","100386","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 協会（一般）・被保険者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 制度・計は、協会（一般）・計、組合健保・計、共済組合・計、国民健康保険・計及び後期高齢者医療・計の単純合計である。","協会（一般）・被保険者"
"0003234830","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","123552","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 協会（一般）・被扶養者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 制度・計は、協会（一般）・計、組合健保・計、共済組合・計、国民健康保険・計及び後期高齢者医療・計の単純合計である。","協会（一般）・被扶養者"
"0003234831","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","131274","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 組合健保・計","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","組合健保・計"
"0003234832","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","100386","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 組合健保・被保険者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","組合健保・被保険者"
"0003234833","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","123552","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 組合健保・被扶養者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","組合健保・被扶養者"
"0003234834","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","131274","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 共済組合・計","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","共済組合・計"
"0003234835","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","100386","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 共済組合・被保険者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","共済組合・被保険者"
"0003234836","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","123552","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 共済組合・被扶養者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","共済組合・被扶養者"
"0003234838","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","131274","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 国民健康保険・計","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","国民健康保険・計"
"0003234839","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","131274","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 市町村国保・一般被保険者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","市町村国保・一般被保険者"
"0003234840","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","115830","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 市町村国保・退職被保険者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","市町村国保・退職被保険者"
"0003234841","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","131274","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 国民健康保険組合","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","国民健康保険組合"
"0003234845","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","69498","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 後期高齢者医療制度・計","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","後期高齢者医療制度・計"
"0003234846","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","69498","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 後期高齢者医療制度・現役並み所得者","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","後期高齢者医療制度・現役並み所得者"
"0003234847","医療給付実態調査 報告書","年度次","201504-201603","2023-09-15","0","全国","69498","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4","データベース データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版） 後期高齢者医療制度・一般","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","データベース","データベース４　 性別、年齢階級別、疾病分類別、制度別、件数、日数（回数）、医療費　食事・生活療養　（第４表の詳細版）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","後期高齢者医療制度・一般"
"0003229682","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","34782","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-1","統計表 第４表-１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","入院・入院外"
"0003229683","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","17391","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-1","統計表 第４表-１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","食事・生活療養"
"0003233985","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","34782","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-10","統計表 第４表-1０　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険・計 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1０　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院・入院外"
"0003233986","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","17391","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-10","統計表 第４表-1０　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1０　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003233987","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","34782","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-11","統計表 第４表-1１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院・入院外"
"0003233988","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","17391","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-11","統計表 第４表-1１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1１　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003233989","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","30690","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-12","統計表 第４表-1２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院・入院外"
"0003233990","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","15345","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-12","統計表 第４表-1２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003233991","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","34782","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-13","統計表 第４表-1３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険組合 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険組合","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院・入院外"
"0003233992","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","17391","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-13","統計表 第４表-1３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険組合 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　国民健康保険組合","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003233993","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","18414","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-14","統計表 第４表-1４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院・入院外"
"0003233994","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8046","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-14","統計表 第４表-1４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003233995","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","18414","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-15","統計表 第４表-1５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院・入院外"
"0003233996","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-15","統計表 第４表-1５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003233997","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","18414","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-16","統計表 第４表-1６　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外） 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1６　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院・入院外"
"0003233998","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-16","統計表 第４表-1６　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外） 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-1６　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003229684","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","13416","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-2","統計表 第４表-２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","入院・入院外"
"0003229685","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6708","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-2","統計表 第４表-２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-２　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","食事・生活療養"
"0003229686","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","32736","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-3","統計表 第４表-３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","入院・入院外"
"0003229687","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","16368","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-3","統計表 第４表-３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-３　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","食事・生活療養"
"0003229688","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","34782","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-4","統計表 第４表-４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","入院・入院外"
"0003229689","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","17391","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-4","統計表 第４表-４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-４　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","食事・生活療養"
"0003229761","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","26598","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-5","統計表 第４表-５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被保険者 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","入院・入院外"
"0003229762","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","13299","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-5","統計表 第４表-５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被保険者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-５　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","食事・生活療養"
"0003229763","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","32736","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","4-6","統計表 第４表-６　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被扶養者 入院・入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第４表-６　 疾病分類別、診療種類別、年齢階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被扶養者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度について、高齢受給者（70歳以上）が被保険者であるか被扶養者であるか区別できないこと等から、被保険者に係る計数に被扶養者に係る計数を加えても計の計数に一致しない場合がある。","入院・入院外"
