"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0001722697","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","160","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-9","統計表 輸出の状況別集計表","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","輸出の状況別集計表","",""
"0001874741","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","455","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-1","統計表 HACCPに沿った衛生管理の導入状況","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入状況","",""
"0001874742","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","420","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-2","統計表 導入しているHACCPに沿った衛生管理","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","導入しているHACCPに沿った衛生管理","",""
"0001874743","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","630","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-3","統計表 導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","",""
"0001874744","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","490","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-4","統計表 第三者認証取得の予定（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","第三者認証取得の予定（複数回答）","",""
"0001874745","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","494","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-5","統計表 HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","",""
"0001874746","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","615","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-6","統計表 HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","",""
"0001874747","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","418","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-7","統計表 HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","",""
"0001874748","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","455","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-8","統計表 HACCPに沿った衛生管理の導入について未定の理由（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入について未定の理由（複数回答）","",""
"0001874749","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201904-202003","2021-08-31","0","該当なし","160","2021-09-30","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-9","統計表 輸出の状況別集計表","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和元年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","輸出の状況別集計表","",""
"0001891843","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","455","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-1","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入状況","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入状況","",""
"0001891844","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","420","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-2","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 導入しているHACCPに沿った衛生管理の種類別の導入状況","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","導入しているHACCPに沿った衛生管理の種類別の導入状況","",""
"0001891845","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","630","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-3","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","※導入しているＨＡＣＣＰに沿った衛生管理の第三者認証等には、認証等の導入途中を含む。<br>※１「第三者による認証のいずれかを取得している」、「ＨＡＣＣＰ支援法に基づく高度化計画の認定」、「取引先（小売等）によるＨＡＣＣＰ認証」のいずれかに回答があったもの。<br>※２令和２年４月に農林水産物及び食品の輸出の促進に関する法律（令和元年法律第57号）の施行により認定施設となっている。",""
"0001891846","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","455","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-4","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 第三者認証取得の予定（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","第三者認証取得の予定（複数回答）","※令和２年４月に農林水産物及び食品の輸出の促進に関する法律（令和元年法律第57号）の施行により認定施設となっている。",""
"0001891847","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","494","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-5","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","",""
"0001891848","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","615","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-6","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","",""
"0001891849","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","418","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-7","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","",""
"0001891850","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","455","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-8","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入について未定の理由（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入について未定の理由（複数回答）","",""
"0001891851","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202004-202103","2021-12-24","0","該当なし","160","2021-12-24","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-9","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 輸出の状況","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和２年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","輸出の状況","※調査対象企業において年間販売金額が最も多い品目についての輸出の状況。",""
"0002001521","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202104-202203","2023-01-31","0","該当なし","1540","2023-03-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-1","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入状況_導入しているHACCPに沿った衛生管理の種類別の導入状況_導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）_第三者認証取得の予定（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入状況_導入しているHACCPに沿った衛生管理の種類別の導入状況_導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）_第三者認証取得の予定（複数回答）","",""
"0002001522","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202104-202203","2023-01-31","0","該当なし","494","2023-03-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-5","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","",""
"0002001523","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202104-202203","2023-01-31","0","該当なし","615","2023-03-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-6","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","",""
"0002001524","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202104-202203","2023-01-31","0","該当なし","418","2023-03-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-7","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","",""
"0002001525","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","202104-202203","2023-01-31","0","該当なし","160","2023-03-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-8","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査 輸出の状況","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","令和３年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","食品製造業におけるＨＡＣＣＰに沿った衛生管理の導入状況実態調査","輸出の状況","",""
