"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE","TITLE_SPEC.TABLE_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0003067675","医療施設調査 平成２２年医療施設（動態）調査 上巻","-","0","2012-11-08","0","該当なし","608","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J8","病院数，病院－病床の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","上巻","病院数，病院－病床の種類・開設者別","","",""
"0003067681","医療施設調査 平成２２年医療施設（動態）調査 上巻","-","0","2012-11-08","0","該当なし","285","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J9","病院数，病院－病床の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","上巻","病院数，病院－病床の種類・病床の規模別","","",""
"0003070554","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G1","病院数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院数，年次・都道府県別","","",""
"0003069607","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","10368","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G10","病床数，開設者・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病床数，開設者・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","","",""
"0003069610","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","4860","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G11","病床数，病床の規模・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病床数，病床の規模・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","","",""
"0003069611","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","1620","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G12","人口１０万対病床数，病床－病院の種類・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","人口１０万対病床数，病床－病院の種類・都道府県－２０大都市・中核市（再掲）別","","",""
"0003069612","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","972","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G13","病院数，社会保険診療等・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院数，社会保険診療等・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","","",""
"0003070634","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","9504","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G14","病院数（重複計上），診療科目・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院数（重複計上），診療科目・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院別","","",""
"0003070635","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","13392","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G15","一般診療所数，開設者・都道府県－２０大都市・中核市（再掲）・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","一般診療所数，開設者・都道府県－２０大都市・中核市（再掲）・病床の有無別","","",""
"0003069617","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","1080","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G16","一般診療所数；病床数，病床の有無・病床の規模・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","一般診療所数；病床数，病床の有無・病床の規模・都道府県－２０大都市・中核市（再掲）別","","",""
"0003069636","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","6696","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G17","一般診療所の病床数，開設者・都道府県－２０大都市・中核市（再掲）・療養病床（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","一般診療所の病床数，開設者・都道府県－２０大都市・中核市（再掲）・療養病床（再掲）別","","",""
"0003069637","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","216","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G18","人口１０万対一般診療所の病床数，療養病床（再掲）・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","人口１０万対一般診療所の病床数，療養病床（再掲）・都道府県－２０大都市・中核市（再掲）別","","",""
"0003069646","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","5832","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G19","歯科診療所数，開設者・都道府県－２０大都市・中核市（再掲）・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","歯科診療所数，開設者・都道府県－２０大都市・中核市（再掲）・病床の有無別","","",""
"0003070597","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G2","一般診療所数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","一般診療所数，年次・都道府県別","","",""
"0003069647","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","324","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G20","歯科診療所の病床数，開設者・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","歯科診療所の病床数，開設者・都道府県－２０大都市・中核市（再掲）別","","",""
"0003069745","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","324","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G21","休止・休診中施設数，都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","休止・休診中施設数，都道府県－２０大都市・中核市（再掲）別","","",""
"0003069747","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","5184","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G22","病院数；病床数，開設－廃止－休止－再開・都道府県－２０大都市・中核市（再掲）・病床の種類別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院数；病床数，開設－廃止－休止－再開・都道府県－２０大都市・中核市（再掲）・病床の種類別","","",""
"0003069749","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","1296","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G23","病院の変更増床数・減床数，病床の種類・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院の変更増床数・減床数，病床の種類・都道府県－２０大都市・中核市（再掲）別","","",""
"0003069750","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","1728","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G24","一般診療所数；病床数，開設－廃止－休止－再開・都道府県－２０大都市・中核市（再掲）・療養病床を有する一般診療所（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","一般診療所数；病床数，開設－廃止－休止－再開・都道府県－２０大都市・中核市（再掲）・療養病床を有する一般診療所（再掲）別","","",""
"0003069753","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","864","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G25","歯科診療所数；病床数，開設－廃止－休止－再開・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","歯科診療所数；病床数，開設－廃止－休止－再開・都道府県－２０大都市・中核市（再掲）別","","",""
"0003069590","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G3","歯科診療所数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","歯科診療所数，年次・都道府県別","","",""
"0003069591","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G4","病院の病床数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院の病床数，年次・都道府県別","","",""
"0003069596","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G5","一般診療所の病床数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","一般診療所の病床数，年次・都道府県別","","",""
"0003069597","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","2052","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G6","病院数，病院－病床の種類・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院数，病院－病床の種類・都道府県－２０大都市・中核市（再掲）別","","",""
"0003069600","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","10368","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G7","病院数，開設者・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院数，開設者・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","","",""
"0003069604","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","4860","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G8","病院数，病床の規模・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病院数，病床の規模・都道府県－２０大都市・中核市（再掲）・精神科病院－一般病院（再掲）別","","",""
"0003069605","医療施設調査 平成２２年医療施設（動態）調査 下巻","-","0","2011-10-13","0","該当なし","1620","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G9","病床数，病床－病院の種類・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","下巻","病床数，病床－病院の種類・都道府県－２０大都市・中核市（再掲）別","","",""
"0003079232","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-03-06","0","該当なし","32158","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E1","病院数；病床数，病院－病床の種類・二次医療圏・市区町村別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数；病床数，病院－病床の種類・二次医療圏・市区町村別","","",""
"0003078736","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-25","0","該当なし","10044","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E10","人口１０万対一般診療所数，開設者・都道府県－２０大都市・中核市（再掲）・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","人口１０万対一般診療所数，開設者・都道府県－２０大都市・中核市（再掲）・病床の有無別","","",""
"0003078718","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-25","0","該当なし","1944","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E11","人口１０万対歯科診療所数，開設者・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","人口１０万対歯科診療所数，開設者・都道府県－２０大都市・中核市（再掲）別","","",""
"0003074239","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-14","0","該当なし","45","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E13","一般病院数，社会保険診療等・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般病院数，社会保険診療等・病床の規模別","","",""
"0003074240","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-14","0","該当なし","1519","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E14","一般病院数，開設者・診療科目（単科）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般病院数，開設者・診療科目（単科）別","","",""
"0003074306","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-14","0","該当なし","735","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E15","一般病院数，病床の規模・診療科目（単科）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般病院数，病床の規模・診療科目（単科）別","","",""
"0003074434","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-14","0","該当なし","19968","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E16","病院数；病床数，月・病床の種類・開設者・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数；病床数，月・病床の種類・開設者・開設－廃止－休止－再開別","","",""
"0003074435","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-14","0","該当なし","9360","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E17","病院数；病床数，月・病床の種類・病床の規模・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数；病床数，月・病床の種類・病床の規模・開設－廃止－休止－再開別","","",""
"0003074540","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-15","0","該当なし","11232","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E18","病院数；病床数，月・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数；病床数，月・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","","",""
"0003074558","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-15","0","該当なし","19008","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E19","病院数（重複計上），診療科目・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数（重複計上），診療科目・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","","",""
"0003079233","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2011-10-13","0","該当なし","20673","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E2","一般診療所数・歯科診療所数；病床数，病床の有無・二次医療圏・市区町村別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般診療所数・歯科診療所数；病床数，病床の有無・二次医療圏・市区町村別","","",""
"0003074557","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-15","0","該当なし","4836","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E20","病院の変更増床数・減床数，月・病床の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院の変更増床数・減床数，月・病床の種類・開設者別","","",""
"0003074560","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-15","0","該当なし","2340","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E21","病院の変更増床数・減床数，月・病床の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院の変更増床数・減床数，月・病床の種類・病床の規模別","","",""
"0003074544","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-15","0","該当なし","2808","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E22","病院の変更増床数・減床数，月・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院の変更増床数・減床数，月・都道府県－２０大都市・中核市（再掲）別","","",""
"0003078561","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-25","0","該当なし","6448","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E23","一般診療所数；病床数，月・療養病床を有する一般診療所（再掲）・開設者・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般診療所数；病床数，月・療養病床を有する一般診療所（再掲）・開設者・開設－廃止－休止－再開別","","",""
"0003078493","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2011-10-13","0","該当なし","11232","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E24","一般診療所数；病床数，月・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般診療所数；病床数，月・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","","",""
"0003078444","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2011-10-13","0","該当なし","1736","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E25","歯科診療所数；病床数，月・開設者・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","歯科診療所数；病床数，月・開設者・開設－廃止－休止－再開別","","",""
"0003078445","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2011-10-13","0","該当なし","6048","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E26","歯科診療所数；病床数，月・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","歯科診療所数；病床数，月・都道府県－２０大都市・中核市（再掲）・開設－廃止－休止－再開別","","",""
"0003078939","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-26","0","該当なし","65664","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E3","病院数，病院－病床の種類・開設者・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数，病院－病床の種類・開設者・都道府県－２０大都市・中核市（再掲）別","","",""
"0003078902","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-26","0","該当なし","30780","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E4","病院数，病院－病床の種類・病床の規模・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数，病院－病床の種類・病床の規模・都道府県－２０大都市・中核市（再掲）別","","",""
"0003078897","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-26","0","該当なし","51840","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E5","病院の病床数，病床－病院の種類・開設者・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院の病床数，病床－病院の種類・開設者・都道府県－２０大都市・中核市（再掲）別","","",""
"0003078759","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-26","0","該当なし","24300","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E6","病院の病床数，病床－病院の種類・病床の規模・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院の病床数，病床－病院の種類・病床の規模・都道府県－２０大都市・中核市（再掲）別","","",""
"0003078741","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-26","0","該当なし","33480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E7","一般診療所数；病床数，病床の有無・病床の規模・開設者・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般診療所数；病床数，病床の有無・病床の規模・開設者・都道府県－２０大都市・中核市（再掲）別","","",""
"0003078697","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-25","0","該当なし","5292","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E8","一般病院数，診療科目（単科）・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","一般病院数，診療科目（単科）・都道府県－２０大都市・中核市（再掲）別","","",""
"0003078737","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-25","0","該当なし","2052","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E9","人口１０万対病院数，病院－病床の種類・都道府県－２０大都市・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","人口１０万対病院数，病院－病床の種類・都道府県－２０大都市・中核市（再掲）別","","",""
"0003074209","医療施設調査 平成２２年医療施設（動態）調査 閲覧","-","0","2013-02-14","0","該当なし","868","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","","","15","社会保障・衛生","05","医療","医療施設調査","平成２２年医療施設（動態）調査","閲覧","病院数（重複計上），特殊病床等の占める割合・開設者別","E12 病院数（重複計上），特殊病床等の占める割合・開設者別","E12",""
"0003069759","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-12-12","0","該当なし","468","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J1","施設数・構成割合・人口10万対施設数，年次・施設の種類別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","施設数・構成割合・人口10万対施設数，年次・施設の種類別","","",""
"0003070601","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-12-19","0","該当なし","171","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J10","歯科診療所の従事者数，年次・職種別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","歯科診療所の従事者数，年次・職種別","","",""
"0003078415","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","150","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J100","一般診療所数，診療所の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数，診療所の種類・開設者別","","",""
"0003078434","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","60","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J101","一般診療所数（重複計上），期間診療所等・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数（重複計上），期間診療所等・開設者別","","",""
"0003078435","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","45","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J102","一般診療所数，退院調整支援担当者の状況・：開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数，退院調整支援担当者の状況・：開設者別","","",""
"0003078344","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","256","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J103","一般診療所数（重複計上），救急医療体制・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数（重複計上），救急医療体制・開設者別","","",""
"0003078395","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","225","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J104","一般診療所数，夜間救急対応の可否・診療科目（主たる診療科目）別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数，夜間救急対応の可否・診療科目（主たる診療科目）別","","",""
"0003078345","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","220","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J105","一般診療所数，夜間救急対応の可否・診療科目（単科）別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数，夜間救急対応の可否・診療科目（単科）別","","",""
"0003078396","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","1215","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J106","一般診療所数（重複計上），委託・病床の有無・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数（重複計上），委託・病床の有無・開設者別","","",""
"0003078346","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","1368","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J107","一般診療所数（重複計上），表示診療時間・開設者・診療所の種類（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数（重複計上），表示診療時間・開設者・診療所の種類（再掲）別","","",""
"0003078416","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","135","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J108","一般診療所数（重複計上），専門外来の設置状況・病床の有無・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数（重複計上），専門外来の設置状況・病床の有無・開設者別","","",""
"0003078347","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-11-20","0","該当なし","270","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J109","一般診療所数，受動喫煙防止対策・病床の有無・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","一般診療所数，受動喫煙防止対策・病床の有無・開設者別","","",""
"0003070616","医療施設調査 平成２３年医療施設（静態・動態）調査 上巻","-","0","2012-12-20","0","該当なし","660","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J11","病院数，病院－病床の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２３年医療施設（静態・動態）調査","上巻","病院数，病院－病床の種類・開設者別","","",""
