"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0000150120","人口推計 平成9年10月1日現在推計人口","-","199710","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","R0502","[参考表]男女（３）人口及び人口増加（自然増・社会増・国籍の異動による純増）（平成８年１０月１日～９年９月３０日），日本人人口，全国・都道府県","02","人口・世帯","01","人口","人口推計","平成9年10月1日現在推計人口","[参考表]男女（３）人口及び人口増加（自然増・社会増・国籍の異動による純増）（平成８年１０月１日～９年９月３０日），日本人人口，全国・都道府県","","",""
"0000150121","人口推計 平成9年10月1日現在推計人口","-","199710","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","R06","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成８年１０月～９年９月），全国・都道府県","02","人口・世帯","01","人口","人口推計","平成9年10月1日現在推計人口","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成８年１０月～９年９月），全国・都道府県","","",""
"0000150122","人口推計 平成9年10月1日現在推計人口","-","199710","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","R07","[参考表]男女（３）都道府県間転出入者数－日本人（平成８年１０月～９年９月），全国・都道府県","02","人口・世帯","01","人口","人口推計","平成9年10月1日現在推計人口","[参考表]男女（３）都道府県間転出入者数－日本人（平成８年１０月～９年９月），全国・都道府県","","",""
"0000150123","人口推計 平成9年10月1日現在推計人口","-","199710","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","R08","[参考表]男女（３）出入国者数－日本人（平成８年１０月～９年９月），全国・都道府県","02","人口・世帯","01","人口","人口推計","平成9年10月1日現在推計人口","[参考表]男女（３）出入国者数－日本人（平成８年１０月～９年９月），全国・都道府県","","",""
"0000150124","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","736","2023-06-08","","00200524","人口推計","00200","総務省","001","年齢各歳（９２）、男女（３）人口及び性比－総人口・日本人人口、全国","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","年齢各歳（９２）、男女（３）人口及び性比－総人口・日本人人口、全国","","",""
"0000150125","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","1560","2023-06-08","","00200524","人口推計","00200","総務省","002","年齢５歳階級（４０）、男女（３）、月（１３）人口－総人口・日本人人口、全国","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","年齢５歳階級（４０）、男女（３）、月（１３）人口－総人口・日本人人口、全国","","",""
"0000150126","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","750","2023-06-08","","00200524","人口推計","00200","総務省","003","年齢５歳階級（５０）、男女（３）、年（５）人口－総人口（各年１０月１日現在）、全国","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","年齢５歳階級（５０）、男女（３）、年（５）人口－総人口（各年１０月１日現在）、全国","","",""
"0000150127","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","384","2023-06-08","","00200524","人口推計","00200","総務省","004","男女（３）人口及び性比－総人口・日本人人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","男女（３）人口及び性比－総人口・日本人人口、全国・都道府県","","",""
"0000150128","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","1440","2023-06-08","","00200524","人口推計","00200","総務省","005","男女（３）、年（５）人口－総人口・日本人人口（各年１０月１日現在）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","男女（３）、年（５）人口－総人口・日本人人口（各年１０月１日現在）、全国・都道府県","","",""
"0000150129","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","006","年（５）人口の割合－総人口（各年１０月１日現在）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","年（５）人口の割合－総人口（各年１０月１日現在）、全国・都道府県","","",""
"0000150130","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","007","年（５）人口増加率－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","年（５）人口増加率－総人口、全国・都道府県","","",""
"0000150131","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","008","年（５）自然増加率－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","年（５）自然増加率－総人口、全国・都道府県","","",""
"0000150132","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","009","年（５）社会増加率－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","年（５）社会増加率－総人口、全国・都道府県","","",""
"0000150133","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","2592","2023-06-08","","00200524","人口推計","00200","総務省","010","男女（３）、年齢５歳階級（１８）人口－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","男女（３）、年齢５歳階級（１８）人口－総人口、全国・都道府県","","",""
"0000150134","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","011","男女（３）、年齢（３）人口－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","男女（３）、年齢（３）人口－総人口、全国・都道府県","","",""
"0000150135","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","012","男女（３）、年齢（３）人口の割合－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","男女（３）、年齢（３）人口の割合－総人口、全国・都道府県","","",""
"0000150136","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","013","男女（３）年齢構造指数－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","男女（３）年齢構造指数－総人口、全国・都道府県","","",""
"0000150137","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","87","2023-06-08","","00200524","人口推計","00200","総務省","R01","[参考表]男女（３）人口及び人口増加－総人口・日本人人口・外国人人口、全国","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]男女（３）人口及び人口増加－総人口・日本人人口・外国人人口、全国","","",""
"0000150138","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","2538","2023-06-08","","00200524","人口推計","00200","総務省","R02","[参考表]年齢各歳（９４）、男女（３）人口・死亡者数・入国超過数及び国籍異動による純増－総人口・日本人人口、全国","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]年齢各歳（９４）、男女（３）人口・死亡者数・入国超過数及び国籍異動による純増－総人口・日本人人口、全国","","",""
"0000150139","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","150","2023-06-08","","00200524","人口推計","00200","総務省","R03","[参考表]年齢５歳階級（２５）、男女（３）死亡者数－日本人・外国人（平成９年１０月～１０年９月）、全国","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]年齢５歳階級（２５）、男女（３）死亡者数－日本人・外国人（平成９年１０月～１０年９月）、全国","","",""
"0000150140","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","252","2023-06-08","","00200524","人口推計","00200","総務省","R04","[参考表]年齢５歳階級（２１）、男女（３）出入国者数－日本人・外国人（平成９年１０月～１０年９月）、全国","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]年齢５歳階級（２１）、男女（３）出入国者数－日本人・外国人（平成９年１０月～１０年９月）、全国","","",""
"0000150141","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","720","2023-06-08","","00200524","人口推計","00200","総務省","R0501","[参考表]男女（３）総人口及び人口増加（自然増・社会増）－総人口・日本人人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]男女（３）総人口及び人口増加（自然増・社会増）－総人口・日本人人口、全国・都道府県","","",""
"0000150142","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","R0502","[参考表]男女（３）日本人人口及び人口増加（自然増・社会増・国籍異動による純増）－総人口・日本人人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]男女（３）日本人人口及び人口増加（自然増・社会増・国籍異動による純増）－総人口・日本人人口、全国・都道府県","","",""
"0000150143","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","R06","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成９年１０月～１０年９月）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成９年１０月～１０年９月）、全国・都道府県","","",""
"0000150144","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","R07","[参考表]男女（３）都道府県間転出入者数－日本人（平成９年１０月～１０年９月）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]男女（３）都道府県間転出入者数－日本人（平成９年１０月～１０年９月）、全国・都道府県","","",""
"0000150145","人口推計 平成10年10月1日現在推計人口","-","199810","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","R08","[参考表]男女（３）出入国者数－日本人（平成９年１０月～１０年９月）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成10年10月1日現在推計人口","[参考表]男女（３）出入国者数－日本人（平成９年１０月～１０年９月）、全国・都道府県","","",""
"0000150146","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","736","2023-06-08","","00200524","人口推計","00200","総務省","001","年齢各歳（９２）、男女（３）人口及び性比－総人口・日本人人口、全国","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","年齢各歳（９２）、男女（３）人口及び性比－総人口・日本人人口、全国","","",""
"0000150147","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","1560","2023-06-08","","00200524","人口推計","00200","総務省","002","年齢５歳階級（４０）、男女（３）、月（１３）人口－総人口・日本人人口、全国","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","年齢５歳階級（４０）、男女（３）、月（１３）人口－総人口・日本人人口、全国","","",""
"0000150148","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","750","2023-06-08","","00200524","人口推計","00200","総務省","003","年齢５歳階級（５０）、男女（３）、年（５）人口－総人口（各年１０月１日現在）、全国","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","年齢５歳階級（５０）、男女（３）、年（５）人口－総人口（各年１０月１日現在）、全国","","",""
"0000150149","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","384","2023-06-08","","00200524","人口推計","00200","総務省","004","男女（３）人口及び性比－総人口・日本人人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","男女（３）人口及び性比－総人口・日本人人口、全国・都道府県","","",""
"0000150150","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","1440","2023-06-08","","00200524","人口推計","00200","総務省","005","男女（３）、年（５）人口－総人口・日本人人口（各年１０月１日現在）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","男女（３）、年（５）人口－総人口・日本人人口（各年１０月１日現在）、全国・都道府県","","",""
"0000150151","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","006","年（５）人口の割合－総人口（各年１０月１日現在）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","年（５）人口の割合－総人口（各年１０月１日現在）、全国・都道府県","","",""
"0000150152","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","007","年（５）人口増加率－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","年（５）人口増加率－総人口、全国・都道府県","","",""
"0000150153","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","008","年（５）自然増加率－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","年（５）自然増加率－総人口、全国・都道府県","","",""
"0000150154","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","240","2023-06-08","","00200524","人口推計","00200","総務省","009","年（５）社会増加率－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","年（５）社会増加率－総人口、全国・都道府県","","",""
"0000150155","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","2592","2023-06-08","","00200524","人口推計","00200","総務省","010","男女（３）、年齢５歳階級（１８）人口－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","男女（３）、年齢５歳階級（１８）人口－総人口、全国・都道府県","","",""
"0000150156","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","011","男女（３）、年齢（３）人口－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","男女（３）、年齢（３）人口－総人口、全国・都道府県","","",""
"0000150157","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","012","男女（３）、年齢（３）人口の割合－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","男女（３）、年齢（３）人口の割合－総人口、全国・都道府県","","",""
"0000150158","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","013","男女（３）年齢構造指数－総人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","男女（３）年齢構造指数－総人口、全国・都道府県","","",""
"0000150159","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","87","2023-06-08","","00200524","人口推計","00200","総務省","R01","[参考表]男女（３）人口及び人口増加－総人口・日本人人口・外国人人口、全国","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]男女（３）人口及び人口増加－総人口・日本人人口・外国人人口、全国","","",""
"0000150160","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","2538","2023-06-08","","00200524","人口推計","00200","総務省","R02","[参考表]年齢各歳（９４）、男女（３）人口・死亡者数・入国超過数及び国籍異動による純増－総人口・日本人人口、全国","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]年齢各歳（９４）、男女（３）人口・死亡者数・入国超過数及び国籍異動による純増－総人口・日本人人口、全国","","",""
"0000150161","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","150","2023-06-08","","00200524","人口推計","00200","総務省","R03","[参考表]年齢５歳階級（２５）、男女（３）死亡者数－日本人・外国人（平成１０年１０月～１１年９月）、全国","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]年齢５歳階級（２５）、男女（３）死亡者数－日本人・外国人（平成１０年１０月～１１年９月）、全国","","",""
"0000150162","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","252","2023-06-08","","00200524","人口推計","00200","総務省","R04","[参考表]年齢５歳階級（２１）、男女（３）出入国者数－日本人・外国人（平成１０年１０月～１１年９月）、全国","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]年齢５歳階級（２１）、男女（３）出入国者数－日本人・外国人（平成１０年１０月～１１年９月）、全国","","",""
"0000150163","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","720","2023-06-08","","00200524","人口推計","00200","総務省","R0501","[参考表]男女（３）総人口及び人口増加（自然増・社会増）－総人口・日本人人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]男女（３）総人口及び人口増加（自然増・社会増）－総人口・日本人人口、全国・都道府県","","",""
"0000150164","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","864","2023-06-08","","00200524","人口推計","00200","総務省","R0502","[参考表]男女（３）日本人人口及び人口増加（自然増・社会増・国籍異動による純増）－総人口・日本人人口、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]男女（３）日本人人口及び人口増加（自然増・社会増・国籍異動による純増）－総人口・日本人人口、全国・都道府県","","",""
"0000150165","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","576","2023-06-08","","00200524","人口推計","00200","総務省","R06","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成１０年１０月～１１年９月）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]男女（３）出生児数・死亡者数－日本人・外国人（平成１０年１０月～１１年９月）、全国・都道府県","","",""
"0000150166","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","R07","[参考表]男女（３）都道府県間転出入者数－日本人（平成１０年１０月～１１年９月）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]男女（３）都道府県間転出入者数－日本人（平成１０年１０月～１１年９月）、全国・都道府県","","",""
"0000150167","人口推計 平成11年10月1日現在推計人口","-","199910","2007-10-03","0","該当なし","288","2023-06-08","","00200524","人口推計","00200","総務省","R08","[参考表]男女（３）出入国者数－日本人（平成１０年１０月～１１年９月）、全国・都道府県","02","人口・世帯","01","人口","人口推計","平成11年10月1日現在推計人口","[参考表]男女（３）出入国者数－日本人（平成１０年１０月～１１年９月）、全国・都道府県","","",""
"0003426414","人口推計 各月1日現在人口 概算値","月次","0","2021-12-20","0","全国","1134","2024-09-30","","00200524","人口推計","00200","総務省","001","概算値 年齢（５歳階級），男女，月別人口－総人口（各月１日現在）-平成27年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（５歳階級），男女，月別人口－総人口（各月１日現在）-平成27年国勢調査基準-","概算値","概算値",""
"0003443838","人口推計 各月1日現在人口 概算値","月次","0","2024-10-21","0","全国","2754","2024-10-21","","00200524","人口推計","00200","総務省","001","概算値 年齢（５歳階級），男女，月別人口－総人口（各月１日現在）-令和２年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（５歳階級），男女，月別人口－総人口（各月１日現在）-令和２年国勢調査基準-","概算値","概算値",""
"0003426416","人口推計 各月1日現在人口 概算値","月次","0","2021-12-20","0","全国","210","2024-09-30","","00200524","人口推計","00200","総務省","002","概算値 年齢（３区分），男女別割合－総人口（各月１日現在）-平成27年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（３区分），男女別割合－総人口（各月１日現在）-平成27年国勢調査基準-","概算値","概算値",""
"0003443839","人口推計 各月1日現在人口 概算値","月次","0","2024-10-21","0","全国","510","2024-10-21","","00200524","人口推計","00200","総務省","002","概算値 年齢（３区分），男女別割合－総人口（各月１日現在）-令和２年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（３区分），男女別割合－総人口（各月１日現在）-令和２年国勢調査基準-","概算値","概算値",""
"0003425734","人口推計 各月1日現在人口 確定値","月次","0","2021-12-20","0","全国","810","2024-09-30","","00200524","人口推計","00200","総務省","003","確定値 年齢（５歳階級），男女，月別人口－総人口，日本人人口 （各月１日現在）-平成27年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（５歳階級），男女，月別人口－総人口，日本人人口 （各月１日現在）-平成27年国勢調査基準-","確定値","確定値",""
"0003443840","人口推計 各月1日現在人口 確定値","月次","0","2024-10-21","0","全国","6966","2024-10-21","","00200524","人口推計","00200","総務省","003","確定値 年齢（５歳階級），男女，月別人口－総人口，日本人人口 （各月１日現在）-令和２年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（５歳階級），男女，月別人口－総人口，日本人人口 （各月１日現在）-令和２年国勢調査基準-","確定値","確定値",""
"0003425736","人口推計 各月1日現在人口 確定値","月次","0","2021-12-20","0","全国","150","2024-09-30","","00200524","人口推計","00200","総務省","004","確定値 年齢（３区分），男女別割合－総人口，日本人人口 （各月１日現在）-平成27年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（３区分），男女別割合－総人口，日本人人口 （各月１日現在）-平成27年国勢調査基準-","確定値","確定値",""
"0003443841","人口推計 各月1日現在人口 確定値","月次","0","2024-10-21","0","全国","1290","2024-10-21","","00200524","人口推計","00200","総務省","004","確定値 年齢（３区分），男女別割合－総人口，日本人人口 （各月１日現在）-令和２年国勢調査基準-","02","人口・世帯","01","人口","人口推計","各月1日現在人口","年齢（３区分），男女別割合－総人口，日本人人口 （各月１日現在）-令和２年国勢調査基準-","確定値","確定値",""
"0003448228","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","2244","2024-04-12","","00200524","人口推計","00200","総務省","001","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口","令和２年国勢調査基準","","統計表"
"0003448229","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","5994","2024-09-30","","00200524","人口推計","00200","総務省","002","年齢（５歳階級），男女，月別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（５歳階級），男女，月別人口－総人口，日本人人口","令和２年国勢調査基準","","統計表"
"0003448230","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","1134","2024-09-30","","00200524","人口推計","00200","総務省","003","年齢（５歳階級），男女別人口及び割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（５歳階級），男女別人口及び割合－総人口","令和２年国勢調査基準","","統計表"
"0003448231","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","768","2024-04-12","","00200524","人口推計","00200","総務省","004","都道府県，男女別人口及び人口性比－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別人口及び人口性比－総人口，日本人人口","令和２年国勢調査基準","","統計表"
"0003448232","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","2016","2024-09-30","","00200524","人口推計","00200","総務省","005","都道府県，男女別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別人口－総人口，日本人人口","令和２年国勢調査基準","","統計表"
"0003448233","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","336","2024-09-30","","00200524","人口推計","00200","総務省","006","都道府県別人口の割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別人口の割合－総人口","令和２年国勢調査基準","","統計表"
"0003448234","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","336","2024-09-30","","00200524","人口推計","00200","総務省","007","都道府県別人口増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別人口増減率－総人口","令和２年国勢調査基準","","統計表"
"0003448235","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","336","2024-09-30","","00200524","人口推計","00200","総務省","008","都道府県別自然増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別自然増減率－総人口","令和２年国勢調査基準","","統計表"
"0003448236","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","336","2024-09-30","","00200524","人口推計","00200","総務省","009","都道府県別社会増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別社会増減率－総人口","令和２年国勢調査基準","","統計表"
"0003448237","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","21888","2024-09-30","","00200524","人口推計","00200","総務省","010","都道府県，年齢（5歳階級），男女別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（5歳階級），男女別人口－総人口，日本人人口","令和２年国勢調査基準","","統計表"
"0003448225","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","5184","2024-09-30","","00200524","人口推計","00200","総務省","011","都道府県，年齢（3区分），男女別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（3区分），男女別人口－総人口，日本人人口","令和２年国勢調査基準","","統計表"
"0003448226","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","5184","2024-09-30","","00200524","人口推計","00200","総務省","012","都道府県，年齢（3区分），男女別人口の割合－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（3区分），男女別人口の割合－総人口，日本人人口","令和２年国勢調査基準","","統計表"
"0003448218","人口推計 各年10月1日現在人口 令和２年国勢調査基準 統計表","年次","0","2024-04-12","0","該当なし","1728","2024-09-30","","00200524","人口推計","00200","総務省","013","都道府県，男女別年齢構造指数－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別年齢構造指数－総人口","令和２年国勢調査基準","","統計表"
"0003448219","人口推計 各年10月1日現在人口 令和２年国勢調査基準 参考表","年次","202110","2022-04-15","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","令和２年国勢調査基準","","参考表"
"0004001640","人口推計 各年10月1日現在人口 令和２年国勢調査基準 参考表","年次","202210","2023-04-12","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","令和２年国勢調査基準","","参考表"
