"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003156388","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問9　住み替え前の住宅の種類 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問9　住み替え前の住宅の種類","住宅の建て方",""
"0003156389","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","536","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問11　住み替え前の住宅の取得時期 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問11　住み替え前の住宅の取得時期","地域",""
"0003156390","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","268","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問11　住み替え前の住宅の取得時期 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問11　住み替え前の住宅の取得時期","住宅の建て方",""
"0003156405","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","628","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問3　住宅選択理由　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問3　住宅選択理由　（複数回答）","地域",""
"0003156406","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","314","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問3　住宅選択理由　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問3　住宅選択理由　（複数回答）","住宅の建て方",""
"0003156407","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","448","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問3-1　設備等に関する選択理由　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問3-1　設備等に関する選択理由　（複数回答）","地域",""
"0003156408","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","336","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問10　住み替え前の住宅の月額家賃 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問10　住み替え前の住宅の月額家賃","地域",""
"0003156424","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問6　物件に関する情報収集方法　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問6　物件に関する情報収集方法　（複数回答）","住宅の建て方",""
"0003156425","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問7　敷地の権利関係 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問7　敷地の権利関係","地域",""
"0003156426","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問7　敷地の権利関係 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問7　敷地の権利関係","住宅の建て方",""
"0003156427","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問8　設計図書の有無 設計図書の引き渡しがあった 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問8　設計図書の有無","設計図書の引き渡しがあった","地域"
"0003156428","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問8　設計図書の有無 設計図書の引き渡しがあった 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問8　設計図書の有無","設計図書の引き渡しがあった","住宅の建て方"
"0003156429","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問10　住み替え前の住宅の月額家賃 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問10　住み替え前の住宅の月額家賃","住宅の建て方",""
"0003156440","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","280","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問12　住み替え前の住宅の処分方法 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問12　住み替え前の住宅の処分方法","地域",""
"0003156441","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","140","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問12　住み替え前の住宅の処分方法 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問12　住み替え前の住宅の処分方法","住宅の建て方",""
"0003156442","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問12-1　住み替え前の住宅の売却損益 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問12-1　住み替え前の住宅の売却損益","地域",""
"0003156444","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-5　省エネ設備　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-5　省エネ設備　（複数回答）","住宅の建て方",""
"0003156445","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-7　通勤時間 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-7　通勤時間","地域",""
"0003156446","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","504","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問15　世帯主の年齢 住宅取得回数 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問15　世帯主の年齢","住宅取得回数","住宅の建て方"
"0003156447","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","1260","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問18　世帯年収 世帯主の年齢 住宅取得回数","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問18　世帯年収","世帯主の年齢","住宅取得回数"
"0003156448","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","196","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金　機関への返済期間 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金　機関への返済期間","住宅の建て方",""
"0003156449","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","280","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20-1　購入資金　贈与した親の年齢 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20-1　購入資金　贈与した親の年齢","地域",""
"0003156450","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","96","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問21-2　住宅ローン減税適用の有無 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問21-2　住宅ローン減税適用の有無","地域",""
"0003156451","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","196","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問22　民間金融機関借入金の金利タイプ　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問22　民間金融機関借入金の金利タイプ　（複数回答）","住宅の建て方",""
"0003156460","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問12-1　住み替え前の住宅の売却損益 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問12-1　住み替え前の住宅の売却損益","住宅の建て方",""
"0003156461","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","448","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-4　高齢者対応設備　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-4　高齢者対応設備　（複数回答）","地域",""
"0003156462","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","544","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-4　高齢者対応設備　（複数回答） 高齢者の有無 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-4　高齢者対応設備　（複数回答）","高齢者の有無","住宅の建て方"
"0003156463","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-7　通勤時間 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-7　通勤時間","住宅の建て方",""
"0003156464","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","392","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問19　居住人数 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問19　居住人数","地域",""
"0003156465","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問19　高齢者がいる世帯の内訳 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問19　高齢者がいる世帯の内訳","住宅の建て方",""
"0003156466","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","392","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金の内訳　借入金 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金の内訳　借入金","地域",""
"0003156467","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金　返済期間 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金　返済期間","住宅の建て方",""
"0003156468","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","392","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金　機関への返済期間 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金　機関への返済期間","地域",""
"0003156469","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","140","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20-1　購入資金　贈与した親の年齢 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20-1　購入資金　贈与した親の年齢","住宅の建て方",""
"0003156481","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-2　延べ床面積 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-2　延べ床面積","住宅の建て方",""
"0003156482","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-3　敷地面積 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-3　敷地面積","住宅の建て方",""
"0003156483","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-6　住み替え前の借地権 定期借地 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-6　住み替え前の借地権","定期借地","地域"
"0003156484","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問14　住み替え前の居住地 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問14　住み替え前の居住地","地域",""
"0003156485","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問14　住み替え前の居住地 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問14　住み替え前の居住地","住宅の建て方",""
"0003156486","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","336","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問17　世帯主の勤続年数 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問17　世帯主の勤続年数","地域",""
"0003156487","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","756","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問18　世帯年収 住宅取得回数 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問18　世帯年収","住宅取得回数","住宅の建て方"
"0003156488","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","196","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問19　居住人数 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問19　居住人数","住宅の建て方",""
"0003156489","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問19　高齢者の有無 高齢者が住んでいる 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問19　高齢者の有無","高齢者が住んでいる","地域"
"0003156490","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問19　高齢者の有無 高齢者が住んでいる 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問19　高齢者の有無","高齢者が住んでいる","住宅の建て方"
"0003156491","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問19　高齢者がいる世帯の内訳 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問19　高齢者がいる世帯の内訳","地域",""
"0003156492","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","336","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金 住宅取得回数 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金","住宅取得回数","住宅の建て方"
"0003156493","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","392","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問22　民間金融機関借入金の金利タイプ　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問22　民間金融機関借入金の金利タイプ　（複数回答）","地域",""
"0003156500","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-2　延べ床面積 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-2　延べ床面積","地域",""
"0003156501","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-3　敷地面積 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-3　敷地面積","地域",""
"0003156502","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-5　省エネ設備　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-5　省エネ設備　（複数回答）","地域",""
"0003156503","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-6　住み替え前の借地権 定期借地 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-6　住み替え前の借地権","定期借地","住宅の建て方"
"0003156520","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","336","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問15　世帯主の年齢 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問15　世帯主の年齢","地域",""
"0003156521","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","504","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問16　世帯主の職業 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問16　世帯主の職業","地域",""
"0003156522","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","252","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問16　世帯主の職業 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問16　世帯主の職業","住宅の建て方",""
"0003156523","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問17　世帯主の勤続年数 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問17　世帯主の勤続年数","住宅の建て方",""
"0003156524","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","504","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問18　世帯年収 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問18　世帯年収","地域",""
"0003156525","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金","地域",""
"0003156526","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","280","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金の内訳　自己資金 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金の内訳　自己資金","地域",""
"0003156527","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","140","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金の内訳　自己資金 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金の内訳　自己資金","住宅の建て方",""
"0003156528","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","196","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金の内訳　借入金 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金の内訳　借入金","住宅の建て方",""
"0003156529","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","336","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　購入資金　返済期間 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　購入資金　返済期間","地域",""
"0003156540","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　住宅ローンの有無 住宅ローンがある 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　住宅ローンの有無","住宅ローンがある","地域"
"0003156541","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問20　住宅ローンの有無 住宅ローンがある 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問20　住宅ローンの有無","住宅ローンがある","住宅の建て方"
"0003156542","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問21-3　住宅ローンの負担感 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問21-3　住宅ローンの負担感","地域",""
"0003156560","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問21-1　住宅ローン年間返済額 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問21-1　住宅ローン年間返済額","地域",""
"0003156561","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問21-1　住宅ローン年間返済額 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問21-1　住宅ローン年間返済額","住宅の建て方",""
"0003156562","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","48","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問21-2　住宅ローン減税適用の有無 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問21-2　住宅ローン減税適用の有無","住宅の建て方",""
"0003156563","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問21-3　住宅ローンの負担感 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問21-3　住宅ローンの負担感","住宅の建て方",""
"0003156640","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23　民間金融機関への融資申込の有無 申し込みをした 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23　民間金融機関への融資申込の有無","申し込みをした","地域"
"0003156641","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23　民間金融機関への融資申込の有無 申し込みをした 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23　民間金融機関への融資申込の有無","申し込みをした","住宅の建て方"
