"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE"
"0001897249","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 岩手県","年次","201901-201912","2021-12-24","0","該当なし","60","2021-12-24","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けられた集落営農の構成員・従業員数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けられた集落営農の構成員・従業員数","","","岩手県",""
"0001897250","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 岩手県","年次","201901-201912","2021-12-24","0","該当なし","60","2021-12-24","","00500238","集落営農実態調査","00500","農林水産省","6","集落営農数（詳細） 規約・定款の整備状況別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","規約・定款の整備状況別集落営農数　","","","","岩手県",""
"0001897251","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 岩手県","年次","201901-201912","2021-12-24","0","該当なし","140","2021-12-24","","00500238","集落営農実態調査","00500","農林水産省","7","集落営農数（詳細） 集落営農を構成する農業集落数別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落営農を構成する農業集落数別集落営農数　","","","","岩手県",""
"0001897252","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 岩手県","年次","201901-201912","2021-12-24","0","該当なし","200","2021-12-24","","00500238","集落営農実態調査","00500","農林水産省","8","集落営農数（詳細） 構成農家数別集落営農数及び認定農業者が参加している集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数別集落営農数及び認定農業者が参加している集落営農数","","","","岩手県",""
"0001897253","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 岩手県","年次","201901-201912","2021-12-24","0","該当なし","160","2021-12-24","","00500238","集落営農実態調査","00500","農林水産省","9","集落営農数（詳細） 構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","","","","岩手県",""
"0001897243","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 岩手県","年次","201901-201912","2021-12-24","0","該当なし","25","2021-12-24","","00500238","集落営農実態調査","00500","農林水産省","","","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数","集落営農数","","","","岩手県","集落営農数 集落営農数"
"0001897265","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","217","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","1","集落営農数（詳細） 組織形態別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","組織形態別集落営農数　","","","","宮城県",""
"0001897275","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","217","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","10","集落営農数（詳細） 主たる従事者数別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","主たる従事者数別集落営農数","","","","宮城県",""
"0001897276","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積規模別","","","宮城県",""
"0001897277","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 農作業受託面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","農作業受託面積規模別","","","宮城県",""
"0001897278","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積＋農作業受託面積規模別　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積＋農作業受託面積規模別　","","","宮城県",""
"0001897279","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","12","集落営農数（詳細） 集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","","","","宮城県",""
"0001897280","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","13","集落営農数（詳細） 集落内の田面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の田面積割合別集落営農数","","","","宮城県",""
"0001897281","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","217","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","14","集落営農数（詳細） 集落内の畑面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の畑面積割合別集落営農数","","","","宮城県",""
"0001897282","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","341","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","15","集落営農数（詳細） 活動内容別集落営農数(複数回答）　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","活動内容別集落営農数(複数回答）　","","","","宮城県",""
"0001897283","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","16","集落営農数（詳細） 経理の共同化の状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","経理の共同化の状況別集落営農数","","","","宮城県",""
"0001897284","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","155","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","17","集落営農数（詳細） 現況集積面積、構成農家数等","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積、構成農家数等","","","","宮城県",""
"0001897266","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","434","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","2","集落営農数（詳細） 農業経営を営む法人となる計画の策定状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","農業経営を営む法人となる計画の策定状況別集落営農数","","","","宮城県",""
"0001897267","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","279","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","3","集落営農数（詳細） 設立年次別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","設立年次別集落営農数","","","","宮城県",""
"0001897268","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","93","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","4","集落営農数（詳細） 経営所得安定対策への加入状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","経営所得安定対策への加入状況別集落営農数","","","","宮城県",""
"0001897269","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","93","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けの有無別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けの有無別","","","宮城県",""
"0001897270","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","93","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けられた集落営農の構成員・従業員数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けられた集落営農の構成員・従業員数","","","宮城県",""
"0001897271","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","93","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","6","集落営農数（詳細） 規約・定款の整備状況別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","規約・定款の整備状況別集落営農数　","","","","宮城県",""
"0001897272","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","217","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","7","集落営農数（詳細） 集落営農を構成する農業集落数別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落営農を構成する農業集落数別集落営農数　","","","","宮城県",""
"0001897273","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","310","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","8","集落営農数（詳細） 構成農家数別集落営農数及び認定農業者が参加している集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数別集落営農数及び認定農業者が参加している集落営農数","","","","宮城県",""
"0001897274","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","9","集落営農数（詳細） 構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","","","","宮城県",""
"0001897264","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 宮城県","年次","201901-201912","2021-12-24","0","該当なし","33","2022-01-11","","00500238","集落営農実態調査","00500","農林水産省","","","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数","集落営農数","","","","宮城県","集落営農数 集落営農数"
"0001897286","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","154","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","1","集落営農数（詳細） 組織形態別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","組織形態別集落営農数　","","","","秋田県",""
"0001897296","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","154","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","10","集落営農数（詳細） 主たる従事者数別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","主たる従事者数別集落営農数","","","","秋田県",""
"0001897297","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","176","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積規模別","","","秋田県",""
"0001897298","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","176","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 農作業受託面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","農作業受託面積規模別","","","秋田県",""
"0001897299","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","176","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積＋農作業受託面積規模別　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積＋農作業受託面積規模別　","","","秋田県",""
"0001897300","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","176","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","12","集落営農数（詳細） 集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","","","","秋田県",""
"0001897301","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","176","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","13","集落営農数（詳細） 集落内の田面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の田面積割合別集落営農数","","","","秋田県",""
"0001897302","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","154","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","14","集落営農数（詳細） 集落内の畑面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の畑面積割合別集落営農数","","","","秋田県",""
"0001897303","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","242","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","15","集落営農数（詳細） 活動内容別集落営農数(複数回答）　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","活動内容別集落営農数(複数回答）　","","","","秋田県",""
"0001897304","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","176","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","16","集落営農数（詳細） 経理の共同化の状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","経理の共同化の状況別集落営農数","","","","秋田県",""
"0001897305","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","110","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","17","集落営農数（詳細） 現況集積面積、構成農家数等","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積、構成農家数等","","","","秋田県",""
"0001897287","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","308","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","2","集落営農数（詳細） 農業経営を営む法人となる計画の策定状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","農業経営を営む法人となる計画の策定状況別集落営農数","","","","秋田県",""
"0001897288","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","198","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","3","集落営農数（詳細） 設立年次別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","設立年次別集落営農数","","","","秋田県",""
"0001897289","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","66","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","4","集落営農数（詳細） 経営所得安定対策への加入状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","経営所得安定対策への加入状況別集落営農数","","","","秋田県",""
"0001897290","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","66","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けの有無別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けの有無別","","","秋田県",""
"0001897291","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","66","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けられた集落営農の構成員・従業員数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けられた集落営農の構成員・従業員数","","","秋田県",""
"0001897292","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","66","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","6","集落営農数（詳細） 規約・定款の整備状況別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","規約・定款の整備状況別集落営農数　","","","","秋田県",""
"0001897293","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","154","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","7","集落営農数（詳細） 集落営農を構成する農業集落数別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落営農を構成する農業集落数別集落営農数　","","","","秋田県",""
"0001897294","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","220","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","8","集落営農数（詳細） 構成農家数別集落営農数及び認定農業者が参加している集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数別集落営農数及び認定農業者が参加している集落営農数","","","","秋田県",""
"0001897295","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","176","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","9","集落営農数（詳細） 構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","","","","秋田県",""
"0001897285","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 秋田県","年次","201901-201912","2021-12-24","0","該当なし","25","2022-01-18","","00500238","集落営農実態調査","00500","農林水産省","","","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数","集落営農数","","","","秋田県","集落営農数 集落営農数"
"0001897307","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","217","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","1","集落営農数（詳細） 組織形態別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","組織形態別集落営農数　","","","","山形県",""
"0001897317","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","217","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","10","集落営農数（詳細） 主たる従事者数別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","主たる従事者数別集落営農数","","","","山形県",""
"0001897318","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積規模別","","","山形県",""
"0001897319","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 農作業受託面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","農作業受託面積規模別","","","山形県",""
"0001897320","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積＋農作業受託面積規模別　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積＋農作業受託面積規模別　","","","山形県",""
"0001897321","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","12","集落営農数（詳細） 集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","","","","山形県",""
"0001897322","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","13","集落営農数（詳細） 集落内の田面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の田面積割合別集落営農数","","","","山形県",""
"0001897323","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","217","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","14","集落営農数（詳細） 集落内の畑面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の畑面積割合別集落営農数","","","","山形県",""
"0001897324","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","341","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","15","集落営農数（詳細） 活動内容別集落営農数(複数回答）　","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","活動内容別集落営農数(複数回答）　","","","","山形県",""
"0001897325","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","248","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","16","集落営農数（詳細） 経理の共同化の状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","経理の共同化の状況別集落営農数","","","","山形県",""
"0001897326","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","155","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","17","集落営農数（詳細） 現況集積面積、構成農家数等","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積、構成農家数等","","","","山形県",""
"0001897308","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","434","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","2","集落営農数（詳細） 農業経営を営む法人となる計画の策定状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","農業経営を営む法人となる計画の策定状況別集落営農数","","","","山形県",""
"0001897309","集落営農実態調査 確報 平成31年集落営農実態調査市町村別統計 山形県","年次","201901-201912","2021-12-24","0","該当なし","279","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","3","集落営農数（詳細） 設立年次別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","平成31年集落営農実態調査市町村別統計","集落営農数（詳細）","設立年次別集落営農数","","","","山形県",""
