"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE"
"0003406370","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","2367","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表　株式の取得状況　取得株式会社数・金額","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　株式の取得状況　取得株式会社数・金額","総合農協統計表","","","","※　有限会社については、会社法の施行に伴い株式会社にみなされることから、2005事業年度以前の集計データについては、株式会社数＋有限会社数とした。","",""
"0003406371","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","8678","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表　株式の取得状況　子会社の業種","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　株式の取得状況　子会社の業種","総合農協統計表","","","","※　有限会社については、会社法の施行に伴い株式会社にみなされることから、2005事業年度以前の集計データについては、株式会社数＋有限会社数とした。","",""
"0003406372","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","5523","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表　子会社の経営状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　子会社の経営状況","総合農協統計表","","","","","",""
"0003406373","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","7890","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表　払込済出資金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　払込済出資金金額別組合数","総合農協統計表","","","","","",""
"0003406374","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","9466","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表　貯金年度末残高金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　貯金年度末残高金額別組合数","総合農協統計表","","","","","",""
"0003406375","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","5406","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表　退職給付債務等の状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　退職給付債務等の状況","総合農協統計表","","","","※　「うち確定給付企業年金制度による積立金」は2012事業年度より変更、2011事業年度までは「うち適格退職者年金制度による積立金」と記載。","",""
"0003411014","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","8768","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第２部農業地帯別組織規模別統計表　組織規模別集計 貸借対照表中の主要勘定　人数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","貸借対照表中の主要勘定　人数規模別","総合農協統計表","","","","注１　端数処理（千円未満）等のため、各勘定科目とその内訳が一致しない。<BR>注２　「うち当期剰余金」の額には、当期未処分剰余金（又は当期未処理損失金）を計上していない組合の当期剰余金又は当期損失金を含めている。","",""
"0003411015","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","6528","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第２部農業地帯別組織規模別統計表　組織規模別集計 貸借対照表中の主要勘定　戸数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","貸借対照表中の主要勘定　戸数規模別","総合農協統計表","","","","（注1）端数処理（千円未満）等のため、各勘定科目とその内訳が一致しない。<br>（注2）「うち当期剰余金」の額には、当期未処分剰余金（又は当期未処理損失金）を計上していない組合の当期剰余金又は当期損失金を含めている。","",""
"0003411016","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","9560","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第２部農業地帯別組織規模別統計表　農業地帯別集計 貸借対照表中の主要勘定","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","貸借対照表中の主要勘定","総合農協統計表","","","","注１　端数処理（千円未満）等のため、各勘定科目とその内訳が一致しない。<BR>注２　「うち当期剰余金」の額には、当期未処分剰余金（又は当期未処理損失金）を計上していない組合の当期剰余金又は当期損失金を含めている。","",""
"0003388277","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1903","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　貸借対照表　有限会社への出資状況　子会社の業種","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　有限会社への出資状況　子会社の業種","総合農協統計表","","","","","",""
"0003388286","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","61649","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　事業総利益","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　事業総利益","総合農協統計表","","","","※　信用事業費用の「その他経常費用」の「うち貸倒引当金戻入益」については、2011事業年度より調査対象とした。<BR>※　共済事業費用の「その他の費用」の「うち貸倒引当金戻入益」については、2011事業年度より調査対象とした。<BR>※　購買事業費用の「その他の費用」の「うち貸倒引当金戻入益」については、2011事業年度より調査対象とした。<BR>※　販売事業費用の「その他の費用」の「うち貸倒引当金戻入益」については、2011事業年度より調査対象とした。","",""
"0003388287","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","5411","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　事業管理費","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　事業管理費","総合農協統計表","","","","注　債権回収業務の集約に伴い、固定化債券回収に係る事業管理費相当額を特別損失に振替計上処理しているため、その他費用がマイナス表示となっているものがある。","",""
"0003388291","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","5515","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　特別損失","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　特別損失","総合農協統計表","","","","","",""
"0003388295","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","9467","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　当期剰余金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　当期剰余金金額別組合数","総合農協統計表","","","","","",""
"0003388296","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","7890","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　当期損失金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　当期損失金金額別組合数","総合農協統計表","","","","","",""
"0003388301","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","3156","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　剰余金処分における出資配当率別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　剰余金処分における出資配当率別組合数","総合農協統計表","","","","注　配当なしの組合には損失金計上組合等を含む。","",""
"0003406377","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","5177","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　事業外収益","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　事業外収益","総合農協統計表","","","","※　「貸倒引当金戻入益」及び「償却債権取立益」については、2010事業年度は「特別利益」で計上していたが、平成23年度より「事業外収益」で計上している。<BR>注　債権回収業務の集約に伴い、固定化債券回収に係る事業管理費相当額を特別損失に振替計上処理しているため、その他費用がマイナス表示となっているものがある。","",""
"0003406378","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","4118","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　事業外費用","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　事業外費用","総合農協統計表","","","","","",""
"0003406379","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1578","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　法人税、住民税及び事業税等","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　法人税、住民税及び事業税等","総合農協統計表","","","","","",""
"0003406380","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","14314","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　勘定科目の内訳","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　勘定科目の内訳","総合農協統計表","","","","※　退職給付費用会計を導入していない場合は、「退職給与金」-「退職給付引当金戻入」＋「退職金共済等掛金」-「退職給付引当金戻入」＋「退職給付引当金繰入」により算出し、計上した。<BR>　　債権回収業務の集約に伴い、固定化債券回収に係る事業管理費相当額を特別損失に振替計上処理しているため、その他費用がマイナス表示となっているものがある。","",""
"0003406381","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","3945","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　当期未処分剰余金の内訳","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　当期未処分剰余金の内訳","総合農協統計表","","","","","",""
"0003406382","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","9468","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　剰余金の処分状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　剰余金の処分状況","総合農協統計表","","","","","",""
"0003406383","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","3945","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　当期未処理損失金の内訳","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　当期未処理損失金の内訳","総合農協統計表","","","","","",""
"0003407049","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","5229","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　特別利益","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　特別利益","総合農協統計表","","","","※　2010事業年度以前の「特別利益」については、「貸倒引当金戻入益」及び「償却債権取立益」が含まれているため、内訳と一致しない。","",""
"0003408615","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","3260","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　総括表","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　総括表","総合農協統計表","","","","注　端数処理（千円未満）のため、各勘定科目とその内訳が一致しない。","",""
"0003408655","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","16625","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書　損失金の処理状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書　損失金の処理状況","総合農協統計表","","","","","",""
"0003410831","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","519","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　貸借対照表　有限会社への出資状況　出資有限会社数・金額","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表　有限会社への出資状況　出資有限会社数・金額","総合農協統計表","","","","","",""
"0003388369","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","720","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　農業地帯別集計 職員給与状況　新卒者初任給の平均金額","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","職員給与状況　新卒者初任給の平均金額","総合農協統計表","","","","","",""
"0003406425","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1920","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　組織規模別集計 職員給与状況　平均給与（調査年度９月末）　人数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員給与状況　平均給与（調査年度９月末）　人数規模別","総合農協統計表","","","","","",""
"0003406431","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","15322","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第１部都道府県別統計表 財務　諸税","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　諸税","総合農協統計表","","","","注　2007事業年度から消費税の欄を追加している。","",""
"0003407434","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","420","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　農業地帯別集計 職員給与状況　退職金","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","職員給与状況　退職金","総合農協統計表","","","","","",""
"0003407435","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","384","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　組織規模別集計 職員給与状況　退職金　人数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員給与状況　退職金　人数規模別","総合農協統計表","","","","","",""
"0003407444","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","2100","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　農業地帯別集計 職員給与状況　平均給与（調査年度９月末）","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","職員給与状況　平均給与（調査年度９月末）","総合農協統計表","","","","","",""
"0003411042","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1680","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　農業地帯別集計 職員給与状況（新卒者採用組合数/新卒者採用者数）","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","職員給与状況（新卒者採用組合数/新卒者採用者数）","総合農協統計表","","","","","",""
"0003411043","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1536","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　組織規模別集計 職員給与状況（新卒者採用組合数/新卒者採用者数）　人数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員給与状況（新卒者採用組合数/新卒者採用者数）　人数規模別","総合農協統計表","","","","","",""
"0003411098","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1440","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　組織規模別集計 職員給与状況　平均給与（調査年度９月末）　戸数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員給与状況　平均給与（調査年度９月末）　戸数規模別","総合農協統計表","","","","","",""
"0003411099","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","288","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　組織規模別集計 職員給与状況　退職金　戸数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員給与状況　退職金　戸数規模別","総合農協統計表","","","","","",""
"0003411100","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1152","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　組織規模別集計 職員給与状況（新卒者採用組合数/新卒者採用者数）　戸数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員給与状況（新卒者採用組合数/新卒者採用者数）　戸数規模別","総合農協統計表","","","","","",""
"0003411535","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","1168","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","8","第２部農業地帯別組織規模別統計表　組織規模別集計 職員給与状況　新卒者初任給の平均金額","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員給与状況　新卒者初任給の平均金額","総合農協統計表","","","","","",""
"0003388310","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","5828","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第１部都道府県別統計表 財務　職員給与　定年制採用状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　職員給与　定年制採用状況","総合農協統計表","","","","","",""
"0003388370","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","390","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第２部農業地帯別組織規模別統計表　農業地帯別集計 労働時間状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","労働時間状況","総合農協統計表","","","","","",""
"0003388393","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","160","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第２部農業地帯別組織規模別統計表　組織規模別集計 労働時間状況　人数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","労働時間状況　人数規模別","総合農協統計表","","","","","",""
"0003406385","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","14094","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第１部都道府県別統計表 財務　職員給与　平均給与（調査年度９月末）","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　職員給与　平均給与（調査年度９月末）","総合農協統計表","","","","","",""
"0003406387","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","3875","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第１部都道府県別統計表 財務　職員給与　退職金（平均）","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　職員給与　退職金（平均）","総合農協統計表","","","","","",""
"0003407977","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","384","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第２部農業地帯別組織規模別統計表　組織規模別集計 定年制採用状況　人数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","定年制採用状況　人数規模別","総合農協統計表","","","","","",""
"0003410943","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","420","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第２部農業地帯別組織規模別統計表　農業地帯別集計 定年制採用状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","定年制採用状況","総合農協統計表","","","","","",""
"0003411037","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","12400","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第１部都道府県別統計表 財務　職員給与　新卒者（新卒者採用組合数/新卒者採用者数）","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　職員給与　新卒者（新卒者採用組合数/新卒者採用者数）","総合農協統計表","","","","","",""
"0003411044","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","7023","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第１部都道府県別統計表 財務　職員給与（勤務延長制度の状況/再雇用制度の状況）","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　職員給与（勤務延長制度の状況/再雇用制度の状況）","総合農協統計表","","","","","",""
"0003411108","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","320","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第２部農業地帯別組織規模別統計表　組織規模別集計 定年制採用状況　戸数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","定年制採用状況　戸数規模別","総合農協統計表","","","","","",""
"0003411339","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","464","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","9","第２部農業地帯別組織規模別統計表　組織規模別集計 労働時間状況　戸数規模別","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","労働時間状況　戸数規模別","総合農協統計表","","","","","",""
"0003388169","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","6014","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","","","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","調査状況","総合農協統計表","","","","※１　2003年度の集計組合数の「岐阜県」は、２県にまたがる１組合を含む。<BR>※２　2004年度の集計組合数の「長野県」は、２県にまたがる１組合を含む。","","第１部都道府県別統計表 調査状況"
"0003388170","農業協同組合及び同連合会一斉調査 確報 総合農協統計表","年度次","0","2020-03-04","0","該当なし","10257","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","","","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","事業年度","総合農協統計表","","","","","","第１部都道府県別統計表 事業年度"
"0003404337","農業協同組合及び同連合会一斉調査 確報 専門農協統計表","年度次","0","2020-03-04","0","該当なし","8600","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","1","調査票集計状況（都道府県別・業種別） 調査票集計状況（都道府県別・業種別）","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","調査票集計状況（都道府県別・業種別）","調査票集計状況（都道府県別・業種別）","専門農協統計表","","","","","",""
"0003404338","農業協同組合及び同連合会一斉調査 確報 専門農協統計表","年度次","0","2020-03-04","0","該当なし","2269","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","1","業種別集計表 組合員数及び役職員数　組合員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","業種別集計表","組合員数及び役職員数　組合員数","専門農協統計表","","","","","",""
