"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003157830","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","63","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 主な管理者（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","主な管理者（6区分）",""
"0003157831","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","49","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 管理の頻度（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","管理の頻度（5区分）",""
"0003157843","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","35","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 市町村の属性（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","市町村の属性（4区分）",""
"0003157844","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","42","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 構造（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","構造（5区分）",""
"0003157845","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","49","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 敷地に接している道路の幅員（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","敷地に接している道路の幅員（6区分）",""
"0003157846","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","70","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 所有者の年齢（7区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","所有者の年齢（7区分）",""
"0003157847","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","77","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 利用状況（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","利用状況（8区分）",""
"0003157860","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","49","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","38","７　今後5年程度のうちの利用意向・内容及びその理由等 今後の利用内容（5区分） 住宅を取得した経緯（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","今後の利用内容（5区分）","住宅を取得した経緯（4区分）",""
"0003157832","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","100","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 市町村の属性（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","市町村の属性（4区分）",""
"0003157833","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","140","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 敷地に接している道路の幅員（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","敷地に接している道路の幅員（6区分）",""
"0003157834","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","220","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 建築時期（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","建築時期（8区分）",""
"0003157835","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","200","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 所有者の年齢（7区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","所有者の年齢（7区分）",""
"0003157848","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","160","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 腐朽・破損の有無（2区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","腐朽・破損の有無（2区分）",""
"0003157849","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","160","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 所有者の自宅等からの距離（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","所有者の自宅等からの距離（5区分）",""
"0003157861","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","140","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 住宅を取得した経緯（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","住宅を取得した経緯（4区分）",""
"0003157862","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","220","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 利用状況（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","利用状況（8区分）",""
"0003157863","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","140","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 人が住まなくなってからの期間（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","人が住まなくなってからの期間（5区分）",""
"0003157864","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","180","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 主な管理者（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","主な管理者（6区分）",""
"0003157865","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","140","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 管理の頻度（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","管理の頻度（5区分）",""
"0003157880","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","120","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 構造（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","構造（5区分）",""
"0003157881","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","160","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 延べ床面積（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","延べ床面積（6区分）",""
"0003157882","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","160","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","39","７　今後5年程度のうちの利用意向・内容及びその理由等 空き家にしておく理由（18区分） 所有者の住んでいる住宅（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","空き家にしておく理由（18区分）","所有者の住んでいる住宅（5区分）",""
"0003156811","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","66","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 構造（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","構造（5区分）",""
"0003156812","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","77","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 敷地に接している道路の幅員（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","敷地に接している道路の幅員（6区分）",""
"0003156813","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 延べ床面積（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","延べ床面積（6区分）",""
"0003156814","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","110","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 所有者の年齢（7区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","所有者の年齢（7区分）",""
"0003156815","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","121","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 利用状況（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","利用状況（8区分）",""
"0003156831","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","55","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 市町村の属性（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","市町村の属性（4区分）",""
"0003156832","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 所有者の住んでいる住宅（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","所有者の住んでいる住宅（5区分）",""
"0003156833","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 所有者の自宅等からの距離（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","所有者の自宅等からの距離（5区分）",""
"0003156834","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","77","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 人が住まなくなってからの期間（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","人が住まなくなってからの期間（5区分）",""
"0003156835","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","99","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 主な管理者（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","主な管理者（6区分）",""
"0003156846","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 腐朽・破損の有無（2区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","腐朽・破損の有無（2区分）",""
"0003156847","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","77","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 住宅を取得した経緯（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","住宅を取得した経緯（4区分）",""
"0003156849","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","77","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","4","２　戸建て空き家等の属性等 建築時期（8区分） 管理の頻度（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","建築時期（8区分）","管理の頻度（5区分）",""
"0003157836","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","64","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 所有者の住んでいる住宅（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","所有者の住んでいる住宅（5区分）",""
"0003157837","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 管理の頻度（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","管理の頻度（5区分）",""
"0003157866","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 建築時期（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","建築時期（8区分）",""
"0003157867","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","64","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 所有者の自宅等からの距離（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","所有者の自宅等からの距離（5区分）",""
"0003157868","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 住宅を取得した経緯（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","住宅を取得した経緯（4区分）",""
"0003157869","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 利用状況（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","利用状況（8区分）",""
"0003157883","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 人が住まなくなってからの期間（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","人が住まなくなってからの期間（5区分）",""
"0003157884","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","72","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 主な管理者（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","主な管理者（6区分）",""
"0003157900","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","40","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 市町村の属性（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","市町村の属性（4区分）",""
"0003157901","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","48","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 構造（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","構造（5区分）",""
"0003157902","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 敷地に接している道路の幅員（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","敷地に接している道路の幅員（6区分）",""
"0003157903","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","64","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 腐朽・破損の有無（2区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","腐朽・破損の有無（2区分）",""
"0003157904","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","64","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 延べ床面積（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","延べ床面積（6区分）",""
"0003157905","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","80","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","40","７　今後5年程度のうちの利用意向・内容及びその理由等 取り壊した後の土地利用（6区分） 所有者の年齢（7区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","７　今後5年程度のうちの利用意向・内容及びその理由等","取り壊した後の土地利用（6区分）","所有者の年齢（7区分）",""
"0003156817","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 敷地に接している道路の幅員（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","敷地に接している道路の幅員（6区分）",""
"0003156818","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 利用状況（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","利用状況（8区分）",""
"0003156819","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","72","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 主な管理者（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","主な管理者（6区分）",""
"0003156836","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","40","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 市町村の属性（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","市町村の属性（4区分）",""
"0003156837","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","48","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 構造（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","構造（5区分）",""
"0003156838","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","80","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 所有者の年齢（7区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","所有者の年齢（7区分）",""
"0003156839","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","64","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 所有者の自宅等からの距離（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","所有者の自宅等からの距離（5区分）",""
"0003156850","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","88","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 建築時期（8区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","建築時期（8区分）",""
"0003156851","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","64","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 所有者の住んでいる住宅（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","所有者の住んでいる住宅（5区分）",""
"0003156852","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 住宅を取得した経緯（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","住宅を取得した経緯（4区分）",""
"0003156860","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","64","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 腐朽・破損の有無（2区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","腐朽・破損の有無（2区分）",""
"0003156861","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 人が住まなくなってからの期間（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","人が住まなくなってからの期間（5区分）",""
"0003156880","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","56","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","5","２　戸建て空き家等の属性等 延べ床面積（6区分） 管理の頻度（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","延べ床面積（6区分）","管理の頻度（5区分）",""
"0003156920","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","25","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","6","２　戸建て空き家等の属性等 屋根の変形や柱の傾きの発生状況（2区分） 市町村の属性（4区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","屋根の変形や柱の傾きの発生状況（2区分）","市町村の属性（4区分）",""
"0003156921","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","30","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","6","２　戸建て空き家等の属性等 屋根の変形や柱の傾きの発生状況（2区分） 構造（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","屋根の変形や柱の傾きの発生状況（2区分）","構造（5区分）",""
"0003156922","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","40","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","6","２　戸建て空き家等の属性等 屋根の変形や柱の傾きの発生状況（2区分） 延べ床面積（6区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","屋根の変形や柱の傾きの発生状況（2区分）","延べ床面積（6区分）",""
"0003156923","平成26年空家実態調査","-","201401-201412","2016-12-28","0","該当なし","40","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","6","２　戸建て空き家等の属性等 屋根の変形や柱の傾きの発生状況（2区分） 所有者の住んでいる住宅（5区分）","08","住宅・土地・建設","01","住宅・土地","平成26年空家実態調査","２　戸建て空き家等の属性等","屋根の変形や柱の傾きの発生状況（2区分）","所有者の住んでいる住宅（5区分）",""
