"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003411653","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","全国","12410","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","5-7","上巻 死亡の場所別にみた市部－郡部－都道府県（特別区－指定都市再掲）別死亡数・百分率","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","上巻","死亡の場所別にみた市部－郡部－都道府県（特別区－指定都市再掲）別死亡数・百分率","数についての注<br>　市部・郡部の計には住所地外国・不詳を含まない。",""
"0003411653","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","都道府県","12410","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","5-7","上巻 死亡の場所別にみた市部－郡部－都道府県（特別区－指定都市再掲）別死亡数・百分率","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","上巻","死亡の場所別にみた市部－郡部－都道府県（特別区－指定都市再掲）別死亡数・百分率","数についての注<br>　市部・郡部の計には住所地外国・不詳を含まない。",""
"0003411654","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","全国","2352","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","5-9","上巻 都道府県別にみた年次別死亡数・死亡率（人口千対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","上巻","都道府県別にみた年次別死亡数・死亡率（人口千対）","注：1947年（昭和22年）は事件発生地により、1950年（昭和25年）以降は住所地により表章している。",""
"0003411654","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","都道府県","2352","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","5-9","上巻 都道府県別にみた年次別死亡数・死亡率（人口千対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","上巻","都道府県別にみた年次別死亡数・死亡率（人口千対）","注：1947年（昭和22年）は事件発生地により、1950年（昭和25年）以降は住所地により表章している。",""
"0003411688","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","該当なし","4416","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6","中巻 死亡数，死亡時の世帯の主な仕事・性・年齢（５歳階級）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","中巻","死亡数，死亡時の世帯の主な仕事・性・年齢（５歳階級）別","",""
"0003411703","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","該当なし","52920","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6","下巻 死亡数，死亡時の世帯の主な仕事・死因（選択死因分類）・性・年齢（特定階級）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","下巻","死亡数，死亡時の世帯の主な仕事・死因（選択死因分類）・性・年齢（特定階級）別","注：死亡時の世帯の主な仕事の総数には死亡時の世帯の主な仕事不詳を含む。<br>　　死亡総数には選択死因分類以外の死亡数を含む。",""
"0003411689","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","該当なし","1976","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","7","中巻 15歳以上の死亡数，年齢（５歳階級）・性・配偶関係別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","中巻","15歳以上の死亡数，年齢（５歳階級）・性・配偶関係別","",""
"0003411704","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","該当なし","21840","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","7","下巻 15歳以上の死亡数，年齢（特定階級）・死因（選択死因分類）・性・配偶関係別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","下巻","15歳以上の死亡数，年齢（特定階級）・死因（選択死因分類）・性・配偶関係別","注：死亡総数には選択死因分類以外の死亡数を含む。",""
"0003411690","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","該当なし","5796","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","8","中巻 死亡数，年齢（５歳階級）・性・死亡の場所別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","中巻","死亡数，年齢（５歳階級）・性・死亡の場所別","",""
"0003411705","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","全国","64468","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","8","下巻 感染症による死亡数，都道府県（特別区－指定都市再掲）・死因（感染症分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","下巻","感染症による死亡数，都道府県（特別区－指定都市再掲）・死因（感染症分類）別","注：感染症の分類名は、「感染症の予防及び感染症の患者に対する医療に関する法律」（平成10年法律第114号。以下「感染症法」という。）、感染症法施行令（平成10年政令第420号）及び<br>　　感染症法施行規則（平成10年厚生省令第99号）に規定された疾病名であるため、名称及び範囲は必ずしもICD分類名とは一致していない。",""
"0003411705","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","市区町村","64468","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","8","下巻 感染症による死亡数，都道府県（特別区－指定都市再掲）・死因（感染症分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","下巻","感染症による死亡数，都道府県（特別区－指定都市再掲）・死因（感染症分類）別","注：感染症の分類名は、「感染症の予防及び感染症の患者に対する医療に関する法律」（平成10年法律第114号。以下「感染症法」という。）、感染症法施行令（平成10年政令第420号）及び<br>　　感染症法施行規則（平成10年厚生省令第99号）に規定された疾病名であるため、名称及び範囲は必ずしもICD分類名とは一致していない。",""
"0003411705","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","都道府県","64468","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","8","下巻 感染症による死亡数，都道府県（特別区－指定都市再掲）・死因（感染症分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","下巻","感染症による死亡数，都道府県（特別区－指定都市再掲）・死因（感染症分類）別","注：感染症の分類名は、「感染症の予防及び感染症の患者に対する医療に関する法律」（平成10年法律第114号。以下「感染症法」という。）、感染症法施行令（平成10年政令第420号）及び<br>　　感染症法施行規則（平成10年厚生省令第99号）に規定された疾病名であるため、名称及び範囲は必ずしもICD分類名とは一致していない。",""
"0003411706","人口動態調査 人口動態統計 確定数 死亡","年次","202201-202212","2024-03-29","0","該当なし","110352","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","9","下巻 交通事故以外の不慮の事故（Ｗ00－Ｘ59）による死亡数，年齢（特定階級）・外因（三桁基本分類）・発生場所別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","死亡","下巻","交通事故以外の不慮の事故（Ｗ00－Ｘ59）による死亡数，年齢（特定階級）・外因（三桁基本分類）・発生場所別","注：年齢の総数には年齢不詳を含む。",""
"0003411777","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","全国","45552","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","中巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","注：全国には住所地外国・不詳を含む。",""
"0003411777","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","市区町村","45552","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","中巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","注：全国には住所地外国・不詳を含む。",""
"0003411777","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","都道府県","45552","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","中巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・死亡月・性別","注：全国には住所地外国・不詳を含む。",""
"0003411784","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","32832","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","下巻 乳児（１歳未満）死亡数，死因（乳児死因簡単分類）・性・生存期間別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","下巻","乳児（１歳未満）死亡数，死因（乳児死因簡単分類）・性・生存期間別","",""
"0003411778","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","全国","42048","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","中巻 乳児（１歳未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・生存期間・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・生存期間・性別","注：全国には住所地外国・不詳を含む。",""
"0003411778","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","市区町村","42048","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","中巻 乳児（１歳未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・生存期間・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・生存期間・性別","注：全国には住所地外国・不詳を含む。",""
"0003411778","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","都道府県","42048","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","中巻 乳児（１歳未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・生存期間・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数，市部－郡部－都道府県（特別区－指定都市再掲）・生存期間・性別","注：全国には住所地外国・不詳を含む。",""
"0003411785","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","全国","194256","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","下巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","下巻","乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","",""
"0003411785","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","市区町村","194256","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","下巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","下巻","乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","",""
"0003411785","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","都道府県","194256","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","下巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","下巻","乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・都道府県（特別区－指定都市再掲）別","",""
"0003411779","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","4608","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","中巻 乳児（１歳未満）死亡数，生存期間・死亡時の世帯の主な仕事・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数，生存期間・死亡時の世帯の主な仕事・性別","",""
"0003411786","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","35568","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","下巻 乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・死亡月別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","下巻","乳児（１歳未満）死亡数及び新生児（生後４週未満）死亡数，死因（乳児死因簡単分類）・性・死亡月別","",""
"0003411780","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","3159","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","4","中巻 乳児（１歳未満）死亡数，生年月・死亡月別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","乳児（１歳未満）死亡数，生年月・死亡月別","",""
"0003411787","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","39744","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","4","下巻 病死による乳児（１歳未満）死亡数・新生児（生後４週未満）死亡数及び早期新生児（生後１週未満）死亡数，死因（乳児死因簡単分類）・性・出生時の体重（500g階級）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","下巻","病死による乳児（１歳未満）死亡数・新生児（生後４週未満）死亡数及び早期新生児（生後１週未満）死亡数，死因（乳児死因簡単分類）・性・出生時の体重（500g階級）別","注：「Ba46 不慮の事故」～「Ba56 その他の外因」を除く。",""
"0003411781","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","8424","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","5","中巻 病死による乳児（１歳未満）死亡数，出生時の体重（500g階級）；出生時の平均体重，単産－複産・母の年齢（５歳階級）・性別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","病死による乳児（１歳未満）死亡数，出生時の体重（500g階級）；出生時の平均体重，単産－複産・母の年齢（５歳階級）・性別","",""
"0003411788","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","29808","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","5","下巻 病死による乳児（１歳未満）死亡数・新生児（生後４週未満）死亡数及び早期新生児（生後１週未満）死亡数，死因（乳児死因簡単分類）・性・妊娠期間（早期－正期－過期）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","下巻","病死による乳児（１歳未満）死亡数・新生児（生後４週未満）死亡数及び早期新生児（生後１週未満）死亡数，死因（乳児死因簡単分類）・性・妊娠期間（早期－正期－過期）別","注：「Ba46 不慮の事故」～「Ba56 その他の外因」を除く。",""
"0003411782","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","11232","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6","中巻 病死による乳児（１歳未満）死亡数，出生時の体重（500g階級）；出生時の平均体重，単産－複産・性・出産順位別","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","中巻","病死による乳児（１歳未満）死亡数，出生時の体重（500g階級）；出生時の平均体重，単産－複産・性・出産順位別","注：出産順位とは、同じ母親がこれまでに出産した児の総数(妊娠満22週以後の死産を含む。)について数えた順序である。",""
"0003411721","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","968","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-1","上巻 年次別にみた出生数及び性別乳児死亡数並びに乳児死亡率（出生千対）・乳児死亡性比及び総死亡中乳児死亡の占める割合","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","年次別にみた出生数及び性別乳児死亡数並びに乳児死亡率（出生千対）・乳児死亡性比及び総死亡中乳児死亡の占める割合","注：１）1944年（昭和19年）～1946年（昭和21年）は戦災による資料喪失等資料不備のため省略した。<br>　　２）1947年（昭和22年）～1972年（昭和47年）は沖縄県を含まない。",""
"0003411730","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","全国","2940","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-10","上巻 都道府県別にみた年次別乳児死亡数・死亡率（出生千対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","都道府県別にみた年次別乳児死亡数・死亡率（出生千対）","注：1947年（昭和22年）は事件発生地により、1950年（昭和25年）以降は住所地により表章している。",""
"0003411730","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","都道府県","2940","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-10","上巻 都道府県別にみた年次別乳児死亡数・死亡率（出生千対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","都道府県別にみた年次別乳児死亡数・死亡率（出生千対）","注：1947年（昭和22年）は事件発生地により、1950年（昭和25年）以降は住所地により表章している。",""
"0003411731","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","全国","5520","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-12","上巻 生存期間別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）及び新生児死亡－早期新生児死亡の占める割合","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","生存期間別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）及び新生児死亡－早期新生児死亡の占める割合","注：実数については（e-Stat）乳児死亡　中巻２（平成28年までの報告書 中巻 乳児死亡　第２表）を参照されたい。",""
"0003411731","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","市区町村","5520","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-12","上巻 生存期間別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）及び新生児死亡－早期新生児死亡の占める割合","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","生存期間別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）及び新生児死亡－早期新生児死亡の占める割合","注：実数については（e-Stat）乳児死亡　中巻２（平成28年までの報告書 中巻 乳児死亡　第２表）を参照されたい。",""
"0003411731","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","都道府県","5520","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-12","上巻 生存期間別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）及び新生児死亡－早期新生児死亡の占める割合","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","生存期間別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）及び新生児死亡－早期新生児死亡の占める割合","注：実数については（e-Stat）乳児死亡　中巻２（平成28年までの報告書 中巻 乳児死亡　第２表）を参照されたい。",""
"0003411732","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","1596","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-13","上巻 死因（乳児死因簡単分類）別にみた年次別乳児死亡数及び乳児死亡率（出生10万対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","死因（乳児死因簡単分類）別にみた年次別乳児死亡数及び乳児死亡率（出生10万対）","注：「敗血症」には、“新生児の細菌性敗血症”を含まない。",""
"0003411773","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","7296","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-14","上巻 死因（乳児死因簡単分類）別にみた生存期間別乳児死亡数及び乳児死亡率（出生10万対）・百分率","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","死因（乳児死因簡単分類）別にみた生存期間別乳児死亡数及び乳児死亡率（出生10万対）・百分率","注：「敗血症」には、“新生児の細菌性敗血症”を含まない。",""
"0003411774","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","1287","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-16","上巻 乳児－新生児の死因順位別にみた年次別死亡数・死亡率（出生10万対）及び割合","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","乳児－新生児の死因順位別にみた年次別死亡数・死亡率（出生10万対）及び割合","注：１）死因順位に用いる死因分類は、分類表「死因順位及び乳児死因順位に用いる分類項目」を参照されたい。<br>　　２）死因順位は乳児又は新生児死亡数の多いものから定めた。死亡数が同数の場合は、同一順位に死因名を列記し、次位を空欄とした。<br>　　３）死亡率は出生10万対、割合は乳児又は新生児死亡数を100とした場合の百分率である。<br>　　４）1970年（昭和45年）、1975年（昭和50年）の「出生時損傷等」は、「出生時損傷，難産及びその他の無酸素症，低酸素症」である。<br>　　５）1980年（昭和55年）～1990年（平成２年）の「出産時外傷等」は、「出産時外傷，低酸素症，分娩仮死及びその他の呼吸器病態」である。<br>　　６）1995年（平成７年）以降の「周産期に特異的な呼吸障害等」は、「周産期に特異的な呼吸障害及び心血管障害」である。<br>　　７）1995年（平成７年）以降の「胎児及び新生児の出血性障害等」は、「胎児及び新生児の出血性障害及び血液障害」である。<br>　　８）1995年（平成７年）以降の「心疾患」は、「心疾患（高血圧性を除く）」である。<br>　　９）1995年（平成７年）以降の「敗血症」には、”新生児の細菌性敗血症”を含まない。",""
"0003411775","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","全国","31464","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-17","上巻 死因（乳児死因簡単分類）別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","死因（乳児死因簡単分類）別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）","注：１）「敗血症」には、“新生児の細菌性敗血症”を含まない。<br>　　２）実数については（e-Stat）乳児死亡　下巻２（平成28年までの報告書 中巻 乳児死亡　第２表）を参照されたい。",""
"0003411775","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","市区町村","31464","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-17","上巻 死因（乳児死因簡単分類）別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","死因（乳児死因簡単分類）別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）","注：１）「敗血症」には、“新生児の細菌性敗血症”を含まない。<br>　　２）実数については（e-Stat）乳児死亡　下巻２（平成28年までの報告書 中巻 乳児死亡　第２表）を参照されたい。",""
"0003411775","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","都道府県","31464","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-17","上巻 死因（乳児死因簡単分類）別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","死因（乳児死因簡単分類）別にみた都道府県（特別区－指定都市再掲）別乳児死亡率（出生10万対）","注：１）「敗血症」には、“新生児の細菌性敗血症”を含まない。<br>　　２）実数については（e-Stat）乳児死亡　下巻２（平成28年までの報告書 中巻 乳児死亡　第２表）を参照されたい。",""
"0003411776","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","14720","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-18","上巻 病死による死因（乳児死因簡単分類）別にみた出生時の体重（500g階級）別乳児死亡数及び乳児死亡率（出生10万対）・新生児死亡数及び新生児死亡率（出生10万対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","病死による死因（乳児死因簡単分類）別にみた出生時の体重（500g階級）別乳児死亡数及び乳児死亡率（出生10万対）・新生児死亡数及び新生児死亡率（出生10万対）","注：１）「敗血症」には、“新生児の細菌性敗血症”を含まない。<br>　　２）総数には出生時の体重不詳を含む。",""
"0003411722","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","847","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-2","上巻 年次別にみた性別新生児死亡数並びに新生児死亡率（出生千対）・新生児死亡性比及び乳児死亡中新生児死亡の占める割合","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","年次別にみた性別新生児死亡数並びに新生児死亡率（出生千対）・新生児死亡性比及び乳児死亡中新生児死亡の占める割合","注：１）1943年（昭和18年）のみ樺太を含む数値である。なお、1943年（昭和18年）の樺太を含む出生数は2 267 292、乳児死亡数は196 311である。<br>　　２）1944年（昭和19年）～1946年（昭和21年）は戦災による資料喪失等資料不備のため省略した。<br>　　３）1947年（昭和22年）～1972年（昭和47年）は沖縄県を含まない。<br>　　４）1943年（昭和18年）以前は１か月未満の死亡であり、1947年（昭和22年）以降は28日未満の死亡である。",""
"0003411723","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","960","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-3","上巻 生存期間別にみた性別乳児死亡率（出生10万対）並びに乳児死亡率性比及び百分率","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","生存期間別にみた性別乳児死亡率（出生10万対）並びに乳児死亡率性比及び百分率","",""
"0003411724","人口動態調査 人口動態統計 確定数 乳児死亡","年次","202201-202212","2024-03-29","0","該当なし","957","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","6-4","上巻 生存期間別にみた性・年次別乳児死亡率（出生10万対）","02","人口・世帯","03","人口動態","人口動態調査","人口動態統計","確定数","乳児死亡","上巻","生存期間別にみた性・年次別乳児死亡率（出生10万対）","",""
