"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0001873403","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","２月","令和元年青果物卸売市場調査（産地別）"
"0001873404","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","３月","令和元年青果物卸売市場調査（産地別）"
"0001873405","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","４月","令和元年青果物卸売市場調査（産地別）"
"0001873406","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","５月","令和元年青果物卸売市場調査（産地別）"
"0001873407","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","６月","令和元年青果物卸売市場調査（産地別）"
"0001873408","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","７月","令和元年青果物卸売市場調査（産地別）"
"0001873409","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","８月","令和元年青果物卸売市場調査（産地別）"
"0001873410","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","９月","令和元年青果物卸売市場調査（産地別）"
"0001873411","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","10月","令和元年青果物卸売市場調査（産地別）"
"0001873412","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","11月","令和元年青果物卸売市場調査（産地別）"
"0001873413","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-07","","00500226","青果物卸売市場調査","00500","農林水産省","1-2","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かぶ 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かぶ","","12月","令和元年青果物卸売市場調査（産地別）"
"0001873635","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","計","令和元年青果物卸売市場調査（産地別）"
"0001873636","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","１月","令和元年青果物卸売市場調査（産地別）"
"0001873637","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","２月","令和元年青果物卸売市場調査（産地別）"
"0001873638","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","３月","令和元年青果物卸売市場調査（産地別）"
"0001873639","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","４月","令和元年青果物卸売市場調査（産地別）"
"0001873640","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","５月","令和元年青果物卸売市場調査（産地別）"
"0001873641","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","６月","令和元年青果物卸売市場調査（産地別）"
"0001873642","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","７月","令和元年青果物卸売市場調査（産地別）"
"0001873643","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","８月","令和元年青果物卸売市場調査（産地別）"
"0001873644","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","９月","令和元年青果物卸売市場調査（産地別）"
"0001873645","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","10月","令和元年青果物卸売市場調査（産地別）"
"0001873646","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","11月","令和元年青果物卸売市場調査（産地別）"
"0001873647","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-20","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 セルリー 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","セルリー","","12月","令和元年青果物卸売市場調査（産地別）"
"0001873648","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","計","令和元年青果物卸売市場調査（産地別）"
"0001873649","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","１月","令和元年青果物卸売市場調査（産地別）"
"0001873650","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","２月","令和元年青果物卸売市場調査（産地別）"
"0001873651","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","３月","令和元年青果物卸売市場調査（産地別）"
"0001873652","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","４月","令和元年青果物卸売市場調査（産地別）"
"0001873653","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","５月","令和元年青果物卸売市場調査（産地別）"
"0001873654","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","６月","令和元年青果物卸売市場調査（産地別）"
"0001873655","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","７月","令和元年青果物卸売市場調査（産地別）"
"0001873656","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","８月","令和元年青果物卸売市場調査（産地別）"
"0001873657","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","９月","令和元年青果物卸売市場調査（産地別）"
"0001873658","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","10月","令和元年青果物卸売市場調査（産地別）"
"0001873659","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","11月","令和元年青果物卸売市場調査（産地別）"
"0001873660","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-21","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 アスパラガス 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","アスパラガス","","12月","令和元年青果物卸売市場調査（産地別）"
"0001873661","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","計","令和元年青果物卸売市場調査（産地別）"
"0001873662","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","１月","令和元年青果物卸売市場調査（産地別）"
"0001873663","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","２月","令和元年青果物卸売市場調査（産地別）"
"0001873664","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","３月","令和元年青果物卸売市場調査（産地別）"
"0001873665","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","４月","令和元年青果物卸売市場調査（産地別）"
"0001873666","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","５月","令和元年青果物卸売市場調査（産地別）"
"0001873667","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","６月","令和元年青果物卸売市場調査（産地別）"
"0001873668","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","７月","令和元年青果物卸売市場調査（産地別）"
"0001873669","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","８月","令和元年青果物卸売市場調査（産地別）"
"0001873670","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","９月","令和元年青果物卸売市場調査（産地別）"
"0001873671","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","10月","令和元年青果物卸売市場調査（産地別）"
"0001873672","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","11月","令和元年青果物卸売市場調査（産地別）"
"0001873673","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-22","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 カリフラワー 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","カリフラワー","","12月","令和元年青果物卸売市場調査（産地別）"
"0001873674","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","計","令和元年青果物卸売市場調査（産地別）"
"0001873675","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","１月","令和元年青果物卸売市場調査（産地別）"
"0001873676","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","２月","令和元年青果物卸売市場調査（産地別）"
"0001873677","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","３月","令和元年青果物卸売市場調査（産地別）"
"0001873678","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","４月","令和元年青果物卸売市場調査（産地別）"
"0001873679","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","５月","令和元年青果物卸売市場調査（産地別）"
"0001873680","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","６月","令和元年青果物卸売市場調査（産地別）"
"0001873681","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","７月","令和元年青果物卸売市場調査（産地別）"
"0001873682","青果物卸売市場調査 確報 令和元年青果物卸売市場調査（産地別）","年次","201901-201912","2021-10-29","0","該当なし","1152","2022-01-27","","00500226","青果物卸売市場調査","00500","農林水産省","1-23","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ブロッコリー ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ブロッコリー","","８月","令和元年青果物卸売市場調査（産地別）"
