"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0004007140","賃金構造基本統計調査","-","0","2024-03-27","0","全国","17136","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿都道府県DB2","","令和２年以降 短時間＿都道府県DB2","令和２年以降","","","","",""
"0004007140","賃金構造基本統計調査","-","0","2024-03-27","0","都道府県","17136","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿都道府県DB2","","令和２年以降 短時間＿都道府県DB2","令和２年以降","","","","",""
"0004007160","賃金構造基本統計調査","-","0","2024-03-27","0","全国","3456","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","（参考表1）一般＿都道府県別","","令和２年以降 （参考表1）一般＿都道府県別","令和２年以降","","","","",""
"0004007160","賃金構造基本統計調査","-","0","2024-03-27","0","都道府県","3456","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","（参考表1）一般＿都道府県別","","令和２年以降 （参考表1）一般＿都道府県別","令和２年以降","","","","",""
"0004007161","賃金構造基本統計調査","-","0","2024-03-27","0","全国","13824","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","（参考表2）一般＿都道府県別","","令和２年以降 （参考表2）一般＿都道府県別","令和２年以降","","","","",""
"0004007161","賃金構造基本統計調査","-","0","2024-03-27","0","都道府県","13824","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","（参考表2）一般＿都道府県別","","令和２年以降 （参考表2）一般＿都道府県別","令和２年以降","","","","",""
"0004007380","賃金構造基本統計調査","-","0","2024-03-27","0","全国","41472","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","一般_都道府県別_職種（大分類、役職者除く）DB","","令和２年以降 一般_都道府県別_職種（大分類、役職者除く）DB","令和２年以降","","","","",""
"0004007380","賃金構造基本統計調査","-","0","2024-03-27","0","都道府県","41472","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","一般_都道府県別_職種（大分類、役職者除く）DB","","令和２年以降 一般_都道府県別_職種（大分類、役職者除く）DB","令和２年以降","","","","",""
"0004007961","賃金構造基本統計調査","-","0","2024-03-27","0","全国","383616","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","一般_都道府県別_職種（特掲、役職者除く）DB","","令和２年以降 一般_都道府県別_職種（特掲、役職者除く）DB","令和２年以降","","","","",""
"0004007961","賃金構造基本統計調査","-","0","2024-03-27","0","都道府県","383616","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","一般_都道府県別_職種（特掲、役職者除く）DB","","令和２年以降 一般_都道府県別_職種（特掲、役職者除く）DB","令和２年以降","","","","",""
"0004007980","賃金構造基本統計調査","-","0","2024-03-27","0","全国","572832","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿産業大分類＿勤続年数別DB","","令和２年以降 短時間＿産業大分類＿勤続年数別DB","令和２年以降","","","","",""
"0004007981","賃金構造基本統計調査","-","0","2024-03-27","0","全国","58752","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿産業大分類＿分布特性値DB","","令和２年以降 短時間＿産業大分類＿分布特性値DB","令和２年以降","","","","",""
"0004008640","賃金構造基本統計調査","-","0","2024-03-27","0","全国","18720","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿産業大分類DB","","令和２年以降 臨時労働者＿産業大分類DB","令和２年以降","","","","",""
"0004008641","賃金構造基本統計調査","-","0","2024-03-27","0","全国","7344","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿産業大分類＿分布特性値DB","","令和２年以降 臨時労働者＿産業大分類＿分布特性値DB","令和２年以降","","","","",""
"0004008680","賃金構造基本統計調査","-","0","2024-03-27","0","全国","12180","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿職種＿DB1","","令和２年以降 短時間労働者＿職種＿DB1","令和２年以降","","","","",""
"0004008681","賃金構造基本統計調査","-","0","2024-03-27","0","全国","1008","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿職種DB２","","令和２年以降 短時間労働者＿職種DB２","令和２年以降","","","","",""
"0004008700","賃金構造基本統計調査","-","0","2024-03-27","0","全国","12180","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","R02短時間労働者＿職種DB３","","令和２年以降 R02短時間労働者＿職種DB３","令和２年以降","","","","",""
"0004008701","賃金構造基本統計調査","-","0","2024-03-27","0","全国","1008","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿職種DB４","","令和２年以降 短時間労働者＿職種DB４","令和２年以降","","","","",""
"0004008720","賃金構造基本統計調査","-","0","2024-03-27","0","全国","85260","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿職種＿経験年数別DB","","令和２年以降 短時間＿職種＿経験年数別DB","令和２年以降","","","","",""
"0004008740","賃金構造基本統計調査","-","0","2024-03-27","0","全国","7056","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿職種（大分類）＿経験年数別DB","","令和２年以降 短時間＿職種（大分類）＿経験年数別DB","令和２年以降","","","","",""
"0004008741","賃金構造基本統計調査","-","0","2024-03-27","0","全国","10440","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿職種（小分類）DB","","令和２年以降 臨時労働者＿職種（小分類）DB","令和２年以降","","","","",""
"0004008742","賃金構造基本統計調査","-","0","2024-03-27","0","全国","864","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿職種（大分類）DB","","令和２年以降 臨時労働者＿職種（大分類）DB","令和２年以降","","","","",""
"0004008800","賃金構造基本統計調査","-","0","2024-03-27","0","全国","37128","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿企業規模５～９人DB第１表","","令和２年以降 短時間労働者＿企業規模５～９人DB第１表","令和２年以降","","","","",""
"0004008801","賃金構造基本統計調査","-","0","2024-03-27","0","全国","143208","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿企業規模５～９人DB第２表","","令和２年以降 短時間労働者＿企業規模５～９人DB第２表","令和２年以降","","","","",""
"0004008802","賃金構造基本統計調査","-","0","2024-03-27","0","全国","3045","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿企業規模５～９人DB第４表","","令和２年以降 短時間労働者＿企業規模５～９人DB第４表","令和２年以降","","","","",""
"0004008803","賃金構造基本統計調査","-","0","2024-03-27","0","全国","252","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿企業規模５～９人DB第５表","","令和２年以降 短時間労働者＿企業規模５～９人DB第５表","令和２年以降","","","","",""
"0004008804","賃金構造基本統計調査","-","0","2024-03-27","0","全国","334152","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿企業規模５～９人DB第６表","","令和２年以降 短時間労働者＿企業規模５～９人DB第６表","令和２年以降","","","","",""
"0004008805","賃金構造基本統計調査","-","0","2024-03-27","0","全国","1288872","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿企業規模５～９人DB第７表","","令和２年以降 短時間労働者＿企業規模５～９人DB第７表","令和２年以降","","","","",""
"0004008880","賃金構造基本統計調査","-","0","2024-03-27","0","全国","14688","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿企業規模５～９人第３表DB","","令和２年以降 短時間＿企業規模５～９人第３表DB","令和２年以降","","","","",""
"0004008882","賃金構造基本統計調査","-","0","2024-03-27","0","全国","132192","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿企業規模５～９人第８表DB","","令和２年以降 短時間＿企業規模５～９人第８表DB","令和２年以降","","","","",""
"0004008980","賃金構造基本統計調査","-","0","2024-03-27","0","全国","4680","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿企業規模５～９人DB１","","令和２年以降 臨時労働者＿企業規模５～９人DB１","令和２年以降","","","","",""
"0004009000","賃金構造基本統計調査","-","0","2024-03-27","0","全国","2610","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿職種小分類DB","","令和２年以降 臨時労働者＿職種小分類DB","令和２年以降","","","","",""
"0004009001","賃金構造基本統計調査","-","0","2024-03-27","0","全国","216","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿職種大分類DB","","令和２年以降 臨時労働者＿職種大分類DB","令和２年以降","","","","",""
"0004009002","賃金構造基本統計調査","-","0","2024-03-27","0","全国","1836","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者＿企業規模５～９人分布特性値DB","","令和２年以降 臨時労働者＿企業規模５～９人分布特性値DB","令和２年以降","","","","",""
"0004009020","賃金構造基本統計調査","-","0","2024-03-27","0","全国","1336608","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","R02短時間労働者＿雇用形態別DB１","","令和２年以降 R02短時間労働者＿雇用形態別DB１","令和２年以降","","","","",""
"0004009060","賃金構造基本統計調査","-","0","2024-03-27","0","全国","5155488","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間＿雇用形態DB2","","令和２年以降 短時間＿雇用形態DB2","令和２年以降","","","","",""
"0004009340","賃金構造基本統計調査","-","0","2024-03-27","0","全国","501822","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","","","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","短時間労働者＿雇用形態別＿分布特性値DB","","令和２年以降 短時間労働者＿雇用形態別＿分布特性値DB","令和２年以降","","","","",""
"0003030997","賃金構造基本統計調査 平成21年賃金構造基本統計調査 臨時労働者","-","0","2011-04-01","0","該当なし","23400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","臨時労働者の年齢階級別１時間当たりきまって支給する現金給与額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者の年齢階級別１時間当たりきまって支給する現金給与額","","","","","","平成21年賃金構造基本統計調査","臨時労働者",""
"0003031008","賃金構造基本統計調査 平成21年賃金構造基本統計調査 臨時労働者","-","0","2011-04-01","0","該当なし","9180","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","臨時労働者の１時間当たりきまって支給する現金給与額階級別労働者数及び１時間当たりきまって支給する現金給与額の分布特性値","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者の１時間当たりきまって支給する現金給与額階級別労働者数及び１時間当たりきまって支給する現金給与額の分布特性値","","","","","","平成21年賃金構造基本統計調査","臨時労働者",""
"0003031009","賃金構造基本統計調査 平成21年賃金構造基本統計調査 臨時労働者","-","0","2011-04-01","0","該当なし","11610","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","臨時労働者の職種別１時間当たりきまって支給する現金給与額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","臨時労働者の職種別１時間当たりきまって支給する現金給与額","","","","","","平成21年賃金構造基本統計調査","臨時労働者",""
"0003031013","賃金構造基本統計調査 平成21年賃金構造基本統計調査 新規学卒者（初任給）","-","0","2011-04-01","0","該当なし","2856","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","新規学卒者の初任給額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","新規学卒者の初任給額","","","","","","平成21年賃金構造基本統計調査","新規学卒者（初任給）",""
"0003031039","賃金構造基本統計調査 平成21年賃金構造基本統計調査 新規学卒者（初任給）","-","0","2011-04-01","0","該当なし","44064","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","新規学卒者の初任給額階級別労働者数及び初任給額の分布特性値","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","新規学卒者の初任給額階級別労働者数及び初任給額の分布特性値","","","","","","平成21年賃金構造基本統計調査","新規学卒者（初任給）",""
"0003031016","賃金構造基本統計調査 平成21年賃金構造基本統計調査 新規学卒者（初任給）","-","0","2011-04-01","0","該当なし","48960","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","都道府県別新規学卒者の初任給額 産業計～R サービス業（他に分類されないもの）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","都道府県別新規学卒者の初任給額","","","","産業計～R サービス業（他に分類されないもの）","","平成21年賃金構造基本統計調査","新規学卒者（初任給）",""
"0003029886","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","124800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （産業計・産業別）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（産業計・産業別）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030006","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","29952","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （労働者の種類別）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（労働者の種類別）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003029921","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","23400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 産業計","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","産業計","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003029940","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （E 製造業）（F 電気・ガス・熱供給・水道業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（E 製造業）（F 電気・ガス・熱供給・水道業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003029950","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （G 情報通信業）（H 運輸業，郵便業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（G 情報通信業）（H 運輸業，郵便業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003029958","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （I 卸売業，小売業）（J 金融業，保険業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（I 卸売業，小売業）（J 金融業，保険業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003029991","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （O 教育，学習支援業）（P 医療，福祉）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（O 教育，学習支援業）（P 医療，福祉）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030013","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","70200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （民＋公営計）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（民＋公営計）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030026","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （Q 複合サービス事業）（R サービス業（他に分類されないもの））","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（Q 複合サービス事業）（R サービス業（他に分類されないもの））","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030038","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","112320","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （労働者の種類別）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（労働者の種類別）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030370","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （C 鉱業，採石業，砂利採取業）（D 建設業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（C 鉱業，採石業，砂利採取業）（D 建設業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030640","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （K 不動産業，物品賃貸業）（L 学術研究，専門・技術サービス業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（K 不動産業，物品賃貸業）（L 学術研究，専門・技術サービス業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030646","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （M 宿泊業，飲食サービス業）（N 生活関連サービス業，娯楽業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（M 宿泊業，飲食サービス業）（N 生活関連サービス業，娯楽業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030043","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","19448","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 産業計","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","産業計","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030045","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （C 鉱業，採石業，砂利採取業）（D 建設業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（C 鉱業，採石業，砂利採取業）（D 建設業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030242","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （G 情報通信業）（H 運輸業，郵便業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（G 情報通信業）（H 運輸業，郵便業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030254","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","58344","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （民＋公営計）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（民＋公営計）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030268","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （E 製造業）（F 電気・ガス・熱供給・水道業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（E 製造業）（F 電気・ガス・熱供給・水道業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030288","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （I 卸売業，小売業）（J 金融業，保険業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（I 卸売業，小売業）（J 金融業，保険業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030297","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （K 不動産業，物品賃貸業）（L 学術研究，専門・技術サービス業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（K 不動産業，物品賃貸業）（L 学術研究，専門・技術サービス業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
"0003030304","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業大分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （M 宿泊業，飲食サービス業）（N 生活関連サービス業，娯楽業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（M 宿泊業，飲食サービス業）（N 生活関連サービス業，娯楽業）","","平成21年賃金構造基本統計調査","一般労働者","産業大分類"
