"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0003346095","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.52　問1×問2×問8-2　【業種×従業員規模・女性比率】効果的な残業削減の取組　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","320","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.52　問1×問2×問8-2　【業種×従業員規模・女性比率】効果的な残業削減の取組　役員における女性の有無（社外取締役含む）"
"0003346096","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.52　問1×問2×問8-2　【業種×従業員規模・女性比率】効果的な残業削減の取組　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","320","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.52　問1×問2×問8-2　【業種×従業員規模・女性比率】効果的な残業削減の取組　管理職　正社員における女性の有無"
"0003346097","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.53　問4×問8-2　【導入されている働き方に関する制度】効果的な残業削減の取組、NO.56　問1×問4×問8-2　【業種×導入されている働き方に関する制度】効果的な残業削減の取組","-","201309","2020-03-27","0","該当なし","400","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.53　問4×問8-2　【導入されている働き方に関する制度】効果的な残業削減の取組、NO.56　問1×問4×問8-2　【業種×導入されている働き方に関する制度】効果的な残業削減の取組"
"0003346098","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.54　問3×問8-2　【WLB推進組織有無】効果的な残業削減の取組、NO.55　問1×問3×問8-2　【業種×WLB推進組織有無】効果的な残業削減の取組","-","201309","2020-03-27","0","該当なし","304","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.54　問3×問8-2　【WLB推進組織有無】効果的な残業削減の取組、NO.55　問1×問3×問8-2　【業種×WLB推進組織有無】効果的な残業削減の取組"
"0003346099","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.57　問1×問16×問8-2　【業種×評価される社員像】効果的な残業削減の取組","-","201309","2020-03-27","0","該当なし","400","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.57　問1×問16×問8-2　【業種×評価される社員像】効果的な残業削減の取組"
"0003346100","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.58　問5×問8-2　【正社員の平均的残業時間】効果的な残業削減の取組","-","201309","2020-03-27","0","該当なし","192","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.58　問5×問8-2　【正社員の平均的残業時間】効果的な残業削減の取組"
"0003346101","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.59　DB×問9　【支所数】有給休暇取得率","-","201309","2020-03-27","0","該当なし","35","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.59　DB×問9　【支所数】有給休暇取得率"
"0003346102","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.60　問1×問9　【業種】有給休暇取得率","-","201309","2020-03-27","0","該当なし","25","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.60　問1×問9　【業種】有給休暇取得率"
"0003346103","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.61　問2×問9　【従業員規模・女性比率】有給休暇取得率　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","60","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.61　問2×問9　【従業員規模・女性比率】有給休暇取得率　役員における女性の有無（社外取締役含む）"
"0003346104","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.61　問2×問9　【従業員規模・女性比率】有給休暇取得率　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","60","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.61　問2×問9　【従業員規模・女性比率】有給休暇取得率　管理職　正社員における女性の有無"
"0003346105","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.62　問1×問2×問9　【業種×従業員規模・女性比率】有給休暇取得率　正社員（管理職・一般職計）における女性比率","-","201309","2020-03-27","0","該当なし","150","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.62　問1×問2×問9　【業種×従業員規模・女性比率】有給休暇取得率　正社員（管理職・一般職計）における女性比率"
"0003346106","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.63　問4×問9　【導入されている働き方に関する制度】有給休暇取得率、NO.66　問1×問4×問9　【業種×導入されている働き方に関する制度】有給休暇取得率","-","201309","2020-03-27","0","該当なし","125","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.63　問4×問9　【導入されている働き方に関する制度】有給休暇取得率、NO.66　問1×問4×問9　【業種×導入されている働き方に関する制度】有給休暇取得率"
"0003346107","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.64　問3×問9　【WLB推進組織有無】有給休暇取得率、NO.65　問1×問3×問9　【業種×WLB推進組織有無】有給休暇取得率","-","201309","2020-03-27","0","該当なし","95","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.64　問3×問9　【WLB推進組織有無】有給休暇取得率、NO.65　問1×問3×問9　【業種×WLB推進組織有無】有給休暇取得率"
"0003346108","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.67　問1×問16×問9　【業種×評価される社員像】有給休暇取得率","-","201309","2020-03-27","0","該当なし","125","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.67　問1×問16×問9　【業種×評価される社員像】有給休暇取得率"
"0003346109","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.68　問17×問9　【評価基準の周知範囲】有給休暇取得率、NO.69　問1×問17×問9　【業種×評価基準の周知範囲】導有給休暇取得率","-","201309","2020-03-27","0","該当なし","150","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.68　問17×問9　【評価基準の周知範囲】有給休暇取得率、NO.69　問1×問17×問9　【業種×評価基準の周知範囲】導有給休暇取得率"
"0003346110","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.70　問18×問9　【評価基準の周知方法】有給休暇取得率、NO.71　問1×問18×問9　【業種×評価基準の周知方法】有給休暇取得率","-","201309","2020-03-27","0","該当なし","250","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.70　問18×問9　【評価基準の周知方法】有給休暇取得率、NO.71　問1×問18×問9　【業種×評価基準の周知方法】有給休暇取得率"
"0003346111","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.72　DB×問10-1　【支所数】導入している有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","91","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.72　DB×問10-1　【支所数】導入している有給休暇取得促進の取組"
"0003346112","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.73　問1×問10-1　【業種】導入している有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","65","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.73　問1×問10-1　【業種】導入している有給休暇取得促進の取組"
"0003346113","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.74　問2×問10-1　【従業員規模・女性比率】導入している有給休暇取得促進の取組　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","156","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.74　問2×問10-1　【従業員規模・女性比率】導入している有給休暇取得促進の取組　役員における女性の有無（社外取締役含む）"
"0003346114","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.74　問2×問10-1　【従業員規模・女性比率】導入している有給休暇取得促進の取組　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","156","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.74　問2×問10-1　【従業員規模・女性比率】導入している有給休暇取得促進の取組　管理職　正社員における女性の有無"
"0003346115","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.75　問1×問2×問10-1　【業種×従業員規模・女性比率】導入している有給休暇取得促進の取組　正社員（管理職・一般職計）における女性比率","-","201309","2020-03-27","0","該当なし","390","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.75　問1×問2×問10-1　【業種×従業員規模・女性比率】導入している有給休暇取得促進の取組　正社員（管理職・一般職計）における女性比率"
"0003346116","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.76　問4×問10-1　【導入されている働き方に関する制度】導入している有給休暇取得促進の取組、NO.79　問1×問4×問10-1　【業種×導入されている働き方に関する制度】導入している有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.76　問4×問10-1　【導入されている働き方に関する制度】導入している有給休暇取得促進の取組、NO.79　問1×問4×問10-1　【業種×導入されている働き方に関する制度】導入している有給休暇取得促進の取組"
"0003346117","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.77　問3×問10-1　【WLB推進組織有無】導入している有給休暇取得促進の取組、NO.78　問1×問3×問10-1　【業種×WLB推進組織有無】導入している有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","247","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.77　問3×問10-1　【WLB推進組織有無】導入している有給休暇取得促進の取組、NO.78　問1×問3×問10-1　【業種×WLB推進組織有無】導入している有給休暇取得促進の取組"
"0003346118","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.80　問1×問16×問10-1　【業種×評価される社員像】導入している有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.80　問1×問16×問10-1　【業種×評価される社員像】導入している有給休暇取得促進の取組"
"0003346119","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.81　問9×問10-1　【有給休暇取得率】導入している有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","65","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.81　問9×問10-1　【有給休暇取得率】導入している有給休暇取得促進の取組"
"0003346120","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.82　問10×問10-1　【有給休暇に向けて効果的だと思う取組】導入している有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","169","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.82　問10×問10-1　【有給休暇に向けて効果的だと思う取組】導入している有給休暇取得促進の取組"
"0003346121","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.83　DB×問10-1　【支所数】効果的な有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","91","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.83　DB×問10-1　【支所数】効果的な有給休暇取得促進の取組"
"0003346122","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.84　問1×問10-2　【業種】効果的な有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","65","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.84　問1×問10-2　【業種】効果的な有給休暇取得促進の取組"
"0003346123","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.85　問2×問10-2　【従業員規模・女性比率】効果的な有給休暇取得促進の取組　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","156","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.85　問2×問10-2　【従業員規模・女性比率】効果的な有給休暇取得促進の取組　役員における女性の有無（社外取締役含む）"
"0003346124","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.85　問2×問10-2　【従業員規模・女性比率】効果的な有給休暇取得促進の取組　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","156","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.85　問2×問10-2　【従業員規模・女性比率】効果的な有給休暇取得促進の取組　管理職　正社員における女性の有無"
"0003346125","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.86　問1×問2×問10-2　【業種×従業員規模・女性比率】効果的な有給休暇取得促進の取組　正社員（管理職・一般職計）における女性比率","-","201309","2020-03-27","0","該当なし","390","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.86　問1×問2×問10-2　【業種×従業員規模・女性比率】効果的な有給休暇取得促進の取組　正社員（管理職・一般職計）における女性比率"
"0003346126","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.87　問4×問10-2　【導入されている働き方に関する制度】効果的な有給休暇取得促進の取組、NO.89　問1×問4×問10-2　【業種×導入されている働き方に関する制度】効果的な有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.87　問4×問10-2　【導入されている働き方に関する制度】効果的な有給休暇取得促進の取組、NO.89　問1×問4×問10-2　【業種×導入されている働き方に関する制度】効果的な有給休暇取得促進の取組"
"0003346127","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.88　問1×問3×問10-2　【業種×WLB推進組織有無】効果的な有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","247","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.88　問1×問3×問10-2　【業種×WLB推進組織有無】効果的な有給休暇取得促進の取組"
"0003346128","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.90　問1×問16×問10-2　【業種×評価される社員像】効果的な有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.90　問1×問16×問10-2　【業種×評価される社員像】効果的な有給休暇取得促進の取組"
"0003346129","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.91　問9×問10-2　【有給休暇取得率】効果的な有給休暇取得促進の取組","-","201309","2020-03-27","0","該当なし","65","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.91　問9×問10-2　【有給休暇取得率】効果的な有給休暇取得促進の取組"
"0003346130","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.92　DB×問11　【支所数】管理職のマネジメント時間確保の取組","-","201309","2020-03-27","0","該当なし","56","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.92　DB×問11　【支所数】管理職のマネジメント時間確保の取組"
"0003346131","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.93　問1×問11　【業種】管理職のマネジメント時間確保の取組","-","201309","2020-03-27","0","該当なし","40","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.93　問1×問11　【業種】管理職のマネジメント時間確保の取組"
"0003346132","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.94　問2×問11　【従業員規模・女性比率】管理職のマネジメント時間確保の取組　役員における女性の有無（社外取締役含む）、NO.95　問1×問2×問11　【業種×従業員規模・女性比率】管理職のマネジメント時間確保の取組　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","160","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.94　問2×問11　【従業員規模・女性比率】管理職のマネジメント時間確保の取組　役員における女性の有無（社外取締役含む）、NO.95　問1×問2×問11　【業種×従業員規模・女性比率】管理職のマネジメント時間確保の取組　役員における女性の有無（社外取締役含む）"
"0003346133","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.94　問2×問11　【従業員規模・女性比率】管理職のマネジメント時間確保の取組　管理職　正社員における女性の有無、NO.95　問1×問2×問11　【業種×従業員規模・女性比率】管理職のマネジメント時間確保の取組　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","160","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.94　問2×問11　【従業員規模・女性比率】管理職のマネジメント時間確保の取組　管理職　正社員における女性の有無、NO.95　問1×問2×問11　【業種×従業員規模・女性比率】管理職のマネジメント時間確保の取組　管理職　正社員における女性の有無"
"0003346134","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.96　問4×問11　【導入されている働き方に関する制度】管理職のマネジメント時間確保の取組、NO.99　問1×問4×問11　【業種×導入されている働き方に関する制度】管理職のマネジメント時間確保の取組","-","201309","2020-03-27","0","該当なし","200","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.96　問4×問11　【導入されている働き方に関する制度】管理職のマネジメント時間確保の取組、NO.99　問1×問4×問11　【業種×導入されている働き方に関する制度】管理職のマネジメント時間確保の取組"
"0003346135","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.97　問3×問11　【WLB推進組織有無】管理職のマネジメント時間確保の取組、NO.98　問1×問3×問11　【業種×WLB推進組織有無】管理職のマネジメント時間確保の取組","-","201309","2020-03-27","0","該当なし","152","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.97　問3×問11　【WLB推進組織有無】管理職のマネジメント時間確保の取組、NO.98　問1×問3×問11　【業種×WLB推進組織有無】管理職のマネジメント時間確保の取組"
"0003346136","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.100　問6×問11　【長時間残業社員の割合】管理職のマネジメント時間確保の取組、NO.101　問1×問6×問11　【業種×長時間残業社員の割合】管理職のマネジメント時間確保の取組","-","201309","2020-03-27","0","該当なし","160","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.100　問6×問11　【長時間残業社員の割合】管理職のマネジメント時間確保の取組、NO.101　問1×問6×問11　【業種×長時間残業社員の割合】管理職のマネジメント時間確保の取組"
"0003346137","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.102　問7×問11　【長時間残業の発生場所】管理職のマネジメント時間確保の取組、NO.103　問1×問7×問11　【業種×長時間残業の発生場所】管理職のマネジメント時間確保の取組","-","201309","2020-03-27","0","該当なし","232","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.102　問7×問11　【長時間残業の発生場所】管理職のマネジメント時間確保の取組、NO.103　問1×問7×問11　【業種×長時間残業の発生場所】管理職のマネジメント時間確保の取組"
"0003346138","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.104　問1×問16×問11　【業種×評価される社員像】管理職のマネジメント時間確保の取組　残業や休日出勤せず、時間内に仕事を終え帰宅すること、NO.104　問1×問16×問11　【業種×評価される社員像】管理職のマネジメント時間確保の取組　役割を果たし、有給休暇のほとんどを消化すること、NO.104　問1×問16×問11　【業種×評価される社員像】管理職のマネジメント時間確保の取組　自己啓発の時間確保のため、仕事を早く終わらせること","-","201309","2020-03-27","0","該当なし","600","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.104　問1×問16×問11　【業種×評価される社員像】管理職のマネジメント時間確保の取組　残業や休日出勤せず、時間内に仕事を終え帰宅すること、NO.104　問1×問16×問11　【業種×評価される社員像】管理職のマネジメント時間確保の取組　役割を果たし、有給休暇のほとんどを消化すること、NO.104　問1×問16×問11　【業種×評価される社員像】管理職のマネジメント時間確保の取組　自己啓発の時間確保のため、仕事を早く終わらせること"
