"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003280428","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","36","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","4","林業経営統計 樹種別・林道からの距離別山林面積　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","樹種別・林道からの距離別山林面積　全国年度","","",""
"0003280429","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","48","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","4","林業経営統計 樹種別・林道からの距離別山林面積　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","樹種別・林道からの距離別山林面積　保有山林面積規模別","","",""
"0003280430","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","24","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","4","林業経営統計 樹種別・林道からの距離別山林面積　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","樹種別・林道からの距離別山林面積　林業施業状況別","","",""
"0003280431","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","108","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","4","林業経営統計 樹種別・林道からの距離別山林面積　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","樹種別・林道からの距離別山林面積　全国農業地域別","","",""
"0003278479","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","270","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","5","林業経営統計 林業投下労働時間　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業投下労働時間　全国年度","","",""
"0003278522","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","810","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","5","林業経営統計 林業投下労働時間　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業投下労働時間　全国農業地域別","","",""
"0003285623","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","360","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","5","林業経営統計 林業投下労働時間　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業投下労働時間　保有山林面積規模別","","",""
"0003285702","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","180","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","5","林業経営統計 林業投下労働時間　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業投下労働時間　林業施業状況別","","",""
"0003280200","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","216","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用資産　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用資産　全国年度","","",""
"0003280201","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","288","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用資産　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用資産　保有山林面積規模別","","",""
"0003280202","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","144","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用資産　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用資産　林業施業状況別","","",""
"0003280203","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","648","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用資産　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用資産　全国農業地域別","","",""
"0003285887","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","84","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用固定資産の保有状況（年度始め）　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用固定資産の保有状況（年度始め）　全国年度","","",""
"0003285888","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","112","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用固定資産の保有状況（年度始め）　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用固定資産の保有状況（年度始め）　保有山林面積規模別","","",""
"0003285889","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","56","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用固定資産の保有状況（年度始め）　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用固定資産の保有状況（年度始め）　林業施業状況別","","",""
"0003285890","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","252","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","6","林業経営統計 林業用資産　林業用固定資産の保有状況（年度始め）　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業用資産　林業用固定資産の保有状況（年度始め）　全国農業地域別","","",""
"0003279280","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","240","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業粗収益　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業粗収益　全国年度","","",""
"0003279283","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","720","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業粗収益　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業粗収益　全国農業地域別","","",""
"0003279806","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","180","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業経営費　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業経営費　全国年度","","",""
"0003279807","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","240","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業経営費　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業経営費　保有山林面積規模別","","",""
"0003279808","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","120","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業経営費　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業経営費　林業施業状況別","","",""
"0003279809","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","540","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業経営費　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業経営費　全国農業地域別","","",""
"0003279810","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","252","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　作業別林業経営費　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　作業別林業経営費　全国年度","","",""
"0003279811","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","336","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　作業別林業経営費　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　作業別林業経営費　保有山林面積規模別","","",""
"0003279812","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","168","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　作業別林業経営費　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　作業別林業経営費　林業施業状況別","","",""
"0003279813","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","756","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　作業別林業経営費　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　作業別林業経営費　全国農業地域別","","",""
"0003285624","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","320","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業粗収益　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業粗収益　保有山林面積規模別","","",""
"0003285703","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","160","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　林業粗収益　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　林業粗収益　林業施業状況別","","",""
"0003285891","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","648","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　主要林木の林齢区分別販売概況　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　主要林木の林齢区分別販売概況　全国年度","","",""
"0003285892","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","864","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　主要林木の林齢区分別販売概況　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　主要林木の林齢区分別販売概況　保有山林面積規模別","","",""
"0003285893","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","432","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　主要林木の林齢区分別販売概況　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　主要林木の林齢区分別販売概況　林業施業状況別","","",""
"0003285894","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","1944","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","7","林業経営統計 林業経営収支　主要林木の林齢区分別販売概況　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","林業経営収支　主要林木の林齢区分別販売概況　全国農業地域別","","",""
"0003280390","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","240","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","8","林業経営統計 育林施業面積　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","育林施業面積　全国年度","","",""
"0003280391","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","320","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","8","林業経営統計 育林施業面積　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","育林施業面積　保有山林面積規模別","","",""
"0003280392","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","160","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","8","林業経営統計 育林施業面積　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","育林施業面積　林業施業状況別","","",""
"0003280393","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","720","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","8","林業経営統計 育林施業面積　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","育林施業面積　全国農業地域別","","",""
"0003279821","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","36","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","9","林業経営統計 素材生産量　全国年度","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","素材生産量　全国年度","","",""
"0003279822","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","48","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","9","林業経営統計 素材生産量　保有山林面積規模別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","素材生産量　保有山林面積規模別","","",""
"0003279823","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","24","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","9","林業経営統計 素材生産量　林業施業状況別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","素材生産量　林業施業状況別","","",""
"0003279824","林業経営統計調査 確報","年度次","200804-200903","2019-02-27","0","該当なし","108","2019-02-28","","00500202","林業経営統計調査","00500","農林水産省","9","林業経営統計 素材生産量　全国農業地域別","04","農林水産業","03","林業","林業経営統計調査","確報","","林業経営統計","素材生産量　全国農業地域別","","",""
"0001871435","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","147","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-1","家族経営体調査 総括表（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","総括表（１経営体当たり）","","",""
"0001871448","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","126","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-10","家族経営体調査 林業経営関連借入金（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","林業経営関連借入金（１経営体当たり）","","",""
"0001871449","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","28","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-11","家族経営体調査 未収・未払金（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","未収・未払金（１経営体当たり）","","",""
"0001871450","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","1120","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-12","家族経営体調査 樹種別・林齢区分別林業経営費（１ha当たり）全国","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","樹種別・林齢区分別林業経営費（１ha当たり）全国","","",""
"0001871436","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","140","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-2","家族経営体調査 経営体の概況（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","経営体の概況（１経営体当たり）","","",""
"0001871437","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","49","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-3","家族経営体調査 経営土地の状況（年始め）（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","経営土地の状況（年始め）（１経営体当たり）","","",""
"0001871438","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","259","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-4","家族経営体調査 樹種別・林齢区分別保有山林面積（年始め）及び年内造林面積（年末）（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","樹種別・林齢区分別保有山林面積（年始め）及び年内造林面積（年末）（１経営体当たり）","","",""
"0001871439","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","315","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-5","家族経営体調査 総投下労働時間（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","総投下労働時間（１経営体当たり）","","",""
"0001871440","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","112","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-6","家族経営体調査 林業用資産（１経営体当たり） (1)林業用資産","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","林業用資産（１経営体当たり）","(1)林業用資産","",""
"0001871441","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","140","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-6","家族経営体調査 林業用資産（１経営体当たり） (2)林業用固定資産の保有状況(年始め)","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","林業用資産（１経営体当たり）","(2)林業用固定資産の保有状況(年始め)","",""
"0001871442","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","315","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-7","家族経営体調査 林業経営収支（１経営体当たり） (1)林業粗収益","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","林業経営収支（１経営体当たり）","(1)林業粗収益","",""
"0001871443","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","630","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-7","家族経営体調査 林業経営収支（１経営体当たり） (2)主要林木の林齢区分別販売概況","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","林業経営収支（１経営体当たり）","(2)主要林木の林齢区分別販売概況","",""
"0001871444","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","189","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-7","家族経営体調査 林業経営収支（１経営体当たり） (3)林業経営費","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","林業経営収支（１経営体当たり）","(3)林業経営費","",""
"0001871445","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","259","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-7","家族経営体調査 林業経営収支（１経営体当たり） (4)作業別林業経営費","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","林業経営収支（１経営体当たり）","(4)作業別林業経営費","",""
"0001871446","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","252","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-8","家族経営体調査 育林施業面積（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","育林施業面積（１経営体当たり）","","",""
"0001871447","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","42","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","1-9","家族経営体調査 素材生産量（１経営体当たり）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","家族経営体調査","素材生産量（１経営体当たり）","","",""
"0001871451","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","40","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-1","会社経営体調査（１経営体当たり） 会社の概要","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","会社の概要","","",""
"0001871452","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","90","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-2","会社経営体調査（１経営体当たり） 従業員の状況 (1)　男女別従業員数及び社会保険等加入者数 ア　総計（事務系＋現場系）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","従業員の状況","(1)　男女別従業員数及び社会保険等加入者数","","ア　総計（事務系＋現場系）"
"0001871453","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","150","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-2","会社経営体調査（１経営体当たり） 従業員の状況 (1)　男女別従業員数及び社会保険等加入者数 イ　事務系","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","従業員の状況","(1)　男女別従業員数及び社会保険等加入者数","","イ　事務系"
"0001871454","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","150","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-2","会社経営体調査（１経営体当たり） 従業員の状況 (1)　男女別従業員数及び社会保険等加入者数 ウ　現場系","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","従業員の状況","(1)　男女別従業員数及び社会保険等加入者数","","ウ　現場系"
"0001871455","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","180","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-2","会社経営体調査（１経営体当たり） 従業員の状況 (2)　年齢別従業員数（現場系従業員男女計）","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","従業員の状況","(2)　年齢別従業員数（現場系従業員男女計）","",""
"0001871456","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","360","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-3","会社経営体調査（１経営体当たり） 作業別就業日数 現場系従事者作業別就業延べ日数","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","作業別就業日数","現場系従事者作業別就業延べ日数","",""
"0001871457","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","200","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-4","会社経営体調査（１経営体当たり） 林業用機械の使用状況","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","林業用機械の使用状況","","",""
"0001871458","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","100","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-5","会社経営体調査（１経営体当たり） 作業別面積及び素材生産量の状況 (1)　作業別面積","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","作業別面積及び素材生産量の状況","(1)　作業別面積","",""
"0001871459","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","120","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-5","会社経営体調査（１経営体当たり） 作業別面積及び素材生産量の状況 (2)　素材生産量","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","作業別面積及び素材生産量の状況","(2)　素材生産量","",""
"0001871460","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","140","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-6","会社経営体調査（１経営体当たり） 財産及び損益の状況 (1)　財産","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","財産及び損益の状況","(1)　財産","",""
"0001871461","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","130","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-6","会社経営体調査（１経営体当たり） 財産及び損益の状況 (2)　損益 ア　全体の損益の総括","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","財産及び損益の状況","(2)　損益","","ア　全体の損益の総括"
"0001871462","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","140","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-6","会社経営体調査（１経営体当たり） 財産及び損益の状況 (2)　損益 イ　売上高","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","財産及び損益の状況","(2)　損益","","イ　売上高"
"0001871463","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","210","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-6","会社経営体調査（１経営体当たり） 財産及び損益の状況 (2)　損益 ウ　営業費用","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","財産及び損益の状況","(2)　損益","","ウ　営業費用"
"0001871464","林業経営統計調査 確報 平成30年林業経営統計調査報告","年次","201801-201812","2021-07-30","0","該当なし","20","2021-09-30","","00500202","林業経営統計調査","00500","農林水産省","2-6","会社経営体調査（１経営体当たり） 財産及び損益の状況 (2)　損益 エ　営業利益","04","農林水産業","03","林業","林業経営統計調査","確報","平成30年林業経営統計調査報告","会社経営体調査（１経営体当たり）","財産及び損益の状況","(2)　損益","","エ　営業利益"
