"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003377934","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","20","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","15","事業所規模、技能検定の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、技能検定の問題の有無別事業所構成比","技能検定を知っている事業所計をそれぞれ100とした割合である。"
"0003377935","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","20","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","15","企業規模、技能検定の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、技能検定の問題の有無別事業所構成比","技能検定を知っている事業所計をそれぞれ100とした割合である。"
"0003377936","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","7","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","15","技能検定に感じる問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","技能検定に感じる問題点別事業所構成比","技能検定に問題を感じるとした事業所計をそれぞれ100とした割合である。<br>技能検定に感じる問題点は複数回答である。"
"0003377937","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","154","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","15","産業、技能検定に感じる問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、技能検定に感じる問題点別事業所構成比","技能検定に問題を感じるとした事業所計をそれぞれ100とした割合である。<br>技能検定に感じる問題点は複数回答である。"
"0003377938","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","35","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","15","事業所規模、技能検定に感じる問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、技能検定に感じる問題点別事業所構成比","技能検定に問題を感じるとした事業所計をそれぞれ100とした割合である。<br>技能検定に感じる問題点は複数回答である。"
"0003377939","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","35","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","15","企業規模、技能検定に感じる問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、技能検定に感じる問題点別事業所構成比","技能検定に問題を感じるとした事業所計をそれぞれ100とした割合である。<br>技能検定に感じる問題点は複数回答である。"
"0003377940","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","8","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","技能継承の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","技能継承の問題の有無別事業所構成比",""
"0003377941","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","176","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","産業、技能継承の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、技能継承の問題の有無別事業所構成比",""
"0003377942","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","40","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","事業所規模、技能継承の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、技能継承の問題の有無別事業所構成比",""
"0003377943","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","40","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","企業規模、技能継承の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、技能継承の問題の有無別事業所構成比",""
"0003377944","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","24","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","正社員率階級、技能継承の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","正社員率階級、技能継承の問題の有無別事業所構成比",""
"0003377945","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","28","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","離職者階級、技能継承の問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","離職者階級、技能継承の問題の有無別事業所構成比","「離職率階級」は、「離職率階級 正社員または正社員以外」による割合である。"
"0003377946","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","9","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","技能継承の問題別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","技能継承の問題別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の問題点は複数回答である。"
"0003377947","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","198","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","産業、技能継承の問題別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、技能継承の問題別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の問題点は複数回答である。"
"0003377948","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","45","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","事業所規模、技能継承の問題別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、技能継承の問題別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の問題点は複数回答である。"
"0003377949","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","45","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","企業規模、技能継承の問題別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、技能継承の問題別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の問題点は複数回答である。"
"0003377950","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","54","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","正社員率階級、技能継承の問題別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","正社員率階級、技能継承の問題別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の問題点は複数回答である。"
"0003377951","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","63","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","離職者階級、技能継承の問題別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","離職者階級、技能継承の問題別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br>２）「離職率階級」は、「離職率階級 正社員または正社員以外」による割合である。<br><br>技能継承の問題点は複数回答である。"
"0003377952","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","12","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","技能継承の取組の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","技能継承の取組の有無別事業所構成比",""
"0003377953","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","264","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","産業、技能継承の取組の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、技能継承の取組の有無別事業所構成比",""
"0003377954","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","事業所規模、技能継承の取組の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、技能継承の取組の有無別事業所構成比",""
"0003377955","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","企業規模、技能継承の取組の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、技能継承の取組の有無別事業所構成比",""
"0003377956","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","24","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","正社員率階級、技能継承の取組の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","正社員率階級、技能継承の取組の有無別事業所構成比",""
"0003377957","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","28","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","離職者階級、技能継承の取組の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","離職者階級、技能継承の取組の有無別事業所構成比","「離職率階級」は、「離職率階級 正社員または正社員以外」による割合である。"
"0003377958","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","33","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","技能継承の取組状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","技能継承の取組状況別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の取組状況は複数回答である。"
"0003377959","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","726","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","産業、技能継承の取組状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、技能継承の取組状況別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の取組状況は複数回答である。"
"0003377960","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","165","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","事業所規模、技能継承の取組状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、技能継承の取組状況別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の取組状況は複数回答である。"
"0003377961","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","165","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","企業規模、技能継承の取組状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、技能継承の取組状況別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の取組状況は複数回答である。"
"0003377962","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","66","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","正社員率階級、技能継承の取組状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","正社員率階級、技能継承の取組状況別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br><br>技能継承の取組状況は複数回答である。"
"0003377963","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","77","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","16","離職者階級、技能継承の取組状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","離職者階級、技能継承の取組状況別事業所構成比","１）技能継承の取組を行っている事業所計をそれぞれ100とした割合である。<br>２）「離職率階級」は、「離職率階級 正社員または正社員以外」による割合である。<br><br>技能継承の取組状況は複数回答である。"
"0003377783","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","72","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの教育訓練機関の種類は複数回答である。"
"0003377784","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","1584","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","産業、実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの教育訓練機関の種類は複数回答である。"
"0003377785","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","360","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","事業所規模、実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの教育訓練機関の種類は複数回答である。"
"0003377786","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","360","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","3","企業規模、実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、実施したＯＦＦ－ＪＴの教育訓練機関の種類別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの教育訓練機関の種類は複数回答である。"
"0003377787","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","56","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","実施したＯＦＦ－ＪＴの内容別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","実施したＯＦＦ－ＪＴの内容別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの内容は複数回答である。"
"0003377788","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","1232","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","産業、実施したＯＦＦ－ＪＴの内容別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、実施したＯＦＦ－ＪＴの内容別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの内容は複数回答である。"
"0003377789","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","280","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","事業所規模、実施したＯＦＦ－ＪＴの内容別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、実施したＯＦＦ－ＪＴの内容別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの内容は複数回答である。"
"0003377790","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","280","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","4","企業規模、実施したＯＦＦ－ＪＴの内容別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、実施したＯＦＦ－ＪＴの内容別事業所構成比","ＯＦＦ－ＪＴを実施した事業所計をそれぞれ100とした割合である。<br>実施したＯＦＦ－ＪＴの内容は複数回答である。"
"0003377791","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","12","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","人材育成に関する問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","人材育成に関する問題の有無別事業所構成比",""
"0003377792","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","264","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","産業、人材育成に関する問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、人材育成に関する問題の有無別事業所構成比",""
"0003377793","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","事業所規模、人材育成に関する問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、人材育成に関する問題の有無別事業所構成比",""
"0003377794","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","企業規模、人材育成に関する問題の有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、人材育成に関する問題の有無別事業所構成比",""
"0003377795","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","30","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","人材育成に関する問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","人材育成に関する問題点別事業所構成比","人材育成に関する問題がある事業所計をそれぞれ100とした割合である。<br>人材育成に関する問題点は複数回答である。"
"0003377796","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","660","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","産業、人材育成に関する問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、人材育成に関する問題点別事業所構成比","人材育成に関する問題がある事業所計をそれぞれ100とした割合である。<br>人材育成に関する問題点は複数回答である。"
"0003377797","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","事業所規模、人材育成に関する問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、人材育成に関する問題点別事業所構成比","人材育成に関する問題がある事業所計をそれぞれ100とした割合である。<br>人材育成に関する問題点は複数回答である。"
"0003377798","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","5","企業規模、人材育成に関する問題点別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、人材育成に関する問題点別事業所構成比","人材育成に関する問題がある事業所計をそれぞれ100とした割合である。<br>人材育成に関する問題点は複数回答である。"
"0003377799","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","6","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","人材開発支援助成金の利用状況等別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","人材開発支援助成金の利用状況等別事業所割合",""
"0003377800","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","132","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","産業、人材開発支援助成金の利用状況等別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、人材開発支援助成金の利用状況等別事業所割合",""
"0003377801","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","30","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","事業所規模、人材開発支援助成金の利用状況等別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、人材開発支援助成金の利用状況等別事業所割合",""
"0003377802","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","30","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","企業規模、人材開発支援助成金の利用状況等別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、人材開発支援助成金の利用状況等別事業所割合",""
"0003377803","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","9","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","人材開発支援助成金を利用しない理由別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","人材開発支援助成金を利用しない理由別事業所割合","制度について知っているが、利用したことはない事業所計をそれぞれ100とした割合である。<br>人材開発支援助成金を利用しない理由は複数回答である。"
"0003377804","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","198","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","産業、人材開発支援助成金を利用しない理由別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、人材開発支援助成金を利用しない理由別事業所割合","制度について知っているが、利用したことはない事業所計をそれぞれ100とした割合である。<br>人材開発支援助成金を利用しない理由は複数回答である。"
"0003377805","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","45","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","事業所規模、人材開発支援助成金を利用しない理由別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、人材開発支援助成金を利用しない理由別事業所割合","制度について知っているが、利用したことはない事業所計をそれぞれ100とした割合である。<br>人材開発支援助成金を利用しない理由は複数回答である。"
"0003377806","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","45","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","企業規模、人材開発支援助成金を利用しない理由別事業所割合","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、人材開発支援助成金を利用しない理由別事業所割合","制度について知っているが、利用したことはない事業所計をそれぞれ100とした割合である。<br>人材開発支援助成金を利用しない理由は複数回答である。"
"0003377815","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","9","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","キャリアコンサルティングを行うしくみの導入状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","キャリアコンサルティングを行うしくみの導入状況別事業所構成比","正社員、正社員以外のいずれかのみに回答があったものは、それぞれ「正社員のみある」、「正社員以外のみある」に算入している。"
"0003377816","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","198","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","産業、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","正社員、正社員以外のいずれかのみに回答があったものは、それぞれ「正社員のみある」、「正社員以外のみある」に算入している。"
"0003377817","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","45","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","事業所規模、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","事業所規模、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","正社員、正社員以外のいずれかのみに回答があったものは、それぞれ「正社員のみある」、「正社員以外のみある」に算入している。"
"0003377818","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","45","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","企業規模、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","企業規模、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","正社員、正社員以外のいずれかのみに回答があったものは、それぞれ「正社員のみある」、「正社員以外のみある」に算入している。"
"0003377819","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","18","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","キャリアコンサルタントの活用の有無、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","キャリアコンサルタントの活用の有無、キャリアコンサルティングを行うしくみの導入状況別事業所構成比","正社員、正社員以外のいずれかのみに回答があったものは、それぞれ「正社員のみある」、「正社員以外のみある」に算入している。"
"0003377820","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","24","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","キャリアコンサルティングを行うしくみの有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","キャリアコンサルティングを行うしくみの有無別事業所構成比",""
"0003377821","能力開発基本調査 第3章　統計表 第2節　事業所調査","年度次","0","2020-02-26","0","全国","528","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","6","産業、キャリアコンサルティングを行うしくみの有無別事業所構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第2節　事業所調査","産業、キャリアコンサルティングを行うしくみの有無別事業所構成比",""
